name,finalPlacement
shinooby,5
remzi,3
alfastryke,13
kider,7
loe1,1
blitz,9
drdn,4
spyopz,9
jose queervo,7
nick,9
dayman,5
[t.t.d] blacktwins13,2
jcav,9
gallyg,13
