name,finalPlacement
salem,1
nyx,17
thpt,9
qd,9
mugutu,13
tarn,13
v115,2
figy,7
vincessant,5
adam grakowsky,5
mikeray4,3
jedisquid,9
c#,13
10tc,13
ish,7
pidgezero_one,17
chibo,4
sebastian,9
ruby,17
