T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
haus,danch,pyro,yang,0,2,0
hot toddy,link,batista,ionthekid,1,0,2
zeus,flambo,pizzamaster,spell,0,2,0
emil,havok,alan,hannydoon,1,1,2
quality steve,dennysgrandslambreakfast,haus,danch,0,2,1
batista,ionthekid,zeus,flambo,1,1,2
alan,hannydoon,quality steve,dennysgrandslambreakfast,0,2,1
emilywaves,admiral,zeus,flambo,1,1,2
clue,squible,alan,hannydoon,0,2,0
zeus,flambo,clue,squible,1,0,2
zeo,ciz,clue,squible,1,0,2
docninj,bread,nodge,poodledeedoop,0,2,0
panties,tempest,joooop,kingvi,0,0,-1
bunqiejump,flat nat,zorro,bortogo,0,2,1
sean barker,coda,bbbd,shurfyne,0,2,0
memory,crow,jojo,dinowulf,0,0,-1
kelbek,phax,saltyharbor,myninja,0,2,0
ginger,captain faceroll,docninj,bread,0,2,0
panties,tempest,bunqiejump,flat nat,0,2,0
switch,silver,sean barker,coda,0,2,0
memory,crow,kelbek,phax,0,2,0
ginger,captain faceroll,panties,tempest,0,2,0
switch,silver,memory,crow,0,2,1
ginger,captain faceroll,switch,silver,0,2,0
ginger,captain faceroll,switch,silver,0,-2,-2
joooop,kingvi,zorro,bortogo,1,-1,0
jojo,dinowulf,saltyharbor,myninja,1,-1,0
kelbek,phax,nodge,poodledeedoop,0,2,0
sean barker,coda,zorro,bortogo,1,0,2
bunqiejump,flat nat,bbbd,shurfyne,0,2,0
docninj,bread,saltyharbor,myninja,0,2,0
kelbek,phax,zorro,bortogo,0,2,0
bunqiejump,flat nat,docninj,bread,1,0,2
panties,tempest,kelbek,phax,0,2,0
memory,crow,docninj,bread,0,2,0
panties,tempest,memory,crow,1,0,2
switch,silver,memory,crow,0,2,1
swiftbass,tafokints,nugz,debra!,0,2,0
armo,lion,bombsoldier,boosted,0,2,1
neft,null,dobbybonovan,mike4real,1,-1,0
shk shk,snow wiener,piranha,slacks,1,-1,0
zealous5000,red rice,napz,omer,0,2,0
kota,solid dong,nfreak,nugget,1,0,2
son2,vestboy myst,james landino,kevin,0,2,0
yung bones villain,phenoz,ghoul,jaybird klutz,0,2,0
swiftbass,tafokints,armo,lion,0,2,0
dobbybonovan,mike4real,piranha,slacks,1,0,2
zealous5000,red rice,nfreak,nugget,0,2,1
son2,vestboy myst,yung bones villain,phenoz,0,2,0
swiftbass,tafokints,piranha,slacks,0,2,0
zealous5000,red rice,son2,vestboy myst,0,2,0
swiftbass,tafokints,zealous5000,red rice,0,2,1
swiftbass,tafokints,zealous5000,red rice,0,-2,-2
nugz,debra!,bombsoldier,boosted,1,0,2
neft,null,shk shk,snow wiener,0,0,-1
napz,omer,kota,solid dong,1,-1,0
james landino,kevin,ghoul,jaybird klutz,1,0,2
yung bones villain,phenoz,bombsoldier,boosted,0,2,0
nfreak,nugget,neft,null,0,0,-1
dobbybonovan,mike4real,kota,solid dong,1,0,2
armo,lion,ghoul,jaybird klutz,0,2,0
yung bones villain,phenoz,nfreak,nugget,1,0,2
kota,solid dong,armo,lion,1,0,2
piranha,slacks,nfreak,nugget,0,2,1
son2,vestboy myst,armo,lion,0,2,0
piranha,slacks,son2,vestboy myst,1,0,2
zealous5000,red rice,son2,vestboy myst,0,2,1
nate,pewu,freessbm,man,1,1,2
rime,sora,prospekt,perma,0,2,0
rime,sora,four,uwan,0,-2,-2
rime,sora,four,uwan,0,2,0
rime,sora,tian,t. webb,0,2,1
wumbo,fives,intrances,beej,0,2,0
wumbo,fives,dom,t0nka,0,2,0
prospekt,perma,freessbm,man,0,2,1
prospekt,perma,suds,tace,0,2,0
freessbm,man,wumbo,fives,1,1,2
suds,tace,f0xx #009,hamr boss,0,2,0
zbomber,mello,dom,t0nka,1,0,2
nuggets,2a4t,prospekt,perma,0,2,0
nuggets,2a4t,intrances,beej,0,2,0
nuggets,2a4t,dom,t0nka,0,2,0
four,uwan,wumbo,fives,0,2,0
four,uwan,zbomber,mello,0,2,0
four,uwan,nuggets,2a4t,0,2,0
four,uwan,nuggets,2a4t,0,2,0
f0xx #009,hamr boss,nate,pewu,1,0,2
shuffle,octomom,nate,pewu,0,2,0
shuffle,octomom,suds,tace,0,2,0
shuffle,octomom,nuggets,2a4t,1,0,2
tian,t. webb,wumbo,fives,0,2,0
tian,t. webb,four,uwan,1,1,2
tian,t. webb,shuffle,octomom,0,2,0
tian,t. webb,shiiv,joe deveer,0,0,-1
shiiv,joe deveer,intrances,beej,1,-1,0
dizzkidboogie,captain smuckers,8,soma,0,2,0
akio,tempo,khan,ldubs,0,2,0
ambisinister,ghettowarmachine420,matt,highlyeducational,0,2,0
sweets,kingbbb,skipper,macintosh,1,1,2
dr. z,rustin,slob on my knob,teenagemutantgingerturtle,0,2,0
zebra,yasu,sadfish,luckyclark,1,1,2
bigvegetabluntz,loki,songbird,roko,0,2,0
giraphe,cniu,mocha,buck,0,2,0
dizzkidboogie,captain smuckers,akio,tempo,0,2,0
ambisinister,ghettowarmachine420,skipper,macintosh,0,2,1
dr. z,rustin,sadfish,luckyclark,0,2,0
bigvegetabluntz,loki,giraphe,cniu,0,2,0
dizzkidboogie,captain smuckers,ambisinister,ghettowarmachine420,0,2,0
dr. z,rustin,bigvegetabluntz,loki,0,2,1
dizzkidboogie,captain smuckers,dr. z,rustin,0,2,0
dizzkidboogie,captain smuckers,dr. z,rustin,0,-2,-2
8,soma,khan,ldubs,0,2,0
matt,highlyeducational,sweets,kingbbb,1,0,2
slob on my knob,teenagemutantgingerturtle,zebra,yasu,1,0,2
songbird,roko,mocha,buck,0,2,0
giraphe,cniu,8,soma,0,2,0
sadfish,luckyclark,sweets,kingbbb,1,1,2
skipper,macintosh,zebra,yasu,0,2,0
akio,tempo,songbird,roko,0,2,0
giraphe,cniu,sweets,kingbbb,0,2,0
skipper,macintosh,akio,tempo,1,1,2
ambisinister,ghettowarmachine420,giraphe,cniu,0,2,0
bigvegetabluntz,loki,akio,tempo,0,2,1
ambisinister,ghettowarmachine420,bigvegetabluntz,loki,1,1,2
dr. z,rustin,bigvegetabluntz,loki,0,2,0
plup,mew2king,dizzkidboogie,captain smuckers,0,2,1
westballz,prince abu,chillindude,hat,0,2,0
the moon,dj nintendo,ginger,captain faceroll,1,1,2
kage,axe,crush,slox,1,1,2
macd,shroomed,rime,sora,0,2,0
professor pro,silent wolf,wobbles,nintendude,0,2,1
lucky,reno,swiftbass,tafokints,1,0,2
kjh,sfat,mafia,infinite numbers,0,0,-1
plup,mew2king,westballz,prince abu,0,2,1
ginger,captain faceroll,crush,slox,1,0,2
macd,shroomed,professor pro,silent wolf,0,2,0
swiftbass,tafokints,kjh,sfat,1,0,2
plup,mew2king,crush,slox,0,3,0
macd,shroomed,kjh,sfat,0,3,1
plup,mew2king,macd,shroomed,0,3,0
plup,mew2king,macd,shroomed,0,3,1
devil may cry 3,overflow,dr. z,rustin,1,0,2
theswooper,advanced,widl,r2dliu,1,1,2
mr. lemon,klaps,switch,silver,1,1,2
claw,kort,clue,squible,0,2,0
kyu puff,dudutsai,four,uwan,1,0,2
stango,bmc,elen,kdj,1,1,2
bigwenz,juggleguy,zealous5000,red rice,0,2,1
mayb,ryobeat,pig,ibdw,1,0,2
rime,sora,dr. z,rustin,0,2,0
wobbles,nintendude,widl,r2dliu,0,2,0
lucky,reno,switch,silver,0,2,0
mafia,infinite numbers,claw,kort,1,-1,0
dizzkidboogie,captain smuckers,four,uwan,0,2,0
chillindude,hat,elen,kdj,0,2,1
the moon,dj nintendo,bigwenz,juggleguy,0,2,0
kage,axe,pig,ibdw,0,2,0
rime,sora,wobbles,nintendude,1,0,2
lucky,reno,claw,kort,0,2,0
dizzkidboogie,captain smuckers,chillindude,hat,0,2,1
the moon,dj nintendo,kage,axe,1,0,2
westballz,prince abu,wobbles,nintendude,0,2,0
ginger,captain faceroll,lucky,reno,1,0,2
professor pro,silent wolf,dizzkidboogie,captain smuckers,0,2,0
swiftbass,tafokints,kage,axe,1,0,2
westballz,prince abu,lucky,reno,0,3,2
professor pro,silent wolf,kage,axe,0,3,1
kjh,sfat,westballz,prince abu,1,2,3
crush,slox,professor pro,silent wolf,1,0,3
westballz,prince abu,professor pro,silent wolf,1,2,3
macd,shroomed,professor pro,silent wolf,0,3,1
