T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
carcosa,true dong,daicko,syko,0,-2,-2
zeldafreak,shinobi,flashboy,roukiske,0,-2,-2
carcosa,true dong,zeldafreak,shinobi,1,-2,-2
housewife,4%,zeldafreak,shinobi,0,-2,-2
noremac,smokey meat sweats bbq,bliutwo,feynman,0,2,0
violence,bo0gyman,tlo,habilecho,0,-2,-2
plr0,luc448,trashboat,dabes,1,0,2
hi,merc,justin,icer,1,0,2
redd,tafokints,noremac,smokey meat sweats bbq,0,-2,-2
ironblock,zelus,violence,bo0gyman,1,-2,-2
mahie,tekk,trashboat,dabes,0,-2,-2
koopatroopa895,imyt,justin,icer,0,-2,-2
redd,tafokints,violence,bo0gyman,0,-2,-2
mahie,tekk,koopatroopa895,imyt,1,-2,-2
redd,tafokints,koopatroopa895,imyt,0,-2,-2
justin,icer,bliutwo,feynman,0,-2,-2
trashboat,dabes,tlo,habilecho,1,-2,-2
ironblock,zelus,plr0,luc448,1,-2,-2
noremac,smokey meat sweats bbq,hi,merc,0,-2,-2
justin,icer,tlo,habilecho,0,-2,-2
plr0,luc448,noremac,smokey meat sweats bbq,1,-2,-2
violence,bo0gyman,justin,icer,0,-2,-2
mahie,tekk,noremac,smokey meat sweats bbq,0,-2,-2
violence,bo0gyman,mahie,tekk,0,-2,-2
koopatroopa895,imyt,violence,bo0gyman,0,-2,-2
mrbitter,voice,azianraven,jrad,1,0,2
didact25,braev,choochoo,dranyos,0,2,0
djswerve,bobo,mertoxiac,guacho,0,2,0
hdbryan,hdyambo,goonknight,mattymoo,0,2,0
jordova,lady c,kruzz,blueguy,1,1,2
cactuar,zhu,azianraven,jrad,0,2,0
didact25,braev,djswerve,bobo,0,2,0
smopup,dr. z,hdbryan,hdyambo,1,1,2
aether,roid,kruzz,blueguy,1,-2,-2
cactuar,zhu,didact25,braev,0,2,0
hdbryan,hdyambo,kruzz,blueguy,0,2,0
cactuar,zhu,hdbryan,hdyambo,0,2,1
choochoo,dranyos,mertoxiac,guacho,1,0,2
aether,roid,mrbitter,voice,0,2,0
smopup,dr. z,mertoxiac,guacho,0,2,0
djswerve,bobo,goonknight,mattymoo,0,-2,-2
azianraven,jrad,jordova,lady c,0,-2,-2
aether,roid,smopup,dr. z,1,0,2
djswerve,bobo,azianraven,jrad,1,-2,-2
didact25,braev,smopup,dr. z,1,0,2
kruzz,blueguy,azianraven,jrad,1,1,2
smopup,dr. z,azianraven,jrad,0,2,0
hdbryan,hdyambo,smopup,dr. z,0,-2,-2
surfero,darelis,low5,dz,0,0,-1
typicalbad,forte,rêve,sjw,0,2,0
higglypuff,sailormoon420,kevin,ezvip,1,0,2
xxbounty,etroknight,bathtubfrog,boy,0,2,0
kalamazhu,prince abu,surfero,darelis,0,2,0
erik reeds,envelope,typicalbad,forte,0,2,0
manatee,peligro,kevin,ezvip,0,2,1
minty,fitz,xxbounty,etroknight,0,2,0
kalamazhu,prince abu,erik reeds,envelope,0,2,0
manatee,peligro,minty,fitz,0,2,0
kalamazhu,prince abu,manatee,peligro,0,2,1
xxbounty,etroknight,low5,dz,0,0,-1
kevin,ezvip,rêve,sjw,0,2,0
typicalbad,forte,higglypuff,sailormoon420,0,2,0
surfero,darelis,bathtubfrog,boy,0,2,0
xxbounty,etroknight,kevin,ezvip,1,0,2
typicalbad,forte,surfero,darelis,1,0,2
erik reeds,envelope,kevin,ezvip,0,2,0
minty,fitz,surfero,darelis,0,2,1
erik reeds,envelope,minty,fitz,1,0,2
manatee,peligro,minty,fitz,0,-2,-2
ghidorah,kanye rest,corgi gucci wolf,erik,0,2,0
thegtree,dhir,trippy,viper,0,2,0
xell,tranmobile,janet,chi,0,2,1
jay,zeta,the prince,zachy,1,1,2
flytide,obsidian,calvin,elliot,1,0,2
wizzrobe,colbol,ghidorah,kanye rest,0,2,0
thegtree,dhir,xell,tranmobile,1,0,2
lanceinthepants,bertbusdriver,the prince,zachy,1,0,2
trichael man,rockleeland,calvin,elliot,0,2,0
wizzrobe,colbol,xell,tranmobile,0,2,0
the prince,zachy,trichael man,rockleeland,1,0,2
wizzrobe,colbol,trichael man,rockleeland,0,2,1
trippy,viper,janet,chi,1,0,2
calvin,elliot,corgi gucci wolf,erik,1,0,2
lanceinthepants,bertbusdriver,janet,chi,1,1,2
thegtree,dhir,jay,zeta,0,2,0
ghidorah,kanye rest,flytide,obsidian,0,2,0
corgi gucci wolf,erik,janet,chi,0,2,1
thegtree,dhir,ghidorah,kanye rest,1,0,2
xell,tranmobile,corgi gucci wolf,erik,1,0,2
the prince,zachy,ghidorah,kanye rest,0,2,1
corgi gucci wolf,erik,the prince,zachy,1,0,2
trichael man,rockleeland,the prince,zachy,0,-2,-2
dilla,mojoe,woogieboogie,mr.squiggles,0,-2,-2
djltheescapade,hatmadder,drewzey,dew,1,-2,-2
ync,law,sc0pes,firearrow,0,-2,-2
charlezard,unagi,antic,contra,1,-2,-2
k•maru,uncle onion,c4d,megaman,0,-2,-2
phil,homemadewaffles,dilla,mojoe,0,-2,-2
drewzey,dew,ync,law,0,-2,-2
zanguzen,jflex,antic,contra,0,-2,-2
sacasumoto,craiger,k•maru,uncle onion,0,-2,-2
phil,homemadewaffles,drewzey,dew,0,-2,-2
zanguzen,jflex,sacasumoto,craiger,0,-2,-2
phil,homemadewaffles,zanguzen,jflex,0,-2,-2
djltheescapade,hatmadder,sc0pes,firearrow,1,-2,-2
k•maru,uncle onion,woogieboogie,mr.squiggles,1,-2,-2
antic,contra,sc0pes,firearrow,0,-2,-2
ync,law,charlezard,unagi,0,-2,-2
dilla,mojoe,c4d,megaman,0,-2,-2
woogieboogie,mr.squiggles,antic,contra,1,-2,-2
ync,law,dilla,mojoe,0,-2,-2
drewzey,dew,antic,contra,1,-2,-2
sacasumoto,craiger,ync,law,0,-2,-2
antic,contra,sacasumoto,craiger,1,-2,-2
zanguzen,jflex,sacasumoto,craiger,0,-2,-2
mental djent,blindluckbert,sir skaro,chzy,1,-2,-2
karma,space,dice,mojo joe,1,-2,-2
kylebaked,light,althalous,glaze,1,-2,-2
albinosaurus,cab,batistay,yam$,1,-2,-2
ken,santiago,sir skaro,chzy,0,-2,-2
vino,future,dice,mojo joe,0,-2,-2
moose,brtarolg,althalous,glaze,0,-2,-2
bigwenz,ctl,batistay,yam$,0,-2,-2
ken,santiago,vino,future,0,-2,-2
moose,brtarolg,bigwenz,ctl,1,-2,-2
ken,santiago,bigwenz,ctl,0,-2,-2
batistay,yam$,mental djent,blindluckbert,0,-2,-2
althalous,glaze,karma,space,0,-2,-2
dice,mojo joe,kylebaked,light,1,-2,-2
sir skaro,chzy,albinosaurus,cab,0,-2,-2
batistay,yam$,althalous,glaze,0,-2,-2
kylebaked,light,sir skaro,chzy,1,-2,-2
vino,future,batistay,yam$,1,-2,-2
moose,brtarolg,sir skaro,chzy,0,-2,-2
batistay,yam$,moose,brtarolg,1,-2,-2
bigwenz,ctl,moose,brtarolg,0,-2,-2
mlk$,toiya,mimorox,zander,0,-2,-2
duke tresnor,picasso,pdub,v$,1,-2,-2
gangly,papapaint,davis,musgraves,1,-2,-2
fish,bensw,smoom,stitch,1,-2,-2
j,mentaculus,nnn,roll,0,-2,-2
ryan ford,kirbykaze,mlk$,toiya,0,-2,-2
pdub,v$,davis,musgraves,1,-2,-2
taj,wobbles,smoom,stitch,0,-2,-2
a rookie,soju,j,mentaculus,0,-2,-2
ryan ford,kirbykaze,davis,musgraves,0,-2,-2
taj,wobbles,a rookie,soju,0,-2,-2
ryan ford,kirbykaze,taj,wobbles,0,-2,-2
duke tresnor,picasso,gangly,papapaint,1,-2,-2
j,mentaculus,mimorox,zander,0,-2,-2
smoom,stitch,gangly,papapaint,0,-2,-2
pdub,v$,fish,bensw,0,-2,-2
mlk$,toiya,nnn,roll,0,-2,-2
j,mentaculus,smoom,stitch,0,-2,-2
pdub,v$,mlk$,toiya,0,-2,-2
davis,musgraves,j,mentaculus,1,-2,-2
a rookie,soju,pdub,v$,0,-2,-2
j,mentaculus,a rookie,soju,1,-2,-2
taj,wobbles,a rookie,soju,0,-2,-2
armada,mew2king,sleepyk,okamibw,0,2,0
abate,vudujin,azen zagenite,chillindude,1,0,2
druggedfox,baka4moe,g$,dizzkidboogie,0,2,0
twin,javi,n0ne,alex19,0,2,1
armada,mew2king,azen zagenite,chillindude,0,2,0
druggedfox,baka4moe,twin,javi,0,2,1
armada,mew2king,druggedfox,baka4moe,0,-2,-2
juggleguy,tm,iceman,rustin,1,1,2
sol,phish-it,docmo,bacon,0,2,0
toph,silent wolf,dayge,mogwai,0,0,-1
sherigami,webwipe,emodinosaur,repfigit,0,2,0
blanky,sora,mr. nima,commanderkool,1,0,2
drephen,captain faceroll,mooninite,dr. grin,0,0,-1
m00nshoez,plup,jkj,subtle,0,2,1
nhat,ralph,azusa,khadia,0,2,0
iceman,rustin,sol,phish-it,1,0,2
toph,silent wolf,sherigami,webwipe,0,2,1
mr. nima,commanderkool,drephen,captain faceroll,1,0,2
m00nshoez,plup,nhat,ralph,0,2,1
n0ne,alex19,sol,phish-it,0,-2,-2
g$,dizzkidboogie,toph,silent wolf,0,2,1
abate,vudujin,drephen,captain faceroll,0,2,1
sleepyk,okamibw,m00nshoez,plup,1,0,2
n0ne,alex19,g$,dizzkidboogie,0,-2,-2
abate,vudujin,m00nshoez,plup,0,2,1
azen zagenite,chillindude,n0ne,alex19,1,0,2
twin,javi,abate,vudujin,0,2,1
n0ne,alex19,twin,javi,1,-2,-2
druggedfox,baka4moe,twin,javi,0,-2,-2
swedish delight,slox,kira,cdk,0,2,1
axe,hungrybox,silentspectre,tang,0,2,0
animal,codi,kjh,duck,1,1,2
eddy mexico,bimbo mexico,l,nmw,1,0,2
swedish delight,slox,axe,hungrybox,0,2,0
kjh,duck,l,nmw,0,2,0
swedish delight,slox,kjh,duck,0,2,1
zemcitrus,kevbot,zoap,snap,0,2,0
nikabod,salvadoc,sk92,eval,1,0,2
coolkid,thebigopness,the___cheese,ky,1,1,2
son2,kmac,tc,d..p,1,0,2
balloon,keithrep,yamaneko,arcadia,0,2,0
vortex,equal,julian,w33dl0rd840,0,2,0
bladewise,nintendude,ebay,vinodh,0,2,0
chip,gg7,choknater,spark,1,-1,0
zemcitrus,kevbot,sk92,eval,1,0,2
the___cheese,ky,tc,d..p,1,1,2
balloon,keithrep,vortex,equal,1,0,2
bladewise,nintendude,choknater,spark,0,-2,-2
eddy mexico,bimbo mexico,sk92,eval,0,2,0
animal,codi,tc,d..p,1,1,2
silentspectre,tang,vortex,equal,0,2,1
kira,cdk,bladewise,nintendude,0,2,1
eddy mexico,bimbo mexico,tc,d..p,0,2,0
silentspectre,tang,kira,cdk,0,2,0
axe,hungrybox,eddy mexico,bimbo mexico,0,2,1
l,nmw,silentspectre,tang,0,2,0
axe,hungrybox,l,nmw,0,2,0
kjh,duck,axe,hungrybox,0,-2,-2
dj nintendo,the moon,darkatma,frootloop,1,0,2
lucky,reno,scar,lovage,0,2,0
alan,shroomed,ka-master,ciz,0,2,0
westballz,gahtzu,tai,medz,0,2,0
darkatma,frootloop,lucky,reno,1,0,2
alan,shroomed,westballz,gahtzu,0,2,0
lucky,reno,alan,shroomed,1,0,2
zeo,toastbread,dzd,wphp,0,2,0
captain crunch,uuaa,lk,jahanni,0,2,0
aza,pb&j,ycz6,343,0,2,0
milkman,cyrain,nimzo,wavebringer,0,2,0
yoshi,eastcoastjeff,oc mike the franchise,envy,0,2,1
rofl,j666,god with a wavebird,ja-fraud,0,0,-1
ginger,beach,devastation,lock,0,2,0
mafia,swiftbass,atlus,psychomidget,1,1,2
zeo,toastbread,captain crunch,uuaa,1,0,2
aza,pb&j,milkman,cyrain,1,0,2
yoshi,eastcoastjeff,rofl,j666,0,2,1
ginger,beach,atlus,psychomidget,1,1,2
tai,medz,captain crunch,uuaa,0,2,0
ka-master,ciz,milkman,cyrain,1,0,2
scar,lovage,yoshi,eastcoastjeff,0,2,1
dj nintendo,the moon,atlus,psychomidget,0,2,0
tai,medz,milkman,cyrain,1,1,2
scar,lovage,dj nintendo,the moon,1,1,2
darkatma,frootloop,milkman,cyrain,0,2,1
westballz,gahtzu,dj nintendo,the moon,1,1,2
darkatma,frootloop,dj nintendo,the moon,0,2,0
lucky,reno,darkatma,frootloop,0,-2,-2
pewpewu,sfat,redd,tafokints,0,2,0
cactuar,zhu,kalamazhu,prince abu,0,2,0
wizzrobe,colbol,phil,homemadewaffles,0,2,0
ken,santiago,ryan ford,kirbykaze,0,2,0
pewpewu,sfat,cactuar,zhu,0,2,0
wizzrobe,colbol,ken,santiago,0,2,0
pewpewu,sfat,wizzrobe,colbol,0,2,1
housewife,4%,the prince,zachy,0,2,0
koopatroopa895,imyt,sacasumoto,craiger,0,2,1
hdbryan,hdyambo,moose,brtarolg,1,-1,0
manatee,peligro,a rookie,soju,0,2,0
trichael man,rockleeland,zeldafreak,shinobi,1,0,2
zanguzen,jflex,violence,bo0gyman,0,2,0
bigwenz,ctl,smopup,dr. z,1,0,2
taj,wobbles,minty,fitz,0,2,0
housewife,4%,koopatroopa895,imyt,0,2,0
moose,brtarolg,manatee,peligro,1,1,2
zeldafreak,shinobi,zanguzen,jflex,1,0,2
smopup,dr. z,taj,wobbles,1,1,2
ryan ford,kirbykaze,housewife,4%,0,2,0
phil,homemadewaffles,manatee,peligro,0,-2,-2
kalamazhu,prince abu,zanguzen,jflex,0,-2,-2
redd,tafokints,taj,wobbles,1,-2,-2
ryan ford,kirbykaze,phil,homemadewaffles,1,-2,-2
kalamazhu,prince abu,taj,wobbles,0,-2,-2
cactuar,zhu,phil,homemadewaffles,1,-2,-2
ken,santiago,kalamazhu,prince abu,1,-2,-2
phil,homemadewaffles,kalamazhu,prince abu,1,0,2
wizzrobe,colbol,kalamazhu,prince abu,0,-2,-2
armada,mew2king,swedish delight,slox,0,2,0
alan,shroomed,pewpewu,sfat,1,0,3
armada,mew2king,pewpewu,sfat,0,3,0
armada,mew2king,pewpewu,sfat,0,3,1
twin,javi,wizzrobe,colbol,0,3,1
axe,hungrybox,lucky,reno,0,3,2
darkatma,frootloop,kjh,duck,0,3,2
kalamazhu,prince abu,druggedfox,baka4moe,1,1,3
twin,javi,axe,hungrybox,1,2,3
darkatma,frootloop,druggedfox,baka4moe,0,3,2
alan,shroomed,axe,hungrybox,1,1,3
swedish delight,slox,darkatma,frootloop,0,3,1
axe,hungrybox,swedish delight,slox,1,2,3
pewpewu,sfat,swedish delight,slox,0,3,0
