P1,P2,set winner,P1Score,P2Score
bestrin,jtk,0,2,0
jason waterfalls,cilan,0,2,0
armand,jtk,0,2,0
snooklet,bestrin,0,2,0
jason waterfalls,pil0t,0,2,0
cilan,jtk,1,1,2
armand,snooklet,1,1,2
jason waterfalls,jtk,0,2,0
pil0t,bestrin,1,0,2
cilan,snooklet,1,0,2
jason waterfalls,bestrin,0,2,0
jtk,snooklet,1,0,2
pil0t,armand,1,0,2
jason waterfalls,snooklet,0,2,0
bestrin,armand,1,1,2
pil0t,cilan,1,0,2
jason waterfalls,armand,0,2,0
bestrin,cilan,0,2,0
jtk,pil0t,0,2,0
uncle mojo,tyler,0,2,0
brother rob,jotty,0,2,0
nakedtree,taro,0,2,0
uncle mojo,jotty,0,2,0
tyler,taro,1,0,2
brother rob,nakedtree,0,2,0
uncle mojo,taro,0,2,0
jotty,nakedtree,1,0,2
tyler,brother rob,1,0,2
uncle mojo,nakedtree,0,2,0
taro,brother rob,1,0,2
jotty,tyler,0,2,0
uncle mojo,brother rob,0,2,0
nakedtree,tyler,0,2,0
taro,jotty,0,2,0
shokio,gree,0,2,0
dex!,brentos,0,2,0
anime,jxera,0,2,1
shokio,brentos,0,2,0
gree,jxera,1,0,2
dex!,anime,1,0,2
shokio,jxera,0,2,0
brentos,anime,1,0,2
gree,dex!,1,0,2
shokio,anime,0,2,0
jxera,dex!,0,2,0
brentos,gree,0,2,0
shokio,dex!,0,2,0
anime,gree,0,2,0
jxera,brentos,0,2,0
aero,the real marzbar,0,2,0
betch,sena,0,2,0
kingly,spamus,0,2,0
aero,sena,0,2,0
the real marzbar,spamus,0,2,1
betch,kingly,0,2,0
aero,spamus,0,2,0
sena,kingly,1,0,2
the real marzbar,betch,1,0,2
aero,kingly,0,2,0
spamus,betch,1,0,2
sena,the real marzbar,1,0,2
aero,betch,0,2,0
kingly,the real marzbar,0,2,0
spamus,sena,0,2,0
gs fuzz,pray,0,2,0
tr0y,stardust_wingman,0,2,0
nabz,tw!nk,0,2,0
gs fuzz,stardust_wingman,0,2,0
pray,tw!nk,1,0,2
tr0y,nabz,0,2,1
gs fuzz,tw!nk,0,2,0
stardust_wingman,nabz,1,0,2
pray,tr0y,1,0,2
gs fuzz,nabz,0,2,1
tw!nk,tr0y,1,1,2
stardust_wingman,pray,1,0,2
gs fuzz,tr0y,0,2,0
nabz,pray,0,2,0
tw!nk,stardust_wingman,0,2,0
boiko,lucidity,0,2,0
arsenals,ultimo,0,2,0
jedijakethemystical,pope,0,2,1
boiko,ultimo,0,2,0
lucidity,pope,0,2,1
arsenals,jedijakethemystical,0,2,0
boiko,pope,0,2,0
ultimo,jedijakethemystical,0,2,0
lucidity,arsenals,1,0,2
boiko,jedijakethemystical,0,2,0
pope,arsenals,1,0,2
ultimo,lucidity,1,0,2
boiko,arsenals,0,2,0
jedijakethemystical,lucidity,1,0,2
pope,ultimo,0,2,0
lunchables,tapsody,1,-1,0
aero,vaerix,0,2,0
uncle mojo,arsenals,0,2,0
boiko,ck,0,2,0
ipunchkidsz,darkgun,0,2,0
phorcys,brother rob,0,2,1
strong bad,nk,0,2,1
sparkswordkirby,thunderzreign,1,-2,-2
sosa,snooklet,0,2,0
shokio,axxo,0,2,0
luck,strawhat,0,2,0
hard reid,fearless,1,0,2
oracle,anime,0,2,1
shanic77,betch,1,0,2
gs fuzz,jaywalker,0,2,0
jason waterfalls,tr0y,0,2,0
tapsody,aero,1,0,2
uncle mojo,boiko,1,0,2
ipunchkidsz,phorcys,1,0,2
strong bad,thunderzreign,1,0,2
sosa,shokio,0,2,0
luck,fearless,0,2,0
oracle,betch,0,2,0
gs fuzz,jason waterfalls,0,2,0
aero,boiko,1,0,2
phorcys,thunderzreign,1,0,2
sosa,luck,0,2,0
oracle,gs fuzz,1,1,2
boiko,thunderzreign,1,0,3
sosa,gs fuzz,0,3,0
thunderzreign,sosa,1,1,3
sosa,thunderzreign,1,0,3
thunderzreign,sosa,1,1,3
snooklet,axxo,1,1,2
strawhat,hard reid,1,1,2
anime,shanic77,1,0,2
jaywalker,tr0y,1,0,2
lunchables,vaerix,1,-1,0
arsenals,ck,1,0,2
darkgun,brother rob,1,0,2
nk,sparkswordkirby,0,2,1
tapsody,axxo,1,0,2
uncle mojo,hard reid,1,0,2
ipunchkidsz,shanic77,0,-2,-2
strong bad,tr0y,0,2,0
shokio,vaerix,0,2,1
fearless,ck,0,2,0
betch,brother rob,0,2,0
jason waterfalls,nk,0,2,1
axxo,hard reid,1,1,2
ipunchkidsz,strong bad,0,2,0
shokio,fearless,0,2,1
betch,jason waterfalls,1,0,2
oracle,hard reid,0,2,0
luck,ipunchkidsz,0,2,1
phorcys,shokio,0,2,1
aero,jason waterfalls,0,2,1
oracle,luck,0,3,0
phorcys,aero,1,0,3
boiko,oracle,0,3,1
gs fuzz,aero,1,2,3
boiko,aero,0,3,1
thunderzreign,boiko,0,3,0
