P1,P2,set winner,P1Score,P2Score
grape ape,chem,1,-2,-2
tha shogun,globe,0,-2,-2
haviklink,neat,0,-2,-2
dong,lord horatio,0,-2,-2
doom,ep the salt king,0,-2,-2
dojo,three,0,-2,-2
brewster,gooch,1,-2,-2
thunderzreign,chem,0,-2,-2
tha shogun,haviklink,0,-2,-2
dong,doom,1,-2,-2
dojo,gooch,1,-2,-2
thunderzreign,tha shogun,0,-2,-2
doom,gooch,1,-2,-2
thunderzreign,gooch,0,-2,-2
globe,neat,1,-2,-2
lord horatio,ep the salt king,1,-2,-2
three,brewster,1,-2,-2
dojo,grape ape,0,-2,-2
dong,neat,0,-2,-2
haviklink,ep the salt king,0,-2,-2
chem,brewster,0,-2,-2
dojo,dong,1,-2,-2
haviklink,chem,0,-2,-2
tha shogun,dong,0,-2,-2
doom,haviklink,1,-2,-2
tha shogun,haviklink,1,-2,-2
gooch,haviklink,0,-2,-2
2d fighter,blynde,0,-2,-2
betch,zega,1,-2,-2
youngblood,cephalopod,0,-2,-2
filthy casual,kelly,0,-2,-2
pied,caravan,0,-2,-2
captain birdman,badfontkeming,0,-2,-2
logs,guerrilla,1,-2,-2
lucky,2d fighter,0,-2,-2
zega,youngblood,1,-2,-2
filthy casual,pied,0,-2,-2
captain birdman,guerrilla,0,-2,-2
lucky,youngblood,0,-2,-2
filthy casual,captain birdman,1,-2,-2
lucky,captain birdman,0,-2,-2
betch,cephalopod,1,-1,0
kelly,caravan,0,-2,-2
badfontkeming,logs,0,-2,-2
guerrilla,blynde,0,-2,-2
pied,cephalopod,0,-2,-2
zega,kelly,1,-2,-2
2d fighter,badfontkeming,0,-2,-2
guerrilla,pied,0,-2,-2
kelly,2d fighter,1,-2,-2
youngblood,guerrilla,0,-2,-2
filthy casual,2d fighter,0,-2,-2
youngblood,filthy casual,1,-2,-2
captain birdman,filthy casual,0,-2,-2
junebug,xenodyssey,0,-2,-2
monkmonk,matterhorn,0,-2,-2
solharath,cyan can,0,-2,-2
hotpockets,lobo,0,-2,-2
pikmon,roshi,0,-2,-2
badgermum,aperture,1,-2,-2
zeej,hawk,0,-2,-2
plate,sparkswordkirby,1,-2,-2
junebug,monkmonk,0,-2,-2
solharath,hotpockets,0,-2,-2
pikmon,aperture,0,-2,-2
zeej,sparkswordkirby,0,-2,-2
junebug,solharath,0,2,1
pikmon,zeej,1,-2,-2
junebug,zeej,0,-2,-2
xenodyssey,matterhorn,1,-2,-2
cyan can,lobo,0,0,-1
roshi,badgermum,0,0,-1
hawk,plate,1,-2,-2
