P1,P2,set winner,P1Score,P2Score
slyslayer,aves,0,0,-1
t-roy,clius,0,2,0
5,zambrini,1,1,2
frozen,dhs | gamestationpro,0,2,0
mono,mr. thee,0,2,0
kiraflax,permascrub,0,2,0
lumen,cindyquil,0,2,0
dath,slyslayer,0,2,0
t-roy,zambrini,0,2,0
frozen,mono,0,2,0
kiraflax,lumen,0,2,1
dath,t-roy,0,2,0
frozen,kiraflax,0,2,1
dath,frozen,0,2,0
clius,5,0,2,0
dhs | gamestationpro,mr. thee,0,2,0
permascrub,cindyquil,0,2,1
lumen,aves,0,0,-1
mono,clius,0,2,0
zambrini,dhs | gamestationpro,0,2,0
slyslayer,permascrub,1,1,2
lumen,mono,1,0,2
zambrini,permascrub,0,2,0
t-roy,mono,1,0,2
kiraflax,zambrini,0,2,0
mono,kiraflax,1,0,2
frozen,kiraflax,0,-2,-2
jk,teemo,0,2,0
jett the jenga god,raiyuki,0,2,0
mickey,iceblade,0,2,0
304plus,jarule,0,2,0
rice,nackle,0,2,0
jetran,rockmix,0,2,0
kei,jmai senpai,0,2,0
spawn,zambo,1,1,2
jk,jett the jenga god,0,2,0
mickey,304plus,1,0,2
rice,jetran,0,2,0
kei,zambo,0,2,0
jk,304plus,0,2,0
rice,kei,0,2,0
jk,rice,0,2,0
teemo,raiyuki,1,1,2
iceblade,jarule,1,0,2
nackle,rockmix,0,2,0
jmai senpai,spawn,1,0,2
zambo,raiyuki,1,1,2
jetran,jarule,0,2,0
mickey,nackle,0,2,0
jett the jenga god,spawn,1,0,2
raiyuki,jetran,0,2,1
mickey,spawn,0,2,0
304plus,raiyuki,1,0,2
kei,mickey,0,2,0
raiyuki,kei,1,0,2
rice,kei,0,-2,-2
ri-ma,rai,0,2,0
dln,art,1,0,2
hark,jago,0,2,0
granitza,cake,1,-1,0
bedgar,laudandus,0,2,0
dreamz,zenta,0,2,1
kodystri,scruggs,0,2,0
zalestus,grizzly,0,2,0
ri-ma,art,0,2,0
hark,cake,0,2,0
bedgar,dreamz,0,2,0
kodystri,zalestus,0,2,0
ri-ma,hark,0,2,0
bedgar,kodystri,0,2,0
ri-ma,bedgar,1,1,2
rai,dln,0,2,1
jago,granitza,0,0,-1
laudandus,zenta,0,2,1
scruggs,grizzly,0,2,1
zalestus,rai,1,0,2
dreamz,jago,0,2,0
cake,laudandus,1,0,2
art,scruggs,0,2,0
rai,dreamz,1,0,2
laudandus,art,1,1,2
hark,dreamz,0,2,0
kodystri,art,0,2,0
hark,kodystri,1,1,2
ri-ma,kodystri,0,-2,-2
void,pilot,0,2,0
nick,crazy,0,2,1
orpheus,anti-social,0,2,0
ninetales,snackthyme,0,2,0
stark,frostbite,0,0,-1
unbredmonkeyx,larryn,1,0,2
jfk,rogue,0,2,0
captainslow,suqata,1,1,2
void,nick,0,2,0
orpheus,ninetales,0,2,0
stark,larryn,0,2,0
jfk,suqata,0,2,0
void,orpheus,0,2,0
stark,jfk,1,0,2
void,jfk,0,2,0
pilot,crazy,1,0,2
anti-social,snackthyme,0,2,0
frostbite,unbredmonkeyx,1,-1,0
rogue,captainslow,1,0,2
suqata,crazy,1,0,2
larryn,anti-social,1,0,2
ninetales,unbredmonkeyx,0,2,0
nick,captainslow,0,2,0
crazy,anti-social,0,2,1
ninetales,nick,1,1,2
orpheus,crazy,1,1,2
stark,nick,0,2,0
crazy,stark,1,0,2
jfk,stark,0,-2,-2
pink fresh,alfador!,0,2,0
hurtbox,senpai,1,0,2
angis,gpik,0,2,0
ta-kun,nushaya,0,2,0
apa~,combo,0,2,0
oct,okatsu,0,2,0
nabster,aloha,0,2,0
strong bad,iron_vasquez,0,2,0
pink fresh,senpai,0,2,0
angis,ta-kun,0,2,0
apa~,oct,0,2,0
nabster,strong bad,1,0,2
pink fresh,angis,0,2,0
apa~,strong bad,0,2,0
pink fresh,apa~,1,0,2
alfador!,hurtbox,0,2,0
gpik,nushaya,0,2,0
combo,okatsu,0,2,0
aloha,iron_vasquez,0,2,0
nabster,alfador!,0,2,0
oct,gpik,0,2,0
ta-kun,combo,0,2,0
senpai,aloha,0,2,0
nabster,oct,0,2,0
ta-kun,senpai,0,2,0
angis,nabster,0,2,0
strong bad,ta-kun,0,2,0
angis,strong bad,0,2,0
pink fresh,angis,0,-2,-2
apologyman,arcanite,1,1,2
apologyman,silverfox094,0,2,0
apologyman,passion,0,2,0
nickriddle,bliss,0,2,0
nickriddle,emile,0,2,1
nickriddle,kudurru,0,2,0
nickriddle,afro smash,1,1,2
k@waii b3n,boat,0,2,0
arcanite,nickriddle,0,2,1
arcanite,fabio,0,2,0
arcanite,silverfox094,0,2,1
fabio,aznodt,0,0,-1
nakat,apologyman,0,2,1
nakat,fabio,0,2,0
nakat,emile,0,2,0
nakat,afro smash,0,2,0
silverfox094,airmac,0,2,0
bliss,silverfox094,1,0,2
emile,aznodt,0,0,-1
emile,k@waii b3n,0,2,0
passion,emile,1,0,2
passion,alex,0,2,0
passion,airmac,0,2,1
boat,arcanite,1,0,2
alex,bliss,1,1,2
kudurru,alex,1,1,2
afro smash,k@waii b3n,0,2,0
