P1,P2,set winner,P1Score,P2Score
intelutions,tsutori,0,2,0
intelutions,powerstrip,0,2,0
wadi,intelutions,0,2,0
wadi,psychomyko,0,-2,-2
wadi,perkinips,0,2,0
wadi,versus,0,2,0
all fiction,weezy,1,0,2
all fiction,stnk,0,2,0
tsutori,versus,0,2,0
weezy,intelutions,0,2,0
weezy,toady,0,2,0
weezy,perkinips,0,-2,-2
weezy,perkinips,1,1,2
weezy,arch,0,2,0
skrai,toady,1,-1,0
bane,tsutori,0,2,0
bane,symag,0,2,0
stnk,arch,1,0,2
psychomyko,all fiction,0,2,1
psychomyko,bane,0,2,0
psychomyko,powerstrip,0,2,0
meary,all fiction,1,0,2
meary,toady,0,2,1
meary,bane,1,0,2
perkinips,skrai,0,0,-1
perkinips,bane,0,2,0
versus,arch,0,2,0
max ketchum,meary,1,-1,0
symag,powerstrip,1,1,2
arch,max ketchum,0,0,-1
berman,buna,0,2,0
porygain,bigjiggs,0,2,0
mvd,berman,0,2,0
contusions,shadyshade,0,2,0
codeman,mr. bottom tier,0,0,-1
femto,jankmaster,0,2,0
midnight,porygain,0,2,0
reptiles,ace,1,1,2
marko polo,pates baroni,0,2,0
volt,cinnpie,0,2,1
mvd,contusions,0,2,0
codeman,femto,0,2,0
midnight,ace,0,2,1
marko polo,volt,1,0,2
mvd,codeman,0,2,0
midnight,volt,1,0,2
mvd,volt,0,-2,-2
cinnpie,buna,1,1,2
jankmaster,bigjiggs,0,2,0
buna,pates baroni,0,2,0
reptiles,porygain,0,2,1
jankmaster,mr. bottom tier,0,0,-1
shadyshade,berman,1,1,2
femto,buna,1,0,2
contusions,reptiles,1,1,2
marko polo,jankmaster,0,2,0
ace,berman,1,1,2
buna,reptiles,1,0,2
marko polo,berman,0,2,0
midnight,reptiles,0,2,1
codeman,marko polo,1,0,2
midnight,marko polo,0,-2,-2
smx,hop,1,0,2
sinji,hop,0,2,0
duscha,af,1,-1,0
baptraplap,thanatos,0,2,0
rai,hopy,0,2,0
chrome kingfisher,bad,0,2,0
bungholio,back,0,2,1
melon,biwi,0,2,0
nessjesus,jr,0,2,0
sinji,af,0,2,0
baptraplap,rai,1,1,2
chrome kingfisher,bungholio,1,0,2
melon,nessjesus,1,0,2
sinji,rai,0,2,0
bungholio,nessjesus,1,0,2
sinji,nessjesus,0,-2,-2
jr,smx,1,1,2
smx,biwi,1,0,2
back,bad,0,2,0
hopy,thanatos,0,2,0
duscha,hop,1,-1,0
baptraplap,biwi,0,2,0
af,back,0,2,0
melon,hopy,0,2,0
chrome kingfisher,hop,0,2,0
baptraplap,af,0,2,1
melon,chrome kingfisher,1,1,2
bungholio,baptraplap,1,0,2
rai,chrome kingfisher,1,0,2
baptraplap,chrome kingfisher,0,-2,-2
kimo,megamoose,0,0,-1
kimo,masterchef,0,2,0
kimo,timko | af,1,0,2
mime,angel cortes,0,0,-1
immortal,mime,0,2,1
immortal,biddy,0,-2,-2
immortal,masterperch,0,2,1
biddy,kimo,0,2,0
biddy,l30,0,2,1
biddy,jon cena,0,2,0
da_muffinman,megamoose,0,0,-1
da_muffinman,naga28.5,0,2,0
masterchef,da_muffinman,0,2,0
masterchef,mav,1,0,2
dantheman,immortal,1,1,2
dantheman,timko | af,1,1,2
dantheman,naga28.5,0,2,0
masterperch,aota~,0,2,0
masterperch,mav,0,2,0
l30,mime,1,1,2
l30,timko | af,0,2,1
aota~,da_muffinman,0,2,0
aota~,timko | af,1,0,2
aota~,blue lantern,0,2,1
mav,mime,0,2,0
mav,masterperch,1,1,2
timko | af,masterperch,0,-2,-2
timko | af,jon cena,0,2,0
blue lantern,mav,1,0,2
angel cortes,dantheman,1,-1,0
wadi,nessjesus,0,2,0
biddy,immortal,0,2,1
mvd,volt,0,2,0
sinji,psychomyko,0,2,0
wadi,biddy,0,3,0
mvd,sinji,0,3,1
wadi,mvd,0,3,2
wadi,mvd,0,3,2
baptraplap,perkinips,1,0,2
midnight,masterperch,0,2,0
timko | af,marko polo,0,2,0
weezy,chrome kingfisher,0,2,0
volt,perkinips,0,2,1
psychomyko,midnight,1,0,2
nessjesus,timko | af,0,2,0
immortal,weezy,1,0,2
volt,midnight,0,3,1
nessjesus,weezy,1,0,2
biddy,volt,0,3,2
sinji,weezy,0,3,0
biddy,sinji,1,0,3
mvd,sinji,0,3,2
