P1,P2,set winner,P1Score,P2Score
ally,zekkenzk,0,2,0
shadow,dude,0,2,0
jords2good,maz,0,2,0
ally,dude,0,2,0
zekkenzk,maz,1,0,2
shadow,jords2good,0,2,0
ally,maz,0,2,0
dude,jords2good,1,0,2
zekkenzk,shadow,1,0,2
ally,jords2good,0,2,0
maz,shadow,1,0,2
dude,zekkenzk,1,1,2
ally,shadow,0,2,0
jords2good,zekkenzk,0,2,0
maz,dude,0,2,0
mkleo,axebee,0,2,0
reaver,pjsphil,0,2,0
witeoute,mckboulos,0,2,0
mkleo,pjsphil,0,2,0
axebee,mckboulos,0,2,0
reaver,witeoute,1,1,2
mkleo,mckboulos,0,2,0
pjsphil,witeoute,0,2,0
axebee,reaver,1,0,2
mkleo,witeoute,0,2,0
mckboulos,reaver,1,0,2
pjsphil,axebee,0,2,0
mkleo,reaver,0,2,0
witeoute,axebee,0,2,0
mckboulos,pjsphil,1,0,2
mew2king,devastater,0,2,0
dayzin,gillythekid94,0,2,0
megel,greasywork,0,2,1
mew2king,gillythekid94,0,2,0
devastater,greasywork,0,2,1
dayzin,megel,0,2,1
mew2king,greasywork,0,2,0
gillythekid94,megel,1,0,2
devastater,dayzin,1,0,2
mew2king,megel,0,2,0
greasywork,dayzin,1,0,2
gillythekid94,devastater,1,0,2
mew2king,dayzin,0,2,0
megel,devastater,0,2,0
greasywork,gillythekid94,0,2,0
[t.t.d] blacktwins13,caius oni,0,2,0
qsb_stitches,tina,0,2,0
exxion,gemigumi,1,0,2
[t.t.d] blacktwins13,tina,0,2,0
caius oni,gemigumi,1,0,2
qsb_stitches,exxion,0,2,0
[t.t.d] blacktwins13,gemigumi,0,2,0
tina,exxion,0,2,0
caius oni,qsb_stitches,1,0,2
[t.t.d] blacktwins13,exxion,0,2,0
gemigumi,qsb_stitches,1,1,2
tina,caius oni,0,2,0
[t.t.d] blacktwins13,qsb_stitches,0,2,1
exxion,caius oni,1,0,2
gemigumi,tina,0,2,0
san,slimedigitaltv,0,2,0
lightwork,yellow,0,2,0
adam,mox,0,2,0
san,yellow,0,2,0
slimedigitaltv,mox,1,1,2
lightwork,adam,0,2,0
san,mox,0,2,0
yellow,adam,1,1,2
slimedigitaltv,lightwork,1,0,2
san,adam,0,2,0
mox,lightwork,1,0,2
yellow,slimedigitaltv,1,0,2
san,lightwork,0,2,0
adam,slimedigitaltv,0,2,1
mox,yellow,0,2,0
alphicans,lem0n,0,2,0
a1sinceday1,rewind,0,2,0
jakat,big blew,0,2,0
alphicans,rewind,0,2,0
lem0n,big blew,1,1,2
a1sinceday1,jakat,0,2,1
alphicans,big blew,0,2,0
rewind,jakat,1,0,2
lem0n,a1sinceday1,1,0,2
alphicans,jakat,0,2,0
big blew,a1sinceday1,1,0,2
rewind,lem0n,1,1,2
alphicans,a1sinceday1,0,2,0
jakat,lem0n,1,1,2
big blew,rewind,0,2,0
yoh,yams,0,2,0
melmuli,fraud,0,2,0
majikku,wex,0,2,0
yoh,fraud,0,2,0
yams,wex,1,0,2
melmuli,majikku,1,1,2
yoh,wex,0,2,0
fraud,majikku,1,0,2
yams,melmuli,1,0,2
yoh,majikku,0,2,0
wex,melmuli,1,0,2
fraud,yams,1,0,2
yoh,melmuli,0,2,0
majikku,yams,0,2,0
wex,fraud,1,1,2
darkaura,onion knight,0,2,0
blueman,nombre,0,2,0
abukar_9,express,0,2,0
darkaura,nombre,0,2,0
onion knight,express,1,0,2
blueman,abukar_9,0,2,0
darkaura,express,0,2,0
nombre,abukar_9,1,0,2
onion knight,blueman,1,0,2
darkaura,abukar_9,0,2,0
express,blueman,1,0,2
nombre,onion knight,0,2,1
darkaura,blueman,0,2,0
abukar_9,onion knight,0,2,0
express,nombre,0,2,1
chrim foish,hyushi sama,0,2,0
rayes,pastecat,0,2,0
4orty,huskygamer,1,0,2
chrim foish,pastecat,0,2,0
hyushi sama,huskygamer,0,2,0
rayes,4orty,0,2,0
chrim foish,huskygamer,0,2,0
pastecat,4orty,0,2,0
hyushi sama,rayes,0,2,1
chrim foish,4orty,0,2,0
huskygamer,rayes,1,0,2
pastecat,hyushi sama,0,2,1
chrim foish,rayes,0,2,0
4orty,hyushi sama,1,0,2
huskygamer,pastecat,0,2,1
poke,mikarugi,0,2,0
kuraudo,nude panda,0,2,0
bashmo_4,fruitypotato,0,2,0
poke,nude panda,0,2,0
mikarugi,fruitypotato,0,2,1
kuraudo,bashmo_4,0,2,1
poke,fruitypotato,0,2,0
nude panda,bashmo_4,1,0,2
mikarugi,kuraudo,1,0,2
poke,bashmo_4,0,2,1
fruitypotato,kuraudo,1,0,2
nude panda,mikarugi,0,2,0
poke,kuraudo,0,2,0
bashmo_4,mikarugi,0,2,0
fruitypotato,nude panda,1,0,2
iceninja,deku,0,2,0
maritlage227,goggins,0,2,0
ghost,mdee14,0,2,0
iceninja,goggins,0,2,0
deku,mdee14,0,2,0
maritlage227,ghost,1,0,2
iceninja,mdee14,0,2,0
goggins,ghost,1,0,2
deku,maritlage227,0,2,1
iceninja,ghost,0,2,0
mdee14,maritlage227,1,0,2
goggins,deku,1,0,2
iceninja,maritlage227,0,2,0
ghost,deku,0,2,1
mdee14,goggins,0,2,0
awesomecake,thatoneguy,0,2,0
dj daaku,windwriter,0,2,0
javi,thatoneguy,0,2,0
awesomecake,dj daaku,0,2,0
javi,windwriter,0,2,0
thatoneguy,dj daaku,0,2,1
javi,dj daaku,0,2,0
windwriter,awesomecake,1,0,2
javi,awesomecake,0,2,0
windwriter,thatoneguy,1,1,2
mickel,butterlord,0,2,0
motomishi,hs,1,0,2
deathorse,butterlord,0,2,0
mickel,motomishi,0,2,0
deathorse,hs,0,2,0
