P1,P2,set winner,P1Score,P2Score
blush,mattatari,0,2,1
apollo,joe barrels,1,0,2
kaserias,ronin x,0,0,-1
varisia,kizu,1,-1,0
ksev,blush,0,2,1
xzibita,joe barrels,1,0,2
z,kaserias,0,2,0
shadow_foxxd,kizu,0,2,0
ksev,joe barrels,0,2,0
z,shadow_foxxd,0,2,1
ksev,z,0,2,1
kizu,mattatari,1,1,2
kaserias,apollo,0,2,0
xzibita,ronin x,0,0,-1
blush,varisia,0,0,-1
mattatari,kaserias,1,1,2
xzibita,blush,1,1,2
joe barrels,kaserias,0,2,0
shadow_foxxd,blush,1,0,2
joe barrels,blush,1,1,2
z,blush,0,-2,-2
genericallynamed,that0neguy,1,-1,0
genericallynamed,mambomd,1,-1,0
kenta,busta,0,2,0
kenta,that0neguy,0,2,0
kenta,mambomd,0,2,1
kraut,treble,1,0,2
kraut,hosway,1,0,2
happinesstm,treble,1,0,2
busta,kraut,1,1,2
pikapika!,kenta,0,-2,-2
pikapika!,hosway,0,2,0
pikapika!,mambomd,0,2,0
that0neguy,happinesstm,1,0,2
that0neguy,hosway,0,2,1
cosmos,kenta,0,2,1
cosmos,happinesstm,0,2,0
cosmos,pikapika!,0,2,0
hosway,flamingolungs,0,0,-1
mambomd,treble,0,2,0
mambomd,treble,0,2,0
flamingolungs,busta,1,-1,0
deemo,adct,1,0,2
halfjack,absolomb,1,1,2
aava,iceman,1,-1,0
snare,assman,0,2,0
mjg,adct,0,2,0
psherman,absolomb,0,2,0
iceninja,iceman,0,2,0
rin,snare,0,2,1
mjg,psherman,0,2,0
iceninja,rin,0,2,0
mjg,iceninja,0,2,1
snare,deemo,0,2,0
iceman,halfjack,0,2,0
absolomb,aava,0,0,-1
adct,assman,0,2,0
snare,iceman,0,2,0
absolomb,adct,1,1,2
psherman,snare,1,0,2
rin,adct,0,2,0
snare,rin,1,0,2
iceninja,rin,0,-2,-2
kyra,bloop,0,2,0
matydee,parahax,0,2,0
lightsoul,chance,1,-1,0
azo,aaa,1,1,2
seagull joe,kyra,0,2,0
ozone,matydee,1,0,2
keitaro,chance,1,-1,0
nn7,aaa,0,2,0
seagull joe,matydee,0,2,0
chance,nn7,1,1,2
seagull joe,nn7,0,2,0
aaa,bloop,0,2,1
keitaro,parahax,1,-1,0
ozone,lightsoul,0,0,-1
kyra,azo,0,2,0
aaa,parahax,1,1,2
ozone,kyra,0,2,0
matydee,parahax,0,2,0
chance,ozone,1,0,2
matydee,ozone,0,2,1
nn7,matydee,0,-2,-2
truth,jpot,0,2,0
peegert,linkoln,1,0,2
propane,david viran,0,2,0
vorst,shybabe,0,2,0
craftis,truth,0,2,1
supa,linkoln,0,2,0
puppeh,propane,0,2,1
exjordanary,vorst,0,2,0
craftis,supa,0,2,0
puppeh,exjordanary,0,2,1
craftis,puppeh,1,1,2
vorst,jpot,0,2,0
propane,peegert,0,2,0
linkoln,david viran,0,2,0
truth,shybabe,0,2,0
vorst,propane,0,2,1
linkoln,truth,0,2,1
supa,vorst,0,2,0
exjordanary,linkoln,0,2,0
supa,exjordanary,0,2,0
craftis,supa,0,-2,-2
hyper crasher,sting,0,2,0
deus,gallyg,0,2,0
bourbon dad,jigg,0,2,0
xav,tank,0,2,0
lordmix,hyper crasher,1,-1,0
alphamew,deus,1,1,2
z,bourbon dad,0,2,0
king james,xav,0,2,0
hyper crasher,deus,1,0,2
z,king james,1,0,2
deus,king james,1,0,2
xav,sting,0,2,0
bourbon dad,gallyg,1,0,2
alphamew,jigg,0,2,1
lordmix,tank,1,-1,0
xav,gallyg,0,2,0
alphamew,tank,0,2,1
hyper crasher,xav,0,2,0
z,alphamew,0,2,0
hyper crasher,z,1,0,2
deus,z,0,-2,-2
spirit,synder,1,0,2
smookums,ez high,1,0,2
telmo,gameliking,0,2,1
iycewynd,fadversity,0,2,1
meek,yardyparty,0,2,0
lingling,synder,0,2,0
ez high,telmo,1,0,2
mister eric,iycewynd,0,2,0
d. disciple,meek,1,0,2
lingling,telmo,0,2,0
mister eric,meek,0,2,0
lingling,mister eric,0,2,0
smookums,gameliking,1,0,2
d. disciple,spirit,0,2,0
iycewynd,gameliking,1,0,2
ez high,fadversity,0,2,0
synder,yardyparty,0,2,0
d. disciple,gameliking,1,0,2
ez high,synder,1,0,2
telmo,gameliking,1,0,2
meek,synder,0,2,1
gameliking,meek,1,1,2
mister eric,meek,0,-2,-2
goof,sabre,0,2,0
laudandus,red john,0,2,1
lunic,asoma,1,1,2
lemon-lime,giant,1,0,2
samsora,goof,0,2,0
dreamweaver,laudandus,0,2,1
biddy,asoma,0,2,0
chrispy,giant,1,0,2
samsora,dreamweaver,0,2,0
biddy,giant,0,2,1
samsora,biddy,0,2,0
chrispy,sabre,0,2,0
asoma,red john,0,2,0
laudandus,lunic,0,2,0
goof,lemon-lime,0,2,0
chrispy,asoma,0,2,0
laudandus,goof,1,1,2
dreamweaver,chrispy,1,0,2
giant,goof,1,1,2
chrispy,goof,0,2,0
biddy,chrispy,0,-2,-2
depressed eagle,mr. grumpy,1,-1,0
winks,ghost,0,2,0
the butt rumbler,zestytofu,0,0,-1
shepherd,nuke,1,-1,0
megalex,bugcatcherwill,1,0,2
shogun,mr. grumpy,0,2,0
winks,the butt rumbler,0,2,0
logic,nuke,0,2,0
4chanjoe,bugcatcherwill,1,0,2
shogun,winks,0,2,0
logic,bugcatcherwill,1,1,2
shogun,bugcatcherwill,0,2,0
ghost,zestytofu,0,0,-1
4chanjoe,depressed eagle,0,0,-1
nuke,ghost,0,2,0
the butt rumbler,shepherd,0,0,-1
mr. grumpy,megalex,1,0,2
4chanjoe,nuke,1,0,2
