P1,P2,set winner,P1Score,P2Score
bsquared,lordwhoopa$$,1,0,2
sethsational,mick,0,2,0
dwn4thekaz,zephyr,1,1,2
james,crash,0,2,0
kam steele,hydra,0,2,1
seth,lordwhoopa$$,0,2,0
sethsational,zephyr,0,2,0
james,kam steele,0,2,0
seth,sethsational,1,1,2
james,sethsational,0,-2,-2
dwn4thekaz,lildot_org,0,2,0
deus,nerdlorddd,0,2,0
dwn4thekaz,mick,0,2,0
bsquared,gamefreak,0,2,0
deus,naoto,0,2,0
wiseman,ninjarick,1,0,2
hydra,dwn4thekaz,0,2,0
crash,bsquared,1,0,2
zephyr,deus,1,1,2
lordwhoopa$$,ninjarick,1,1,2
hydra,bsquared,0,2,1
deus,ninjarick,1,1,2
seth,hydra,0,2,0
kam steele,ninjarick,0,2,0
seth,kam steele,0,-2,-2
boscotty,imperial,0,2,1
riluu,trufin,1,0,2
zed,storm,1,-1,0
zan,boscotty,1,-1,0
tacbac,unibrownies,1,0,2
jibca,odis,0,2,0
jimmy,steininja,0,2,0
nite,trufin,0,2,1
trivium,jig,0,2,0
nom,storm,0,2,0
blind,pendragon,0,2,0
boscotty,unibrownies,0,2,1
jibca,jimmy,1,1,2
nite,trivium,0,2,0
nom,blind,0,2,0
boscotty,jimmy,1,1,2
nite,nom,0,2,0
jimmy,nite,0,-2,-2
pendragon,imperial,0,2,0
steininja,riluu,0,2,1
tacbac,zed,0,0,-1
pendragon,storm,0,2,0
jig,trufin,0,2,1
steininja,odis,0,2,0
tacbac,zan,0,0,-1
jibca,pendragon,1,1,2
unibrownies,jig,1,1,2
blind,steininja,1,1,2
trivium,tacbac,0,2,0
pendragon,jig,0,2,1
steininja,trivium,1,0,2
nom,pendragon,0,2,0
boscotty,trivium,1,-1,0
nom,trivium,0,-2,-2
grikslona,parmasean,0,2,0
napkins,sorey,0,2,0
mjg,grikslona,0,2,0
warhound,duckduckpony,0,2,1
benson obama,lustair,0,2,1
daybreak,squiggs,0,2,0
biddy,napkins,0,2,0
propain,lfa,0,2,0
atata,flashfire,0,2,0
butter,ant2blu,0,2,0
mjg,warhound,0,2,0
benson obama,daybreak,0,2,0
biddy,propain,0,2,0
atata,butter,0,2,0
mjg,benson obama,0,2,0
biddy,atata,0,2,1
mjg,biddy,0,-2,-2
ant2blu,parmasean,0,2,0
squiggs,sorey,0,2,0
ant2blu,flashfire,0,2,1
lfa,napkins,1,0,2
squiggs,lustair,1,0,2
duckduckpony,grikslona,1,0,2
daybreak,ant2blu,0,2,1
warhound,napkins,1,0,2
butter,lustair,0,2,0
propain,grikslona,1,0,2
daybreak,napkins,1,0,2
butter,grikslona,0,2,0
atata,napkins,0,2,0
benson obama,butter,0,2,0
atata,benson obama,0,-2,-2
ctrl-x,spooks mcdog,0,2,0
acnupp,jump,1,-1,0
tyroy,ctrl-x,0,2,0
shana,geno,0,2,0
doom bot,gearwhipped,0,2,0
komota,hien,0,2,0
yeti,jump,0,0,-1
profound,sexychu,0,2,0
powpow,onikasian,0,0,-1
amaterasu,allo,0,2,1
tyroy,shana,0,2,0
doom bot,komota,1,0,2
yeti,profound,0,2,0
powpow,amaterasu,0,2,0
tyroy,komota,0,2,1
yeti,powpow,0,2,1
tyroy,yeti,0,-2,-2
allo,spooks mcdog,0,2,0
hien,acnupp,0,0,-1
allo,onikasian,0,0,-1
sexychu,jump,0,0,-1
hien,gearwhipped,0,2,0
geno,ctrl-x,0,2,1
doom bot,allo,0,2,0
shana,sexychu,1,0,2
amaterasu,hien,1,0,2
profound,geno,0,2,1
doom bot,sexychu,0,2,0
hien,profound,1,0,2
powpow,doom bot,1,0,2
komota,profound,0,2,1
doom bot,komota,0,-2,-2
tyroy,elegant,1,1,3
tyroy,yeti,0,2,1
tyroy,xane,1,2,3
dan,mystearica,1,0,2
rickles,| tloreo,0,2,1
nite,xane,1,0,3
ned,bushi,1,0,2
ned,atata,0,2,0
ned,mystearica,0,3,2
ksev,cookietic,1,0,2
darkshad,panda bair,1,0,2
darkshad,luckywind,0,2,0
nero,smasher1001,0,2,0
panda bair,ned,1,0,3
jdb!,komota,0,2,1
sinnyboo242,braxton8,0,2,0
mjg,darkshad,0,3,0
mjg,biddy,0,2,0
mjg,yeti,0,3,0
sree,sai,0,2,0
bushi,darkshad,1,2,3
bushi,k9sbruce,1,1,3
james,sinnyboo242,0,3,1
james,aarvark,0,3,2
james,sethsational,0,2,0
biddy,jojo,0,2,0
elegant,panda bair,0,3,0
elegant,captainzack,0,-2,-2
elegant,eightfold path h-man,0,2,0
luckywind,trivium,0,2,1
danereich,big_mak,1,0,2
yeti,jjrockets,0,2,1
shel,withinar,0,3,0
shel,nom,0,2,1
ozone,withinar,0,2,0
ozone,mister eric,0,3,0
colinies,jjrockets,1,0,2
xane,sree,0,2,0
xane,ozone,0,3,0
xane,sethsational,0,3,1
withinar,jdb!,0,2,0
seth,bugcatcherwill,0,2,0
seth,darkshad,1,1,3
aarvark,nero,0,2,0
aarvark,shel,0,3,0
captainzack,aarvark,0,3,0
captainzack,mister eric,0,2,0
atata,equin0x,0,2,1
eightfold path h-man,seth,1,1,2
percy,biddy,1,0,3
percy,big_mak,0,2,0
smasher1001,benson obama,0,2,0
doom bot,anonymous moniker,1,1,2
mystearica,kam steele,0,2,0
ally,tyroy,1,2,3
ally,ned,0,3,2
ally,james,0,-2,-2
ally,biddy,0,3,0
ally,slowjoe,0,2,0
mister eric,nero,0,3,1
mister eric,anonymous moniker,0,2,0
shinjoebi,sinnyboo242,1,2,3
shinjoebi,cookietic,0,2,0
jimmy,nite,1,1,2
jimmy,sinnyboo242,1,0,2
slowjoe,syco,1,0,2
nom,jtdunx,0,2,0
syco,yeti,1,1,3
sheen,syco,1,1,2
tyrant,mjg,0,3,0
tyrant,percy,0,2,0
tyrant,k9sbruce,0,3,0
tyrant,zinoto,0,-2,-2
wumbo,jojo,1,1,2
sethsational,rickles,0,2,0
rich brown,mjg,0,3,1
rich brown,james,0,3,2
rich brown,xane,0,-2,-2
rich brown,xane,0,2,0
rich brown,captainzack,1,0,3
k9sbruce,dan,0,2,0
k9sbruce,james,1,0,3
zenyou,shel,0,2,0
zenyou,ozone,0,3,1
zenyou,ally,1,1,3
zinoto,nite,0,3,0
zinoto,shinjoebi,0,2,0
zinoto,zenyou,0,3,0
elegant,captainzack,0,3,2
tyrant,zinoto,1,2,3
elegant,zinoto,1,0,3
zinoto,james,0,3,2
ally,james,1,2,3
rich brown,xane,0,3,1
captainzack,james,1,1,3
tyrant,rich brown,0,3,0
james,tyrant,0,3,1
elegant,james,1,2,3
