name,finalPlacement
gib,None
mercury,None
sinon,None
t_nils,None
hobbes,None
hylian,None
kulczak,None
dirty dan,None
scuttles,None
blackg,None
eggs on legs,None
swiper,None
mikehaze,None
hehe,None
grin,None
daddy,None
edd,None
cooran,None
taylortotftw,None
mr._hui,None
grepstar,None
vro,None
buddy guysman,None
fendricklamar,None
dirty mike,None
rahma noodles,None
blahguy,None
ben2,None
obamallama,None
malc,None
nard dogg,None
magaroni,None
deepz,None
tara,None
xiivi,None
ejg,None
nice climbers,None
seto,None
vista,None
wndy,None
riio,None
poopydungman,None
dime,None
hikenviken,None
gaz!,None
cheddar,None
mattdotzeb,None
dankdaddy,None
steps,None
rezah,None
4%,None
undercoverraptor,None
surf's up. hail satan.,None
pops,None
dizzkidboogie,None
king fedora,None
2shadez,None
joefalco,None
rik,None
yashichi,None
nox,None
segfault,None
holiday,None
nah son,None
jon,None
cup,None
travioli,None
jr,None
soul,None
mayofknees,None
boyd,None
firebolt,None
iori,None
arctic,None
big cat,None
derpson,None
friendly neighborgood puff,None
flux,None
krevlar,None
trix,None
kels,None
thedoctorisin,None
timtempor,None
webs,None
jacky,None
egal,None
151a,None
cool blue™,None
3huna,None
slowking,None
iifter,None
ten,None
l-gambino,None
neon,None
a-wall,None
syrox,None
messi,None
schnurb,None
nuggets,None
y.n.c.,None
lawyerdog,None
lago,None
hank,None
quin,None
flion,None
home,None
wisaac,None
prilo,None
denec,None
mysterion,None
8oz,None
kre,None
mantis,None
og swaglord,None
crupyo,None
stacked,None
woof,None
bluebuster,None
dragedo,None
bair,None
sambr,None
stretch,None
nomad,None
pbz,None
peredido,None
lorek,None
gumby,None
norwood,None
dezno,None
puddingpop,None
photonic,None
fannypack,None
amae,None
mojoe,None
rod,None
docx,None
johncraw,None
romulus,None
caveman?,None
oats,None
