P1,P2,set winner,P1Score,P2Score
megabit,halfruss,1,-1,0
professeur,angani,0,2,0
t27,emperor,0,2,0
mr.r,halfruss,0,0,-1
jibbmil,lufos,1,1,2
gloodey,onehandbackhand,0,0,-1
crispy,ninpowa,0,2,0
clade,professeur,0,2,0
skippo,miguel,1,1,2
el_bardo,t27,0,2,0
hazemoky,greengoblin (gg),1,1,2
mr.r,lufos,0,2,0
gloodey,crispy,1,1,2
clade,miguel,0,2,0
el_bardo,greengoblin (gg),0,2,1
mr.r,crispy,0,2,0
clade,el_bardo,1,0,2
mr.r,el_bardo,0,-2,-2
hazemoky,megabit,0,0,-1
ninpowa,angani,0,2,1
jibbmil,emperor,0,2,0
hazemoky,t27,0,2,0
skippo,professeur,1,1,2
ninpowa,onehandbackhand,0,0,-1
jibbmil,halfruss,0,0,-1
gloodey,hazemoky,1,0,2
lufos,professeur,0,2,0
greengoblin (gg),ninpowa,0,2,0
miguel,jibbmil,0,2,1
hazemoky,lufos,0,2,1
greengoblin (gg),miguel,0,2,0
clade,hazemoky,0,2,0
crispy,greengoblin (gg),1,0,2
clade,greengoblin (gg),0,-2,-2
fx,kuroda,0,-2,-2
hypertj,frenzy,0,-2,-2
paylord,cancrix,1,-2,-2
cyve,fx,0,2,0
yoink,yungfluff,0,-2,-2
noqqysc,codec,0,-2,-2
bulby,awwat,0,-2,-2
laske,hypertj,0,-2,-2
y.e.s.,ilift,1,-2,-2
wreck-it mundo,cancrix,0,-2,-2
thymeballoon,d3ku,0,-2,-2
cyve,yoink,0,-2,-2
noqqysc,bulby,1,-2,-2
laske,ilift,0,-2,-2
wreck-it mundo,thymeballoon,0,-2,-2
cyve,bulby,0,-2,-2
laske,wreck-it mundo,1,-2,-2
cyve,wreck-it mundo,0,-2,-2
d3ku,kuroda,1,-2,-2
awwat,frenzy,0,-2,-2
yungfluff,paylord,0,-2,-2
kuroda,cancrix,0,-2,-2
y.e.s.,hypertj,0,-2,-2
awwat,codec,0,-2,-2
yungfluff,fx,1,-2,-2
noqqysc,kuroda,0,-2,-2
yoink,y.e.s.,0,-2,-2
thymeballoon,awwat,0,-2,-2
ilift,fx,0,-2,-2
noqqysc,yoink,1,-2,-2
thymeballoon,ilift,1,0,2
laske,yoink,0,-2,-2
bulby,ilift,0,2,0
laske,bulby,0,-2,-2
jneiln,airli,1,0,2
jneiln,eldred,0,2,0
alcadeias,dog,0,2,0
serew,rom,1,0,2
serew,awol,0,2,0
airli,totalsalle,0,2,0
eldred,rom,1,0,2
reptile,zedy,0,2,0
reptile,alias,1,0,2
meru,rom,0,2,0
meru,reptile,0,2,0
meru,shadowclaw,0,2,0
meru,oursouzbek,0,-2,-2
shadowclaw,alcadeias,0,2,0
oursouzbek,airli,0,2,0
oursouzbek,alias,0,2,0
loota,alcadeias,0,2,0
loota,serew,0,2,0
loota,oursouzbek,1,0,2
loota,alias,0,-2,-2
loota,chard,0,2,0
zedy,jalma,0,2,0
zedy,dog,0,2,0
alias,jneiln,0,2,0
alias,rom,0,2,0
alias,zedy,0,2,0
awol,alcadeias,1,0,2
chard,jalma,0,2,0
