P1,P2,set winner,P1Score,P2Score
hunter,hashi,0,2,0
tonester,rodan,0,2,0
squallette,heartsdealer,1,-1,0
jollie,whiz kid,0,2,0
mariguas,hunter,0,2,0
aces,tonester,1,0,2
janitor,heartsdealer,0,2,0
letsgo,jollie,0,2,0
mariguas,tonester,0,2,0
janitor,letsgo,0,2,0
mariguas,janitor,0,-2,-2
jollie,hashi,0,2,0
heartsdealer,rodan,0,2,0
aces,squallette,0,0,-1
hunter,whiz kid,0,2,0
jollie,heartsdealer,0,2,0
aces,hunter,0,2,0
tonester,jollie,0,2,0
letsgo,aces,0,2,0
tonester,letsgo,0,-2,-2
oxycontin,k,1,-1,0
darv,iamlazee,0,2,0
big d squirrels,foxnard,0,0,-1
zero,k,0,2,0
dusttin,automatic,1,0,2
handsometom,darv,0,2,0
llcstoism,big d squirrels,0,0,-1
zero,automatic,0,2,0
handsometom,llcstoism,0,2,0
zero,handsometom,0,-2,-2
big d squirrels,oxycontin,0,0,-1
dusttin,iamlazee,0,2,0
k,foxnard,0,0,-1
big d squirrels,darv,1,0,2
dusttin,k,0,2,0
automatic,darv,0,2,0
llcstoism,dusttin,0,2,0
automatic,llcstoism,0,-2,-2
danny,showtime,1,-1,0
duncs,spammalanche,0,2,0
louieg,howdy,1,0,2
silentknight,greenblob,1,1,2
k y s k,showtime,0,2,0
logic,duncs,0,2,1
ctg,howdy,0,2,0
bard,greenblob,0,2,0
k y s k,logic,0,2,0
ctg,bard,0,2,0
k y s k,ctg,0,-2,-2
greenblob,danny,0,2,0
howdy,spammalanche,0,2,0
duncs,louieg,0,2,0
showtime,silentknight,1,0,2
greenblob,howdy,0,2,0
duncs,silentknight,0,2,1
logic,greenblob,0,2,0
bard,duncs,0,2,0
logic,bard,0,-2,-2
blues,hydra,1,0,2
ringedge,austntatious,0,2,0
big tone,noelkitten,1,-1,0
strandead,hydra,0,2,0
moonshoe,dr. grin,1,1,2
kyle tree,ringedge,0,2,0
bon,noelkitten,0,2,0
strandead,dr. grin,0,2,0
kyle tree,bon,0,2,0
strandead,kyle tree,0,-2,-2
noelkitten,blues,1,0,2
moonshoe,austntatious,0,2,0
hydra,big tone,0,2,0
blues,ringedge,1,1,2
moonshoe,hydra,1,1,2
dr. grin,ringedge,0,2,0
bon,hydra,1,0,2
dr. grin,hydra,0,-2,-2
magitech,mikelangelo,1,-1,0
nfreak,beets,1,-1,0
dance!!,phex,0,0,-1
drewgong,inukem,1,1,2
superboomfan,mikelangelo,0,2,0
village mascot,beets,0,2,0
darkhorse,dance!!,0,2,0
d35,inukem,0,2,0
superboomfan,village mascot,0,2,0
darkhorse,d35,0,2,0
superboomfan,darkhorse,0,-2,-2
inukem,magitech,0,0,-1
dance!!,nfreak,0,0,-1
