name,finalPlacement
tubby!,25
meowmix,25
tarn,25
grahamaglam,17
sk,25
david barker,17
deathcpo,13
shears,7
loto,7
wizzrobe,1
da_bear,33
fil,9
dam_tewton,13
therm,25
kerokeroppi,2
ctg,5
superderekfan,13
antwon420,17
barksanchez,4
howdy,25
sinbad,17
greginator,9
caleb,33
zero,25
dtan,3
ocelot,25
mr.sir,33
señorhen10r,9
slappymcnutz,17
hoofy,17
cane ut,17
bamster,13
sheermadness,9
yrn,17
marbles,5
