name,finalPlacement
thomdore,17
aerosheep,13
johnnyfight,33
icho,17
fruity,7
isai,1
hypertj,33
meromorph,17
king robin,25
revan,2
gt,17
mm720,33
olikus,13
oldiz,33
fred,33
kastakatter,33
ctg,5
calzum,25
dinner,25
sebson,25
anotherish,17
king funk,13
voff3,17
backes,9
verwaltung,17
shears,4
nintendude,7
jam,5
skrull,25
zeozen,9
sheick,9
toa,17
rich,41
reb,25
bert,9
mojn,41
alex,13
hasme,25
fuzzyness,25
sussebass,41
caprigon,33
tdx,33
barksanchez,3
