p1,p2,finalPlacement
xanzdankey kang,13
captain lsmurf,7
mookieprism,17
danielsdusttin,17
moldparrotiopsis,13
gtctg,9
t brettmr. slimey,9
kriskringlerizner,13
bonhero pie,5
touquemojomonkey,7
legion of boomerfudgeball,13
letsgopizza,5
fireblasternintendude,2
littlespoonmcgodd,9
barksanchezmadrush21,4
a la cartepluto,9
mariguasjason,3
wizzrobesuperboomfan,1
sandbagel paco,17
sullylauerman,17
