p1,p2,finalPlacement
mazejsmirk,5
theagedonenick,7
tyhiggzxyk,5
pugsllcstoism,1
oh-nosred,9
rocketscoback,4
lorenzovelocity jones,3
egandykins,2
rejectthe drew,7
