P1,P2,set winner,P1Score,P2Score
inzane,cashew,0,2,0
gooby,loncas,1,-1,0
.mov,swankeaboo,1,1,2
ritz,rose,1,0,2
qtip,inzane,0,2,0
lalo,loncas,0,2,0
swankeaboo,rose,1,-1,0
qtip,lalo,0,2,1
trout oracle,rose,0,2,0
carpet,qtip,1,0,2
trout oracle,qtip,1,1,2
tace,qtip,1,-1,0
sweat,arpah,1,1,2
land28h,fluzzarn,0,2,0
nico,xeon,1,0,2
harvey_birdman,slurmp,0,2,0
nodge,just kevin,0,2,0
dupe,tuba,1,1,2
poodledeedoop,yawn,0,2,0
ellen degenerate,vvvvv,0,2,0
arpah,land28h,0,2,1
xeon,harvey_birdman,0,2,1
nodge,tuba,0,2,0
poodledeedoop,ellen degenerate,0,2,0
arpah,xeon,0,2,0
nodge,poodledeedoop,1,1,2
arpah,poodledeedoop,1,1,2
poodledeedoop,arpah,1,-1,0
arpah,poodledeedoop,0,0,-1
sweat,fluzzarn,1,0,2
nico,slurmp,0,2,0
just kevin,dupe,0,2,0
yawn,vvvvv,1,-1,0
ellen degenerate,fluzzarn,0,2,1
tuba,nico,0,2,0
harvey_birdman,just kevin,0,2,0
land28h,vvvvv,0,0,-1
ellen degenerate,tuba,0,0,-1
harvey_birdman,land28h,0,2,1
xeon,ellen degenerate,0,2,0
nodge,harvey_birdman,0,2,0
xeon,nodge,1,1,2
arpah,nodge,0,0,-1
law,decency,0,2,1
pushin,inzane,1,0,2
ihwp,ghoul,0,2,0
raichunite,scrubbymac,0,2,0
porter,land28h,1,0,2
scabhammer,dota,1,1,2
hadoken,elioto,1,-1,0
2%,exaltedoreo,0,2,0
law,inzane,1,0,2
ihwp,raichunite,0,2,0
land28h,dota,0,2,0
elioto,2%,1,1,2
inzane,ihwp,0,2,0
land28h,2%,0,2,0
inzane,land28h,0,2,0
inzane,ihwp,0,2,1
decency,pushin,1,0,2
ghoul,scrubbymac,0,2,0
porter,scabhammer,1,0,2
hadoken,exaltedoreo,1,-1,0
elioto,pushin,1,0,2
dota,ghoul,0,2,0
raichunite,scabhammer,0,2,1
law,exaltedoreo,0,2,1
pushin,dota,1,0,2
raichunite,law,0,2,1
ihwp,dota,0,2,0
2%,raichunite,0,2,0
ihwp,2%,0,2,0
land28h,ihwp,1,0,2
bennyboy98,jury,1,0,2
rose,harambe,0,2,0
just kevin,gooley,0,0,-1
gt,kodak,0,2,0
dupe,moku,1,0,2
sweat,slurmp,0,2,1
havok,captwheatroll,0,2,0
humble,spork,0,2,0
jury,rose,0,2,0
just kevin,gt,1,0,2
moku,sweat,0,2,1
havok,humble,0,2,0
jury,gt,1,0,2
moku,havok,1,1,2
gt,havok,1,0,2
havok,jury,0,2,0
bennyboy98,harambe,0,2,0
gooley,kodak,1,-1,0
dupe,slurmp,1,-1,0
captwheatroll,spork,0,0,-1
humble,bennyboy98,1,0,2
sweat,kodak,0,2,0
just kevin,slurmp,1,0,2
rose,captwheatroll,0,2,0
bennyboy98,sweat,0,2,1
slurmp,rose,1,1,2
jury,bennyboy98,0,2,0
moku,rose,0,2,1
jury,moku,0,2,0
gt,jury,1,-1,0
bell pepper,xeon,0,0,-1
schiller,matat0,1,0,2
ellen degenerate,notparis,0,0,-1
dannyd,harvey_birdman,1,1,2
feelings,icon,1,-1,0
pyro,vexoskeleton,0,2,0
speez,teedubs,1,-1,0
jiggy,jfm,0,0,-1
bell pepper,matat0,1,0,2
ellen degenerate,harvey_birdman,1,1,2
icon,pyro,1,0,2
teedubs,jiggy,1,0,2
matat0,harvey_birdman,0,2,0
pyro,jiggy,0,2,1
matat0,pyro,0,2,0
matat0,pyro,1,1,2
pyro,matat0,0,2,1
xeon,schiller,1,0,2
notparis,dannyd,1,-1,0
feelings,vexoskeleton,1,-1,0
speez,jfm,1,-1,0
teedubs,schiller,1,-1,0
icon,dannyd,1,0,2
ellen degenerate,vexoskeleton,1,0,2
bell pepper,jfm,0,0,-1
schiller,dannyd,1,0,2
vexoskeleton,bell pepper,0,0,-1
harvey_birdman,dannyd,1,0,2
jiggy,vexoskeleton,0,2,0
dannyd,jiggy,1,1,2
pyro,jiggy,0,2,0
slurmp,novamatt,1,1,2
votega,metric,0,2,0
alex,moku,0,2,1
tfec,ricko chancho,0,2,1
rose,skiddy,1,0,2
peanuts,joe deveer,0,0,-1
sam,lurogmz,1,0,2
core,hentai69,0,2,0
novamatt,votega,1,0,2
alex,tfec,1,1,2
skiddy,peanuts,0,2,0
lurogmz,core,0,2,1
votega,tfec,1,0,2
skiddy,lurogmz,0,2,0
tfec,skiddy,0,2,1
tfec,skiddy,1,0,2
skiddy,tfec,0,2,0
slurmp,metric,0,2,0
moku,ricko chancho,1,1,2
rose,joe deveer,1,-1,0
sam,hentai69,0,2,1
core,slurmp,0,2,0
peanuts,ricko chancho,1,0,2
alex,joe deveer,0,2,0
novamatt,sam,0,2,1
core,ricko chancho,0,2,1
alex,novamatt,1,-1,0
votega,core,1,0,2
lurogmz,novamatt,0,2,1
core,lurogmz,1,1,2
skiddy,lurogmz,0,3,2
sweat,tangerine,1,0,2
royal flush,megaamoonguss,0,2,0
bennyboy98,jisu,1,0,2
vrudssbm,peak,0,2,0
humble,zbomber,0,2,0
ellen degenerate,moko,1,0,2
vexoskeleton,mello,0,2,0
ccoftw,argo,1,1,2
