P1,P2,set winner,P1Score,P2Score
Armada,ESAM,0,3,0
Axe,Shroomed,0,3,0
Plup,PewPewU,0,3,1
Mew2King,Ice,0,3,2
Hungrybox,S2J,0,3,1
Wobbles,SFAT,1,1,3
Mango,Duck,0,3,1
Westballz,Silent Wolf,0,3,0
Armada,Axe,0,3,0
Plup,Mew2King,1,0,3
Hungrybox,SFAT,0,3,0
Mango,Westballz,0,3,2
Armada,Mew2King,1,0,3
Hungrybox,Mango,0,3,2
Mew2King,Hungrybox,1,1,3
Hungrybox,Armada,1,2,3
Armada,Hungrybox,0,3,1
ESAM,Shroomed,1,1,3
PewPewU,Ice,1,2,3
S2J,Wobbles,0,3,1
Duck,Silent Wolf,0,3,0
Westballz,Shroomed,1,1,3
SFAT,Ice,0,3,1
Plup,S2J,0,3,0
Axe,Duck,0,3,1
Shroomed,SFAT,0,3,2
Plup,Axe,0,3,0
Armada,Shroomed,0,3,1
Mango,Plup,0,3,2
Armada,Mango,0,3,0
Mew2King,Armada,1,0,3
