name,finalPlacement
blitz,33
cupcake,25
tehhah,25
trk,7
hba jesse,9
same,25
whittom,33
catastrophe,33
draggiez,33
turtle,5
ifyouputagun,25
scot!,33
sonofashepherd,17
ohffy,33
seba,17
dj,13
dj nintendo,2
the moon,2
spiritgoon,33
boomer4747,13
papi,25
telemonic,9
kjh,3
buzz,17
twebb,5
masquerade,17
failsafe,13
okami,17
kubrick,17
g$,4
mercify,33
brochacho,33
jazz,33
vaar,17
voxiii,25
amnitsuj,33
the real mr. m,17
drcraig,25
red squirrel,33
insomniac,25
avium,13
mr. satan,9
clutch,7
iamseven,13
