P1,P2,set winner,P1Score,P2Score
bez,sukou,1,0,2
zlazher,mums,1,1,2
rebaz,nacon,0,2,0
bakkestaffen,puttep,1,0,2
meamking,yungfluff,0,2,0
slox,sukou,0,2,0
mums,rebaz,1,0,2
daisuki,puttep,0,2,0
eekim,meamking,0,2,0
slox,rebaz,0,2,0
daisuki,eekim,0,2,0
slox,daisuki,0,-2,-2
zlazher,nacon,0,2,0
meamking,bez,0,2,1
puttep,zlazher,1,0,2
mums,bakkestaffen,0,2,0
sukou,yungfluff,0,2,0
meamking,zlazher,0,2,1
mums,sukou,0,2,0
rebaz,meamking,0,2,0
eekim,mums,0,2,1
rebaz,eekim,0,-2,-2
norway,5upernova,0,2,0
mordo,stopagaben2012,0,2,0
picassu,isyan,1,1,2
copernicus,klarre,0,0,-1
dain bramage,beej,0,2,0
overtriforce,norway,0,2,0
mordo,isyan,0,2,1
kriz,copernicus,0,2,0
yabasta,dain bramage,0,2,0
overtriforce,mordo,0,2,1
kriz,yabasta,0,2,1
overtriforce,kriz,0,-2,-2
stopagaben2012,picassu,1,0,2
dain bramage,5upernova,0,2,0
copernicus,picassu,1,0,2
isyan,klarre,0,0,-1
norway,beej,1,1,2
dain bramage,picassu,0,2,0
isyan,beej,0,2,0
mordo,dain bramage,0,2,0
yabasta,isyan,0,2,0
mordo,yabasta,0,-2,-2
quarry,arson,1,0,2
irregularjinny,jägerfox,0,2,0
hestoned,kastakatter,0,2,0
isbjørn,onehandbackhand,0,0,-1
rfga,marin,0,2,0
baxon,arson,0,2,0
irregularjinny,hestoned,0,2,1
masterkai,isbjørn,0,2,0
jam,rfga,0,2,0
baxon,irregularjinny,0,2,0
masterkai,jam,0,2,1
baxon,masterkai,0,-2,-2
jägerfox,kastakatter,0,2,0
rfga,quarry,1,1,2
isbjørn,jägerfox,1,0,2
hestoned,onehandbackhand,0,0,-1
arson,marin,0,2,0
quarry,jägerfox,1,0,2
hestoned,arson,0,2,0
irregularjinny,jägerfox,0,2,0
jam,hestoned,0,2,1
irregularjinny,jam,0,-2,-2
giantsquidtech,téabone,0,0,-1
rashattack,mojn,0,0,-1
length plank,g3,0,2,0
hawk,priapos,0,2,0
g,sussebass,0,0,-1
dizzkidboogie,giantsquidtech,0,2,0
rashattack,length plank,0,2,0
fauster,hawk,1,-1,0
ashtrei,g,0,2,0
dizzkidboogie,rashattack,0,2,0
