P1,P2,set winner,P1Score,P2Score
pwof,eet,0,2,0
swagbag,jabs,1,0,2
vro,rudolph,0,2,0
quesalupa,kamikaze,1,0,2
plup,chaoslink,0,2,0
calvin,cohenski,1,0,2
pwof,jabs,0,2,0
vro,kamikaze,0,2,0
plup,cohenski,0,2,0
pwof,vro,1,1,2
plup,vro,0,2,0
plup,vro,0,-2,-2
quesalupa,kälte,1,0,2
swagbag,zora,1,0,2
eet,vega,0,2,1
jbomb,griz,0,2,0
visuals,shaggy,1,0,2
kälte,rudolph,1,0,2
zora,eet,1,0,2
jbomb,xbeke,0,2,1
shaggy,icon,1,0,2
calvin,rudolph,1,0,2
chaoslink,eet,1,0,2
kamikaze,jbomb,1,0,2
jabs,icon,0,2,0
rudolph,eet,1,0,2
jbomb,jabs,0,2,1
pwof,eet,0,2,0
cohenski,jbomb,0,2,0
pwof,cohenski,0,2,0
vro,pwof,0,2,0
kity,itrez,0,2,0
fro fo sho,tek9,0,2,0
maskproducer,phoenix,0,2,1
iffy,[n],0,0,-1
emb,rossu,0,2,0
lucky,kity,0,2,0
no love,silenceghost,1,1,2
nurok,fro fo sho,0,2,0
k1ngcr0w,maskproducer,1,1,2
pi,iffy,0,2,0
shyseven,skate,1,0,2
xif,emb,0,2,0
silentwah,crusifix,1,0,2
lucky,silenceghost,0,2,0
nurok,maskproducer,0,2,0
pi,skate,0,2,0
xif,crusifix,0,2,0
lucky,nurok,0,2,0
pi,xif,1,0,2
lucky,xif,0,2,0
lucky,xif,0,-2,-2
silentwah,itrez,0,2,0
shyseven,tek9,1,0,2
iffy,phoenix,0,2,1
k1ngcr0w,[n],0,0,-1
no love,rossu,0,2,1
silentwah,emb,0,2,0
tek9,iffy,0,2,0
k1ngcr0w,fro fo sho,1,1,2
no love,kity,0,2,0
maskproducer,silentwah,1,0,2
silenceghost,tek9,1,0,2
crusifix,fro fo sho,0,2,0
skate,no love,1,1,2
silentwah,tek9,1,0,2
crusifix,no love,0,2,0
pi,tek9,0,2,0
nurok,crusifix,0,2,1
pi,nurok,0,2,1
xif,pi,0,2,1
mittens,kdbt,1,0,2
nicthekiwi,fraudzilla,0,-2,-2
gcs,mediocre,0,2,1
-1up,pootthebox,0,-2,-2
tempest tim,destinite,1,-2,-2
bgsatchel,starman,1,0,2
n0ne,kdbt,0,2,0
franknbean,zook,1,0,2
fizzi,nicthekiwi,0,2,0
crb,gcs,1,0,2
brokenyew,-1up,0,2,0
the piledriver,a_e_d,1,0,2
dashdancedan,destinite,0,2,0
sigh,starman,1,0,2
n0ne,zook,0,2,0
fizzi,gcs,1,1,2
brokenyew,a_e_d,0,2,0
dashdancedan,starman,0,2,1
n0ne,gcs,0,2,0
brokenyew,dashdancedan,0,2,0
n0ne,brokenyew,0,2,0
n0ne,brokenyew,0,-2,-2
sigh,mittens,0,2,0
the piledriver,fraudzilla,0,-2,-2
-1up,mediocre,1,0,2
crb,pootthebox,0,-2,-2
franknbean,tempest tim,0,-2,-2
kdbt,bgsatchel,1,0,2
sigh,destinite,0,2,0
the piledriver,mediocre,1,0,2
crb,nicthekiwi,1,0,2
franknbean,bgsatchel,1,0,2
fizzi,sigh,1,1,2
zook,mediocre,0,2,0
starman,nicthekiwi,0,2,0
a_e_d,bgsatchel,0,2,0
sigh,zook,1,0,2
starman,a_e_d,1,1,2
dashdancedan,zook,1,-2,-2
gcs,a_e_d,0,2,0
zook,gcs,1,0,2
brokenyew,gcs,0,2,0
chinchilla,bravo,1,0,2
downaironly,benguin,0,2,0
ketchupnmustard,diltune,1,0,2
puppy,type1,1,0,2
oddomattx,bronze,0,2,0
nintendude,bravo,0,2,0
horus,exo,0,2,1
smashdaddy,downaironly,0,2,0
jagz,diltune,0,2,0
reno,type1,0,2,0
octavian,skaterdude,1,0,2
uuaa,oddomattx,0,2,0
young craig,wiseclown,1,0,2
nintendude,horus,0,2,0
smashdaddy,jagz,0,2,0
reno,skaterdude,0,2,0
uuaa,wiseclown,0,2,0
nintendude,smashdaddy,0,2,0
reno,uuaa,1,1,2
nintendude,uuaa,0,2,0
nintendude,reno,0,-2,-2
young craig,chinchilla,1,1,2
octavian,benguin,0,2,1
type1,ketchupnmustard,0,2,0
diltune,puppy,1,0,2
exo,bronze,0,0,-1
chinchilla,oddomattx,0,0,-1
octavian,type1,1,0,2
puppy,downaironly,1,1,2
exo,bravo,1,0,2
jagz,chinchilla,0,2,0
horus,type1,1,0,2
wiseclown,downaironly,0,2,0
skaterdude,bravo,1,0,2
jagz,type1,1,1,2
wiseclown,bravo,1,0,2
reno,type1,0,2,1
smashdaddy,bravo,0,2,0
reno,smashdaddy,0,2,0
uuaa,reno,1,0,2
superultradx,umeki,0,-2,-2
thunderchunkie,beak,0,-2,-2
steele,chipgroove,1,-2,-2
dansdaman,pretzelguy,0,-2,-2
appel,light,1,-2,-2
mikehaze,superultradx,0,-2,-2
owls,c15,0,-2,-2
arakune,thunderchunkie,0,-2,-2
resolute,chipgroove,1,-2,-2
drunksloth,dansdaman,1,-2,-2
quasar,joebags,1,-2,-2
warriorknight,light,0,-2,-2
djoy,chezz,1,-2,-2
mikehaze,owls,0,-2,-2
arakune,chipgroove,1,-2,-2
dansdaman,joebags,0,-2,-2
warriorknight,chezz,0,-2,-2
mikehaze,chipgroove,0,-2,-2
dansdaman,warriorknight,1,-2,-2
mikehaze,warriorknight,0,-2,-2
mikehaze,warriorknight,0,-2,-2
djoy,umeki,0,-2,-2
quasar,beak,0,-2,-2
drunksloth,steele,0,-2,-2
resolute,pretzelguy,1,-2,-2
c15,appel,1,-2,-2
djoy,light,1,-2,-2
quasar,drunksloth,1,-2,-2
pretzelguy,thunderchunkie,0,-2,-2
appel,superultradx,1,-2,-2
arakune,light,0,-2,-2
owls,drunksloth,1,-2,-2
chezz,pretzelguy,0,-2,-2
joebags,superultradx,1,-2,-2
arakune,drunksloth,1,-2,-2
chezz,superultradx,1,-2,-2
dansdaman,drunksloth,0,-2,-2
chipgroove,superultradx,0,-2,-2
dansdaman,chipgroove,1,-2,-2
warriorknight,chipgroove,0,-2,-2
golly,ballz d33p,0,2,1
sizzler,vanna,1,0,2
matt,shulgin,0,2,0
dash,emo,0,2,0
mr_sweet,matchu,1,1,2
kjh,golly,0,2,0
tater,help,0,2,0
emt_sol,vanna,0,2,0
squidoo,matt,1,0,2
esam,dash,0,2,0
chinaux,pure,1,1,2
kaizen,matchu,1,0,2
j$727,ruffian,0,2,0
kjh,tater,0,2,0
emt_sol,matt,0,2,0
esam,pure,0,2,0
matchu,j$727,0,2,0
kjh,emt_sol,0,2,0
esam,matchu,0,2,0
kjh,esam,0,2,0
kjh,emt_sol,0,-2,-2
ruffian,ballz d33p,0,2,0
chinaux,sizzler,1,0,2
dash,shulgin,0,2,0
squidoo,emo,0,2,0
help,mr_sweet,1,0,2
ruffian,kaizen,1,0,2
sizzler,dash,1,0,2
squidoo,vanna,1,0,2
mr_sweet,golly,0,2,0
matt,kaizen,1,0,2
tater,dash,1,0,2
j$727,vanna,0,2,0
pure,mr_sweet,1,0,2
kaizen,dash,1,0,2
j$727,mr_sweet,1,0,2
matchu,dash,0,2,1
emt_sol,mr_sweet,0,2,0
matchu,emt_sol,1,0,2
esam,emt_sol,1,1,2
babycakes,frardvark,0,-2,-2
babycakes,masterbravo,1,-2,-2
photon,ta wolf,1,-2,-2
dp's mario,babycakes,0,-2,-2
dp's mario,level 100 potato,0,-2,-2
dp's mario,level 100 potato,0,-2,-2
mystic_mane,jessi snow,0,-2,-2
mystic_mane,friend,1,-2,-2
sonnen,level 100 potato,1,-2,-2
ta wolf,zerthex,0,-2,-2
pisces,ta wolf,1,-2,-2
captain smuckers,pisces,0,-2,-2
captain smuckers,origamisalami,0,-2,-2
captain smuckers,kalamazhu,0,-2,-2
captain smuckers,el duderino,0,-2,-2
domsta,babycakes,1,-2,-2
domsta,tracer,1,-2,-2
level 100 potato,ta wolf,0,-2,-2
level 100 potato,styx,0,-2,-2
origamisalami,photon,0,-2,-2
origamisalami,sonnen,0,-2,-2
origamisalami,friend,1,-2,-2
kalamazhu,dp's mario,0,-2,-2
kalamazhu,dp's mario,0,-2,-2
kalamazhu,mystic_mane,0,-2,-2
kalamazhu,ta wolf,0,-2,-2
kalamazhu,captain smuckers,1,-2,-2
tracer,level 100 potato,1,-2,-2
tracer,el duderino,1,-2,-2
el duderino,frardvark,0,-2,-2
masterbravo,sonnen,1,-2,-2
masterbravo,zerthex,0,-2,-2
masterbravo,theauthor,0,-2,-2
masterbravo,friend,1,-2,-2
jessi snow,photon,1,-2,-2
theauthor,origamisalami,1,-2,-2
friend,dp's mario,1,-2,-2
friend,pisces,1,-2,-2
friend,styx,0,-2,-2
friend,el duderino,0,-2,-2
baki,prinny,0,2,0
booteking,phoenix2448,0,2,0
nychee,air conditioner,1,0,2
wills,frames,0,2,1
lyric,makko_slade,0,2,0
druggedfox,baki,0,2,0
jayfro,uma,1,0,2
fearless,booteking,0,2,0
sto0fo0,air conditioner,1,1,2
| porkchops,wills,0,2,0
xiivi,risu,0,2,0
frozenlight1337,lyric,0,2,1
the king,depressed eagle,0,2,0
druggedfox,uma,0,2,0
fearless,air conditioner,0,2,0
| porkchops,xiivi,0,2,0
frozenlight1337,the king,0,2,0
druggedfox,fearless,0,2,0
| porkchops,frozenlight1337,0,2,0
druggedfox,| porkchops,0,2,0
druggedfox,| porkchops,0,-2,-2
depressed eagle,prinny,1,0,2
risu,phoenix2448,1,0,2
wills,nychee,0,2,0
sto0fo0,frames,0,2,0
jayfro,makko_slade,0,2,0
prinny,lyric,1,0,2
phoenix2448,wills,1,0,2
sto0fo0,booteking,1,1,2
jayfro,baki,0,2,1
air conditioner,lyric,1,1,2
uma,wills,0,2,0
the king,booteking,1,1,2
xiivi,jayfro,0,2,0
lyric,uma,1,0,2
booteking,xiivi,1,0,2
frozenlight1337,uma,0,2,0
fearless,xiivi,0,2,0
frozenlight1337,fearless,1,1,2
| porkchops,fearless,0,2,0
moo,generalred,1,0,2
bolder,ayyolado,1,-1,0
pilot,dax,1,0,2
laine,kanye rest,1,0,2
nagatocchi,epicramen,1,0,2
macd,generalred,0,2,0
renshai,jon carr,1,-1,0
sinbad,ayyolado,0,2,0
darkgenex,dax,1,0,2
linguini,kanye rest,0,2,0
syrup,idk,1,1,2
dab,epicramen,0,2,0
212 degrees,independent,0,2,0
macd,jon carr,0,2,0
sinbad,dax,0,2,0
linguini,idk,0,2,0
dab,212 degrees,0,2,1
macd,sinbad,0,2,0
linguini,dab,0,2,0
macd,linguini,1,1,2
linguini,sinbad,0,-2,-2
independent,moo,0,0,-1
syrup,bolder,0,2,0
kanye rest,pilot,0,2,0
darkgenex,laine,0,2,0
renshai,nagatocchi,1,-1,0
independent,epicramen,0,2,0
syrup,kanye rest,1,0,2
darkgenex,ayyolado,0,2,0
nagatocchi,generalred,0,2,0
dax,independent,0,2,0
jon carr,kanye rest,1,0,2
212 degrees,darkgenex,1,1,2
idk,nagatocchi,0,2,0
dax,kanye rest,1,0,2
darkgenex,idk,1,0,2
dab,kanye rest,1,1,2
sinbad,idk,0,2,0
kanye rest,sinbad,1,0,2
macd,sinbad,1,0,2
mokocchi,rjw,1,-2,-2
racci,money,1,-2,-2
leftover rice,elfonzio,0,-2,-2
maverick,millsipan,1,-2,-2
asuka!,sirjosh,0,-2,-2
dizzkidboogie,rjw,0,-2,-2
frio,mattyice,1,-2,-2
smashbob squarepants,money,0,-2,-2
juicymoose,leftover rice,1,-2,-2
swiftbass,millsipan,0,-2,-2
post,a duck,1,-2,-2
saucytho,asuka!,0,-2,-2
seabass,doc brown,1,-2,-2
dizzkidboogie,mattyice,0,-2,-2
smashbob squarepants,leftover rice,0,-2,-2
swiftbass,a duck,0,-2,-2
saucytho,doc brown,0,-2,-2
dizzkidboogie,smashbob squarepants,0,-2,-2
swiftbass,saucytho,0,-2,-2
dizzkidboogie,swiftbass,0,-2,-2
dizzkidboogie,swiftbass,0,-2,-2
seabass,mokocchi,1,-2,-2
post,racci,1,-2,-2
millsipan,elfonzio,0,-2,-2
juicymoose,maverick,1,-2,-2
frio,sirjosh,1,-2,-2
mokocchi,asuka!,1,-2,-2
racci,millsipan,1,-2,-2
maverick,money,1,-2,-2
sirjosh,rjw,1,-2,-2
leftover rice,asuka!,1,-2,-2
mattyice,millsipan,0,-2,-2
doc brown,money,1,-2,-2
a duck,rjw,1,-2,-2
asuka!,mattyice,1,-2,-2
money,rjw,0,-2,-2
saucytho,mattyice,1,-2,-2
smashbob squarepants,money,0,-2,-2
mattyice,smashbob squarepants,1,-2,-2
swiftbass,smashbob squarepants,0,-2,-2
sunnyknight,tony hawk,0,2,1
bbq,lean,0,2,0
astra,young will,1,0,2
butt zone,ceo,0,2,0
nasty$lckback,sassmaster,0,-2,-2
crush,sunnyknight,0,2,0
therapture_,c^2,0,0,-1
_milktea,bbq,1,1,2
derdian,young will,0,2,1
captain crunch,butt zone,0,2,0
aileron,noble,1,0,2
gawes,nasty$lckback,0,-2,-2
saint shaden,desolation,0,2,0
crush,therapture_,0,2,0
bbq,derdian,1,1,2
captain crunch,noble,0,2,0
gawes,saint shaden,0,2,0
crush,derdian,0,2,0
captain crunch,gawes,1,1,2
crush,gawes,0,2,0
crush,captain crunch,0,-2,-2
desolation,tony hawk,0,-2,-2
aileron,lean,1,0,2
butt zone,astra,0,2,0
young will,ceo,0,2,0
c^2,sassmaster,1,-1,0
desolation,nasty$lckback,0,2,1
lean,butt zone,0,2,1
young will,_milktea,1,1,2
sassmaster,sunnyknight,0,2,0
bbq,desolation,0,2,0
therapture_,lean,1,0,2
saint shaden,_milktea,1,1,2
noble,sassmaster,1,0,2
bbq,lean,0,2,0
_milktea,sassmaster,0,2,0
captain crunch,bbq,0,2,0
derdian,_milktea,0,2,1
captain crunch,derdian,0,2,0
gawes,captain crunch,1,1,2
thenumber47,cdrom,0,0,-1
jrrd,flashburn 117,1,0,2
yng$falcon,aozorax,1,-2,-2
diabetodan,mr.anderson,1,-2,-2
mouse shampoo,bear,0,0,-1
sfat,thenumber47,0,2,0
trekt,darkshadowed,0,2,1
biggpappa,flashburn 117,0,-2,-2
enigma,aozorax,1,-2,-2
a rookie,mr.anderson,0,2,0
tp_fosho,le toucan,1,0,2
hungry pigeon,mouse shampoo,0,2,0
yert,kepa,0,2,0
sfat,trekt,0,2,0
biggpappa,aozorax,1,-2,-2
a rookie,le toucan,0,2,0
hungry pigeon,yert,0,2,0
sfat,aozorax,0,2,0
a rookie,hungry pigeon,0,2,1
sfat,a rookie,0,2,0
sfat,a rookie,0,-2,-2
kepa,cdrom,1,-2,-2
tp_fosho,jrrd,0,-2,-2
mr.anderson,yng$falcon,0,-2,-2
enigma,diabetodan,0,-2,-2
