P1,P2,set winner,P1Score,P2Score
eval,neeco,0,-2,-2
smyd,c0xx,0,-2,-2
schwiebs,wetzel,0,-2,-2
trig,lostluggage256,1,-2,-2
charlezard,smyd,0,-2,-2
big d squirrels,brontë,1,-2,-2
ausuri,schwiebs,1,-2,-2
lostluggage256,charlezard,0,-2,-2
brontë,schwiebs,1,-2,-2
judge,lostluggage256,0,-2,-2
hommsar,schwiebs,0,-2,-2
judge,hommsar,1,-2,-2
neeco,hommsar,0,-2,-2
champloo,skate,1,0,2
momoraine,cc,0,2,0
delarock,leaf,1,0,2
stanley mayhem,spunky,1,0,2
sebs,oc mike the franchise,1,0,2
jamnt0ast,silver,0,2,0
silentspectre,skate,0,2,0
momoraine,leaf,0,2,0
mexray,spunky,0,2,0
oc mike the franchise,jamnt0ast,0,2,0
silentspectre,momoraine,0,2,0
mexray,oc mike the franchise,1,1,2
silentspectre,oc mike the franchise,0,-2,-2
cc,delarock,1,-1,0
sebs,silver,1,0,2
jamnt0ast,champloo,1,-2,-2
spunky,delarock,0,0,-1
leaf,stanley mayhem,0,0,-1
skate,silver,1,1,2
champloo,spunky,0,2,0
leaf,silver,0,-2,-2
momoraine,champloo,0,2,0
mexray,leaf,0,2,0
momoraine,mexray,0,2,1
oc mike the franchise,momoraine,0,-2,-2
elementalpenguin,albinosaurus,0,0,-1
drew2king,sir skaro,1,0,2
hg-swizzlesnacks,fancy wolf,0,0,-1
no blanket,third strongest,1,-1,0
khadia,connoreno,0,2,0
flashburn 117,ajizl,0,2,0
dudutsai,elementalpenguin,0,2,0
sir skaro,hg-swizzlesnacks,0,2,0
captain crunch,third strongest,0,-2,-2
khadia,flashburn 117,0,2,0
dudutsai,sir skaro,0,2,1
captain crunch,khadia,0,2,0
dudutsai,captain crunch,1,0,2
drew2king,fancy wolf,0,0,-1
connoreno,ajizl,0,2,0
flashburn 117,albinosaurus,0,0,-1
third strongest,drew2king,0,2,1
hg-swizzlesnacks,no blanket,0,0,-1
elementalpenguin,connoreno,0,2,0
flashburn 117,third strongest,1,0,2
hg-swizzlesnacks,elementalpenguin,0,2,1
sir skaro,third strongest,1,0,2
khadia,hg-swizzlesnacks,0,2,0
third strongest,khadia,0,2,0
dudutsai,third strongest,0,-2,-2
jet,absolute chaos,0,-2,-2
jisskhalifa,bajef,1,-2,-2
raxcity,yng$falcon,1,-2,-2
yingling,athens,0,-2,-2
fde,kitsune,1,-1,0
dj  jose,kestrel,1,-2,-2
reason,jet,0,-2,-2
bajef,yng$falcon,1,-2,-2
nikabod,yingling,0,-2,-2
kitsune,kestrel,1,-2,-2
reason,yng$falcon,0,-2,-2
nikabod,kestrel,0,-2,-2
reason,nikabod,0,-2,-2
jisskhalifa,raxcity,0,-2,-2
fde,dj  jose,1,-1,0
kitsune,absolute chaos,0,-2,-2
yingling,jisskhalifa,0,-2,-2
bajef,athens,0,-2,-2
jet,dj  jose,0,-2,-2
kitsune,yingling,1,-2,-2
bajef,jet,0,-2,-2
yng$falcon,yingling,1,-2,-2
kestrel,bajef,0,-2,-2
yingling,kestrel,0,-2,-2
nikabod,yingling,0,-2,-2
hp,mariopartywbeer,1,0,2
tonic,insufficient heat,0,0,-1
nnn,zaaa,1,1,2
ride,shaw,0,0,-1
ruskeezy,seven,1,0,2
arc,mariopartywbeer,0,2,0
tonic,zaaa,0,2,0
cortex,ride,0,2,0
antic,seven,0,2,0
arc,tonic,0,-2,-2
cortex,antic,0,-2,-2
arc,cortex,0,2,0
insufficient heat,nnn,1,-1,0
seven,hp,0,2,0
ride,nnn,0,2,0
zaaa,shaw,0,0,-1
mariopartywbeer,ruskeezy,0,2,1
seven,ride,1,1,2
zaaa,mariopartywbeer,1,0,2
tonic,ride,0,2,0
antic,mariopartywbeer,0,2,0
tonic,antic,1,0,2
cortex,antic,0,-2,-2
erik reeds,wyne,0,2,0
voltaire,blueguy,1,0,2
cheegor,tyler,0,2,0
clubhs,little shocker,1,0,2
del,kimmy,1,0,2
gario,arol,0,0,-1
peligro,erik reeds,0,2,0
blueguy,cheegor,0,2,0
idris,little shocker,1,-1,0
kimmy,gario,0,2,0
peligro,blueguy,0,2,0
little shocker,kimmy,1,0,2
peligro,kimmy,0,2,1
voltaire,tyler,0,2,0
del,arol,0,0,-1
gario,wyne,1,1,2
idris,voltaire,1,-1,0
cheegor,clubhs,1,1,2
erik reeds,del,0,2,0
wyne,voltaire,0,2,0
clubhs,erik reeds,1,0,2
blueguy,wyne,0,2,0
little shocker,erik reeds,1,0,2
blueguy,erik reeds,1,1,2
kimmy,erik reeds,0,-2,-2
jay,goomy,1,0,2
kelpoorganic,outthecuts,1,0,2
matx,drlight,1,-1,0
fish,rick_thefox,1,-1,0
fendricklamar,jams,0,2,0
ninji,q-star,0,2,0
jace,goomy,0,2,0
outthecuts,drlight,1,1,2
yardsale,rick_thefox,0,2,0
fendricklamar,ninji,1,1,2
jace,drlight,0,2,0
yardsale,ninji,0,2,0
jace,yardsale,0,-2,-2
kelpoorganic,matx,0,0,-1
jams,q-star,0,2,1
fendricklamar,jay,0,2,0
rick_thefox,kelpoorganic,0,2,0
outthecuts,fish,0,0,-1
goomy,jams,0,2,0
fendricklamar,rick_thefox,0,2,0
outthecuts,goomy,1,1,2
drlight,fendricklamar,1,1,2
ninji,goomy,0,2,0
fendricklamar,ninji,1,0,2
yardsale,ninji,0,-2,-2
yirumi,brian,0,-2,-2
ezpz,nasty,0,-2,-2
bliss,djnour,0,-2,-2
sc0pes,ocks_rock,1,-2,-2
ham,telmo,0,-2,-2
kali,frankypaul,0,-2,-2
phish-it,yirumi,0,-2,-2
ezpz,bliss,1,-2,-2
dkuo,ocks_rock,0,-2,-2
ham,kali,1,-2,-2
phish-it,bliss,0,-2,-2
dkuo,kali,0,-2,-2
phish-it,dkuo,1,-2,-2
nasty,djnour,0,-2,-2
telmo,frankypaul,1,-2,-2
ham,brian,1,-2,-2
ocks_rock,nasty,1,-2,-2
ezpz,sc0pes,0,-2,-2
yirumi,frankypaul,0,-2,-2
brian,nasty,0,-2,-2
ezpz,yirumi,1,-2,-2
bliss,brian,1,-2,-2
kali,yirumi,1,-2,-2
brian,yirumi,0,-2,-2
