P1,P2,set winner,P1Score,P2Score
web,dru2,1,-2,-2
oujia,pizza,0,-2,-2
pope,legend of lando,1,-2,-2
mang0,dru2,0,-2,-2
aspen,charles,0,-2,-2
mijo,errl,0,-2,-2
wwjd,volutedmarlin,0,-2,-2
waterlessfishie,oujia,0,-2,-2
ford$,edamame,0,-2,-2
mrlz,legend of lando,0,2,0
cryptos,guerrilla,1,-2,-2
mang0,aspen,0,-2,-2
mijo,wwjd,0,-2,-2
waterlessfishie,ford$,0,-2,-2
mrlz,guerrilla,0,-2,-2
mang0,mijo,0,-2,-2
waterlessfishie,mrlz,1,-2,-2
mang0,mrlz,0,-2,-2
cryptos,web,1,-2,-2
volutedmarlin,pizza,1,-2,-2
charles,pope,1,-2,-2
web,legend of lando,0,-2,-2
edamame,oujia,1,-2,-2
pizza,errl,0,-2,-2
pope,dru2,1,-2,-2
wwjd,web,1,-2,-2
aspen,oujia,1,-2,-2
guerrilla,pizza,1,-2,-2
ford$,dru2,0,-2,-2
web,oujia,0,-2,-2
pizza,ford$,1,-2,-2
waterlessfishie,web,0,-2,-2
mijo,ford$,1,-2,-2
waterlessfishie,ford$,0,-2,-2
mrlz,waterlessfishie,0,-2,-2
phantom,delfino,0,-2,-2
reckon,condor,1,-2,-2
claus,breeze,1,-2,-2
aml,mfdom,1,-2,-2
hungrybox,phantom,0,-2,-2
watt the flux,lukie,0,0,-1
kei$,condor,0,-2,-2
zychotic,lenori,0,-2,-2
dyl,breeze,0,-2,-2
altamira,silversage64,0,-2,-2
dizzy,mfdom,0,-2,-2
sat,phazon,0,-2,-2
hungrybox,watt the flux,0,-2,-2
kei$,zychotic,0,-2,-2
dyl,altamira,0,-2,-2
dizzy,sat,0,-2,-2
hungrybox,kei$,0,-2,-2
dyl,dizzy,1,-2,-2
hungrybox,dizzy,0,-2,-2
phazon,delfino,0,-2,-2
silversage64,reckon,1,-2,-2
lenori,claus,1,-2,-2
lukie,aml,1,-1,0
phazon,mfdom,0,-2,-2
reckon,breeze,1,-2,-2
claus,condor,1,-2,-2
