P1,P2,set winner,P1Score,P2Score
looke,lilypad,0,2,0
jamrun,memes,0,2,0
broshadian,chuman,0,2,0
dlos,lilypad,0,2,0
jamrun,chuman,0,2,0
memes,lilypad,1,0,2
broshadian,looke,1,0,2
jamrun,lilypad,0,2,0
chuman,looke,1,0,2
broshadian,dlos,1,0,2
jamrun,looke,0,2,0
chuman,dlos,1,0,2
memes,broshadian,1,1,2
bolvelt,cdoe,0,2,0
jankz,crashman,1,1,2
aztec2step,n00b64,0,2,0
coffeeblack,cdoe,0,2,0
bolvelt,n00b64,0,2,0
jankz,aztec2step,0,2,0
coffeeblack,crashman,0,2,0
cdoe,n00b64,0,2,0
bolvelt,jankz,0,2,0
coffeeblack,n00b64,0,2,0
crashman,aztec2step,0,2,0
cdoe,jankz,0,2,1
coffeeblack,aztec2step,0,2,0
n00b64,jankz,1,0,2
crashman,bolvelt,1,0,2
coffeeblack,jankz,0,2,0
aztec2step,bolvelt,1,0,2
crashman,cdoe,1,0,2
coffeeblack,bolvelt,0,2,0
aztec2step,cdoe,1,0,2
n00b64,crashman,1,0,2
drolian,marquee,0,2,0
spoopy,minubrute,1,1,2
elili,lucas anderson,0,2,1
monib,marquee,0,2,0
drolian,lucas anderson,0,2,0
spoopy,elili,1,1,2
monib,minubrute,0,2,0
marquee,lucas anderson,0,2,0
drolian,spoopy,0,2,0
monib,lucas anderson,0,2,0
minubrute,elili,1,0,2
marquee,spoopy,0,2,0
monib,elili,0,2,0
lucas anderson,spoopy,0,2,0
minubrute,drolian,1,0,2
monib,spoopy,0,2,0
elili,drolian,1,0,2
minubrute,marquee,1,0,2
monib,drolian,0,2,0
elili,marquee,1,0,2
lucas anderson,minubrute,0,2,0
emento,zen,0,2,0
bubs,commander ice,0,2,0
cosmicswagdaddy,tea,1,-1,0
damian tyson,zen,0,2,0
emento,tea,0,2,0
bubs,cosmicswagdaddy,0,0,-1
damian tyson,commander ice,0,2,0
zen,tea,0,0,-1
emento,bubs,0,2,0
damian tyson,tea,0,2,0
commander ice,cosmicswagdaddy,0,0,-1
zen,bubs,1,-1,0
damian tyson,cosmicswagdaddy,0,0,-1
tea,bubs,0,0,-1
commander ice,emento,1,0,2
damian tyson,bubs,0,2,0
cosmicswagdaddy,emento,1,-1,0
commander ice,zen,1,0,2
damian tyson,emento,0,2,0
cosmicswagdaddy,zen,1,-1,0
tea,commander ice,0,2,0
armada,yandere tet$uo,0,2,0
emanon,neologism,1,0,2
toph,lonebutterfish,0,2,1
nightmare,dot,0,2,0
zhu,phake,0,2,0
damian tyson,zuppy,0,2,0
ryan ford,drolian,0,2,0
yardsale,villain,0,2,0
macd,padre,0,2,0
plum,slippy,0,2,0
kage,looke,0,2,0
moky,hex,0,2,0
n0ne,reverse,0,2,0
izek,nintnt,0,2,0
fork,voltampt,0,2,0
coffeeblack,savage,0,2,0
hungrybox,dope,0,2,0
plat,hvac,0,2,0
briefs,mado,1,0,2
legend,mgmg,0,2,1
kirbykaze,emento,0,2,0
hyprid,brizzy,0,2,0
kjh,slush,0,2,0
monib,lotus,0,2,0
mew2king,karma (jp),0,2,0
morsecode762,cylinder,0,2,0
prince f. abu,g pipes,0,2,0
jamrun,zhao_guang,0,2,0
duck,truckasaurus,0,2,0
windrose,ferox,0,2,0
trulliam,bolvelt,0,2,0
vanitas,marko64,0,2,0
armada,neologism,0,2,0
toph,nightmare,0,2,0
zhu,damian tyson,0,2,0
ryan ford,yardsale,0,2,0
macd,plum,0,2,0
kage,moky,0,2,0
n0ne,izek,0,2,0
fork,coffeeblack,1,0,2
