P1,P2,set winner,P1Score,P2Score
armada,mombacat,0,2,0
shy,tastygoldfish,1,1,2
lotus,reker,0,2,0
mittens,pk_fired,0,2,1
monib,jesus,0,2,0
kampy,jewellery,1,0,2
hayd,langkow,1,0,2
whoopiecow,chubell,0,2,0
armada,tastygoldfish,0,2,0
lotus,mittens,1,0,2
monib,jewellery,0,2,0
langkow,whoopiecow,0,2,0
armada,mittens,0,2,0
monib,langkow,0,2,0
armada,monib,0,2,0
mombacat,shy,1,0,2
reker,pk_fired,1,0,2
jesus,kampy,0,2,0
hayd,chubell,0,2,0
whoopiecow,shy,0,2,0
jewellery,pk_fired,1,0,2
lotus,jesus,1,0,2
tastygoldfish,hayd,0,2,1
whoopiecow,pk_fired,1,0,2
jesus,tastygoldfish,0,2,0
mittens,pk_fired,1,-1,0
langkow,jesus,1,0,2
pk_fired,jesus,0,2,1
monib,pk_fired,0,-2,-2
kabbage$$,coro,0,2,0
nintnt,doggyness,0,2,0
ecto,katahri,0,2,0
moky,redmist,0,2,0
drumrollpls,lacroix,1,0,2
cyan,bcrypt,0,0,-1
brizzy,akbiggs,1,-1,0
n0ne,kabbage$$,0,2,0
nintnt,ecto,0,2,1
moky,lacroix,0,2,0
cyan,akbiggs,0,2,0
n0ne,nintnt,0,2,0
moky,cyan,0,2,0
n0ne,moky,0,2,1
doggyness,katahri,1,0,2
redmist,drumrollpls,1,0,2
bcrypt,brizzy,0,0,-1
akbiggs,coro,0,2,0
lacroix,katahri,0,2,0
ecto,drumrollpls,0,2,0
kabbage$$,bcrypt,0,0,-1
akbiggs,lacroix,1,0,2
ecto,kabbage$$,0,2,0
nintnt,lacroix,1,0,2
cyan,ecto,1,1,2
lacroix,ecto,0,2,0
moky,lacroix,0,-2,-2
mang0,colony,0,2,0
interfere,bozomozo,0,2,0
sqiddwr,alpha-infinity,0,2,0
symes,gobi,0,2,0
jam,toby,0,0,-1
stylz,grassmanmatt,0,0,-1
hex,mohummus,0,2,0
rumble,brandingo,1,1,2
mang0,interfere,0,2,0
sqiddwr,symes,0,2,0
jam,stylz,0,2,0
hex,brandingo,0,2,0
mang0,sqiddwr,0,2,0
jam,hex,0,2,0
mang0,jam,0,2,0
colony,bozomozo,0,2,0
alpha-infinity,gobi,1,0,2
toby,grassmanmatt,0,0,-1
mohummus,rumble,1,0,2
brandingo,colony,0,2,0
stylz,gobi,1,0,2
symes,toby,0,0,-1
interfere,rumble,1,0,2
brandingo,gobi,0,2,0
symes,rumble,1,1,2
sqiddwr,brandingo,0,2,0
hex,rumble,0,2,0
sqiddwr,hex,0,2,0
jam,sqiddwr,0,-2,-2
leffen,kupo,0,2,0
toodee,burnyay,0,2,0
lxix,theycallmechris,0,2,0
mugifi,whatislove,0,0,-1
k,tomce,0,2,0
neth,sink-swim,0,2,0
yardsale,shakey,0,2,0
linksta,mushroomcap,0,2,0
leffen,toodee,0,2,0
lxix,mugifi,0,2,0
k,neth,0,2,0
yardsale,linksta,0,2,0
leffen,lxix,0,2,0
k,yardsale,1,0,2
leffen,yardsale,0,2,0
kupo,burnyay,0,2,0
theycallmechris,whatislove,0,0,-1
tomce,sink-swim,0,2,1
shakey,mushroomcap,1,0,2
linksta,kupo,0,2,1
neth,theycallmechris,0,2,0
mugifi,tomce,0,2,0
toodee,mushroomcap,0,2,0
linksta,neth,0,2,0
mugifi,toodee,1,0,2
lxix,linksta,0,2,1
k,toodee,0,2,0
lxix,k,1,0,2
yardsale,k,0,-2,-2
mew2king,vell,0,2,0
rudo,joebigs,0,2,0
sawrik,longdog,0,2,0
wakka,hero,1,0,2
