name,finalPlacement
lain,4
invader slim,17
vexis,13
dirtboy,7
npv,9
ntf,25
bump,25
food,25
skate,9
dogma,13
soulpech,5
railz,17
yono,17
yata,25
fathr,17
morsecode762,1
techboy,3
anther,2
ceephax,7
gooz,25
drill,17
moggle,17
ellipsis,13
deku,9
noj,17
nexic,5
2shadez,9
zo9ine,13
rayboyp,25
yungbitch,17
vaatu,25
