P1,P2,set winner,P1Score,P2Score
cascade,kruel,0,2,0
a4nd,taze,1,-1,0
vulfaerix,cr,0,2,0
runwithit,k,0,0,-1
specialk,kit,0,2,0
boty,steak,1,0,2
mang0,cascade,0,2,0
taze,vulfaerix,1,0,2
kvn,runwithit,0,2,0
specialk,steak,0,2,0
mang0,vulfaerix,0,2,0
kvn,specialk,1,0,2
mang0,specialk,0,2,0
a4nd,cr,1,-1,0
kit,boty,0,2,0
steak,kruel,1,0,2
runwithit,cr,0,2,0
taze,k,0,0,-1
cascade,kit,0,2,0
kruel,runwithit,1,0,2
taze,cascade,1,0,2
vulfaerix,runwithit,0,2,0
kvn,cascade,1,0,2
vulfaerix,cascade,0,2,0
specialk,vulfaerix,0,-2,-2
ihwp,dedleg,0,2,0
digital cannon,plup,0,0,-1
dogs_johnson,sartoris,1,0,2
conn man,sabo,0,0,-1
weis,caleb,0,2,0
quist,twunt,0,2,0
shenanigans,bombproof,1,0,2
hugs,ihwp,0,2,0
digital cannon,sartoris,0,2,1
conn man,weis,0,2,0
quist,bombproof,0,2,0
hugs,digital cannon,0,2,0
conn man,quist,0,2,1
hugs,conn man,0,2,0
plup,dogs_johnson,1,-1,0
sabo,caleb,1,-1,0
twunt,shenanigans,0,2,0
bombproof,dedleg,0,2,0
weis,dogs_johnson,0,0,-1
sartoris,caleb,0,2,0
ihwp,twunt,0,2,0
bombproof,weis,1,1,2
sartoris,ihwp,1,0,2
digital cannon,weis,0,2,0
quist,ihwp,1,1,2
digital cannon,ihwp,0,2,0
conn man,digital cannon,0,-2,-2
king k rool,badmdvafox829,1,0,2
4 phri,lew lew,1,0,2
rocket,gameover,0,2,0
advanced,brick,0,2,0
teknoor,szapat,1,0,2
wishh,marri,0,2,0
fro?,hayrow,1,0,2
druggedfox,badmdvafox829,0,2,0
lew lew,rocket,0,2,0
advanced,szapat,0,2,0
wishh,hayrow,1,0,2
druggedfox,lew lew,0,2,0
advanced,hayrow,0,2,0
druggedfox,advanced,0,2,0
4 phri,gameover,1,0,2
brick,teknoor,0,2,0
marri,fro?,0,2,1
wishh,king k rool,0,2,0
szapat,gameover,0,2,0
rocket,brick,1,1,2
