P1,P2,set winner,P1Score,P2Score
mlpjoey,tequila,1,-1,0
choochoo,brothabebz,0,2,0
hh toast,drew,0,2,0
frobey,shredflintstone,0,2,1
$mike,tequila,0,2,0
theroyalwe,choochoo,0,2,0
hello,hh toast,0,2,0
aero,frobey,1,0,2
$mike,theroyalwe,0,2,0
hello,frobey,0,2,0
$mike,hello,0,2,0
aero,mlpjoey,0,0,-1
hh toast,brothabebz,0,2,0
choochoo,drew,1,0,2
tequila,shredflintstone,0,2,0
aero,hh toast,1,0,2
drew,tequila,0,2,0
theroyalwe,hh toast,1,0,2
frobey,drew,1,1,2
hh toast,drew,0,2,1
hello,hh toast,0,-2,-2
u01,mu9en,0,0,-1
@xx_po0p_master_520_xx,tetsu,1,0,2
shucklin,drage,1,0,2
jr,iffy,1,-1,0
tekk,u01,1,-1,0
spaceanimalz.com,tetsu,0,2,0
1der,drage,0,2,0
yordy,iffy,0,2,0
u01,spaceanimalz.com,1,0,2
1der,yordy,0,2,0
spaceanimalz.com,1der,1,1,2
iffy,mu9en,0,0,-1
drage,@xx_po0p_master_520_xx,0,2,0
tetsu,shucklin,0,2,1
tekk,jr,0,0,-1
iffy,drage,1,1,2
tetsu,tekk,0,0,-1
u01,drage,1,0,2
yordy,tetsu,0,2,0
drage,yordy,1,0,2
spaceanimalz.com,yordy,0,-2,-2
eru,sss,0,2,0
a-wall,finesse,0,0,-1
urboygraham,bepis,1,0,2
hype!,cholo steve,0,2,0
trulliam,eru,0,2,0
the postal tilt,a-wall,1,0,2
violence,bepis,0,2,0
aly,hype!,0,2,0
trulliam,a-wall,0,2,0
violence,aly,0,2,0
trulliam,violence,0,2,0
hype!,sss,0,2,1
bepis,finesse,0,0,-1
the postal tilt,urboygraham,0,2,1
eru,cholo steve,0,2,0
hype!,bepis,0,2,0
the postal tilt,eru,1,1,2
a-wall,hype!,0,2,0
aly,eru,0,2,0
a-wall,aly,0,2,0
violence,a-wall,0,-2,-2
raalts,kjs,0,-2,-2
raalts,420bonglord,0,-2,-2
raalts,yeti,1,-2,-2
frenzy,stewbird,0,-2,-2
frenzy,general heinz,0,-2,-2
triple r,frenzy,1,-2,-2
triple r,dono42,0,-2,-2
triple r,mekk,0,-2,-2
triple r,yeti,0,-2,-2
jackzilla,doepp,1,-2,-2
dono42,kjs,0,0,-1
dono42,420bonglord,0,-2,-2
mekk,doepp,0,-2,-2
mekk,yeti,1,-2,-2
mekk,hayzze,0,-2,-2
doepp,stewbird,0,-2,-2
doepp,dono42,0,-2,-2
yeti,frenzy,1,-2,-2
yeti,jackzilla,0,-2,-2
yeti,general heinz,0,-2,-2
hayzze,jackzilla,1,-2,-2
general heinz,raalts,0,-2,-2
general heinz,doepp,0,-2,-2
qedem,ezreal,1,0,2
kampy,negrodomus,1,0,2
milo,severian,1,0,2
braev,wowzers,0,2,0
drephen,ezreal,0,2,0
pillars,negrodomus,0,2,0
q,severian,0,2,0
will,braev,0,2,0
drephen,pillars,0,2,0
q,will,0,2,0
drephen,q,0,2,0
braev,qedem,0,2,0
severian,kampy,0,2,0
negrodomus,milo,1,0,2
ezreal,wowzers,1,0,2
braev,severian,0,2,0
milo,wowzers,1,0,2
pillars,braev,1,0,2
will,wowzers,0,2,0
braev,will,0,2,0
q,braev,0,-2,-2
deaf_intheleft,jakejam,1,0,2
gunhaver,mkultra,0,2,0
konati,fartrell cluggins,0,2,0
flood,char,0,2,0
barry seanders,musigh,1,0,2
druggedfox,jakejam,0,2,0
gunhaver,konati,1,0,2
milhous,flood,1,0,2
rasen,musigh,0,2,1
druggedfox,konati,0,2,0
flood,rasen,0,2,0
druggedfox,flood,0,2,0
mkultra,fartrell cluggins,0,2,0
musigh,deaf_intheleft,0,2,0
milhous,mkultra,0,2,0
gunhaver,char,0,2,0
jakejam,barry seanders,1,1,2
musigh,milhous,1,0,2
gunhaver,barry seanders,0,2,0
konati,milhous,0,2,1
rasen,gunhaver,1,1,2
konati,gunhaver,0,2,0
flood,konati,0,-2,-2
zuul,prozak,1,0,2
huckleberry dog,psy,0,2,0
venom turtle,exjordanary,1,0,2
goonsquad,jfro,0,0,-1
drunksloth,prozak,0,2,0
kujo~,huckleberry dog,1,-1,0
s2b,exjordanary,0,2,0
nice climbers,goonsquad,1,0,2
drunksloth,huckleberry dog,0,2,0
s2b,goonsquad,1,0,2
drunksloth,goonsquad,0,2,0
nice climbers,zuul,0,2,1
exjordanary,psy,0,2,1
kujo~,venom turtle,1,-1,0
prozak,jfro,0,0,-1
nice climbers,exjordanary,0,2,0
venom turtle,prozak,1,0,2
huckleberry dog,nice climbers,1,0,2
s2b,prozak,0,2,1
nice climbers,s2b,1,1,2
goonsquad,s2b,0,-2,-2
college of luigi,bananasack,1,0,2
kid,ruse,0,0,-1
tdude51,azula,0,2,0
racko,bambi,1,1,2
chiefchickenwing,halfjack,1,0,2
duck,bananasack,0,2,1
kid,tdude51,0,2,1
biggpappa,bambi,0,2,0
meamking,halfjack,1,0,2
duck,kid,0,2,0
biggpappa,halfjack,0,2,1
duck,biggpappa,0,2,0
ruse,azula,1,-1,0
meamking,college of luigi,0,2,0
bambi,azula,0,2,0
tdude51,racko,0,2,0
bananasack,chiefchickenwing,0,2,0
meamking,bambi,1,0,2
tdude51,bananasack,1,0,2
kid,bambi,0,2,0
halfjack,bananasack,1,0,2
kid,bananasack,1,0,2
biggpappa,bananasack,0,-2,-2
confusion,skoopdish,1,0,2
heatriser,w1ng,1,0,2
cmurda,nard dogg,1,0,2
eddwardo,superbob,1,-1,0
toph,skoopdish,0,2,0
trasech,w1ng,1,0,2
jager,nard dogg,0,2,0
juna,superbob,0,2,0
toph,w1ng,0,2,0
jager,juna,0,2,0
toph,jager,0,2,0
superbob,confusion,1,0,2
nard dogg,heatriser,0,2,0
trasech,cmurda,0,2,1
skoopdish,eddwardo,0,0,-1
confusion,nard dogg,1,0,2
trasech,skoopdish,1,0,2
w1ng,nard dogg,1,0,2
juna,skoopdish,0,2,0
nard dogg,juna,0,2,1
jager,nard dogg,0,-2,-2
pataflafla,the lil d that could,1,0,2
duk,mf mike,1,0,2
life,ant,0,2,0
yep,jib,1,0,2
eddy mexico,the lil d that could,0,2,0
papa,mf mike,1,-1,0
videowaffles,life,0,2,0
shabby,jib,1,0,2
eddy mexico,mf mike,0,2,0
videowaffles,jib,0,2,0
eddy mexico,videowaffles,0,2,0
shabby,pataflafla,1,0,2
life,duk,0,2,0
papa,ant,1,-1,0
the lil d that could,yep,0,2,0
pataflafla,life,0,2,1
ant,the lil d that could,1,0,2
mf mike,pataflafla,0,2,1
jib,the lil d that could,1,1,2
mf mike,the lil d that could,1,0,2
videowaffles,the lil d that could,0,-2,-2
wok,tanwad,0,2,1
gart,sute,0,2,0
squeegee,double a battery,0,2,1
xtrooper,voa,0,2,0
thelake,wok,1,-1,0
juhseppe,gart,1,0,2
damian tyson,squeegee,0,2,0
odderon,xtrooper,0,2,0
wok,gart,1,1,2
damian tyson,odderon,0,2,0
gart,damian tyson,1,0,2
xtrooper,tanwad,0,2,1
squeegee,sute,1,0,2
juhseppe,double a battery,1,0,2
thelake,voa,1,-1,0
xtrooper,sute,0,2,0
double a battery,voa,1,0,2
wok,xtrooper,0,2,1
odderon,voa,0,2,0
wok,odderon,1,1,2
gart,odderon,0,-2,-2
jembosa,boss,1,1,2
bensw,unit,1,1,2
robotnick,train,0,2,1
infernojesus,ktpt,0,2,0
envy,boss,0,2,0
tapiney,unit,0,2,1
hellsingulh,robotnick,0,2,0
icy,infernojesus,1,1,2
envy,tapiney,0,2,0
hellsingulh,infernojesus,0,2,0
envy,hellsingulh,1,0,2
icy,jembosa,0,2,0
robotnick,bensw,1,1,2
unit,train,0,2,1
boss,ktpt,0,2,0
icy,bensw,0,2,0
unit,boss,0,2,1
tapiney,icy,1,0,2
infernojesus,unit,0,2,0
icy,infernojesus,0,2,1
envy,icy,0,-2,-2
burgei,nix,1,0,2
giogio,slag,0,2,0
mr.h,drfabs,0,0,-1
tfs,doppler12,0,0,-1
bloop,shinsuyavi,0,3,1
uuaa,nix,0,2,0
giogio,mr.h,0,2,0
fendricklamar,tfs,0,2,0
veklor,bloop,0,3,1
uuaa,giogio,0,2,0
fendricklamar,veklor,0,2,0
uuaa,fendricklamar,0,2,0
slag,drfabs,0,0,-1
bloop,burgei,0,2,0
tfs,slag,1,0,2
mr.h,doppler12,0,0,-1
nix,shinsuyavi,0,2,0
bloop,slag,1,1,3
mr.h,nix,1,0,2
giogio,slag,0,3,1
veklor,nix,0,2,0
giogio,veklor,1,2,3
fendricklamar,veklor,0,-2,-2
$nooze,jebailey,0,-2,-2
kannonzz,dalius,1,-2,-2
triumph,homestar,1,-2,-2
wartle,hyphy,1,-2,-2
the moon,$nooze,0,-2,-2
lordtoko,dalius,1,-1,0
ju4n,homestar,0,-2,-2
slush,hyphy,0,-2,-2
the moon,dalius,0,-2,-2
ju4n,slush,0,-2,-2
the moon,ju4n,0,-2,-2
hyphy,jebailey,1,-2,-2
homestar,kannonzz,0,-2,-2
lordtoko,triumph,1,-1,0
$nooze,wartle,0,0,-1
jebailey,homestar,1,-2,-2
triumph,$nooze,1,-2,-2
dalius,homestar,1,-2,-2
slush,$nooze,0,-2,-2
homestar,slush,1,-2,-2
ju4n,slush,0,-2,-2
kob,tsundere,0,2,0
chrispcream,deenuna,1,-1,0
squire,poskii,0,2,0
