name,finalPlacement
bu+cof,9
totes mcgoats,9
dial up hamsters,1
new hampshire,5
welcome to florida,2
westernmassfightclub,9
mid-level heroes,5
snow white and the 4 clever boyz,9
fraud squad,5
ug,3
'detritus',9
tier list guardians,5
random crew dudes,9
bush did harambe ,17
the straw hats,9
massachusetts rules,3
don't do that,9
