p1,p2,finalPlacement
brentosexotonic,17
bestrinkingly,17
tx toastedgeboy,9
lunchablesoracle,4
mew2kingally,2
betchnabz,9
jason waterfallsshokio,9
ipunchkidszaero,3
rufiogree,17
the moondj nintendo,7
pappinguerrilla,13
bcwhispy,17
uncle mojofearless,5
boikostrong bad,17
nixonecoli,17
thunderzreignsosa,1
brother rob,13
cunoarmand,17
goonlimbose,9
sparkswordkirbylucidity,13
strawhatnk,7
piptyler,17
spamussena,25
ckpyrrhus,13
luckumbreon,5
