T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
machina,jayce,kj,jerm,0,0,-1
beastly,ghoul02,shoe,miiself,1,-2,-2
buddha,muse,zensei,4skin,1,-2,-2
arma,nicole,goku,passion,1,-1,0
kkiller,sage,jfk,hlg ghey,1,-2,-2
oscarm,el yoshi,jiggz,ms.saiyan,1,-2,-2
calmanimal,mind,brax,jesus,0,-2,-2
mew^2,hyrule hero,nyroc,halqery,0,-2,-2
skub,idk,tonysherbert,ssguy,1,-2,-2
jacobthesomething,ashen,slaps,professor cube,1,-2,-2
reqzee,lightningcam,domin0,rampagemagma,1,-2,-2
critter,pwnas,xele,liege maximo,1,-2,-2
hylen,disqobunny,jaydee,cha0tic,0,-2,-2
gambit,utb,mugen,forbiddenone,1,-2,-2
bc,shadow_foxxd,matrix,dkwill,0,-2,-2
ruslinjimmies_rj,emperor,boz,bambi,0,-2,-2
danbi,villan,machina,jayce,0,-2,-2
mantiago,lilpac,shoe,miiself,0,-2,-2
zensei,4skin,goku,passion,0,-2,-2
jfk,hlg ghey,jiggz,ms.saiyan,0,-2,-2
calmanimal,mind,mew^2,hyrule hero,1,-2,-2
tonysherbert,ssguy,slaps,professor cube,0,-2,-2
domin0,rampagemagma,xele,liege maximo,1,-2,-2
hylen,disqobunny,mugen,forbiddenone,0,-2,-2
bc,shadow_foxxd,ruslinjimmies_rj,emperor,0,-2,-2
danbi,villan,mantiago,lilpac,1,-2,-2
cyan can,makibaz,zensei,4skin,1,-2,-2
sassy,gyo,jfk,hlg ghey,1,-2,-2
mook,hyuga,mew^2,hyrule hero,0,-2,-2
jæhbock,cheezeballer,tonysherbert,ssguy,0,-2,-2
xanzy,p2p with gibus,xele,liege maximo,0,-2,-2
iiggy,aerolink,hylen,disqobunny,1,-2,-2
infern,y.b.m.,bc,shadow_foxxd,1,-2,-2
ethene,avian,mantiago,lilpac,0,-2,-2
zensei,4skin,jfk,hlg ghey,1,-2,-2
mook,hyuga,jæhbock,cheezeballer,0,2,0
xanzy,p2p with gibus,hylen,disqobunny,1,1,2
bc,shadow_foxxd,ethene,avian,0,-2,-2
funcrazyfish,illusion,jfk,hlg ghey,0,-2,-2
gnes,mjg,mook,hyuga,1,-2,-2
awestin,mikeffect,hylen,disqobunny,0,-2,-2
jayson,yellowrello,bc,shadow_foxxd,1,-2,-2
funcrazyfish,illusion,mook,hyuga,1,-2,-2
awestin,mikeffect,bc,shadow_foxxd,1,-2,-2
esam,mvd,mook,hyuga,0,-2,-2
karna,dakpo,bc,shadow_foxxd,0,-2,-2
esam,mvd,karna,dakpo,0,3,0
zero,nairo,esam,mvd,0,3,2
