T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
j!,rom,8bitman,jeezrick,0,-2,-2
mrconcon,angbad,j!,rom,0,-2,-2
scizor,sleeh,mudomo,jehtt,1,-1,0
mr.r,abadango,mudomo,jehtt,0,2,0
bellsworth46,nightmare,wimplow,str8 sp0rkin,1,0,2
exodia,alphicans,raiot,grizzly,0,2,0
acestarthe3rd,wii twerk trainer,remie,tss,1,0,2
rich brown,z,penguin,doc,0,2,0
saturn,shiny umbreon,raziek,aedrenaline,1,0,2
kamicario,mcdareth,~2qu!k~,dr.fish,0,2,0
moti,genjijodu,dankestdad,alex,0,2,0
mr.r,abadango,wimplow,str8 sp0rkin,0,2,0
exodia,alphicans,remie,tss,0,2,1
rich brown,z,raziek,aedrenaline,0,2,0
kamicario,mcdareth,moti,genjijodu,0,2,0
mr.r,abadango,exodia,alphicans,0,2,1
rich brown,z,kamicario,mcdareth,0,2,1
mr.r,abadango,rich brown,z,0,2,0
dankestdad,alex,scizor,sleeh,0,0,-1
dankestdad,alex,~2qu!k~,dr.fish,1,0,2
saturn,shiny umbreon,penguin,doc,1,1,2
acestarthe3rd,wii twerk trainer,raiot,grizzly,0,2,0
bellsworth46,nightmare,mudomo,jehtt,1,0,2
remie,tss,~2qu!k~,dr.fish,1,1,2
wimplow,str8 sp0rkin,penguin,doc,0,2,0
moti,genjijodu,acestarthe3rd,wii twerk trainer,1,0,2
raziek,aedrenaline,mudomo,jehtt,1,0,2
~2qu!k~,dr.fish,wimplow,str8 sp0rkin,1,0,2
acestarthe3rd,wii twerk trainer,mudomo,jehtt,0,2,0
kamicario,mcdareth,wimplow,str8 sp0rkin,1,0,2
exodia,alphicans,acestarthe3rd,wii twerk trainer,0,2,0
wimplow,str8 sp0rkin,exodia,alphicans,1,1,2
rich brown,z,exodia,alphicans,0,-2,-2
bigmama,tango,fedvsrafa,ruff!,1,-2,-2
tearbear,tyrant,fedvsrafa,ruff!,0,-2,-2
flawed,screwy,lada,x,1,-2,-2
logic,gimr,tempest,erk,0,-2,-2
boba tapioca,mocha,yung,the amazing busterino,0,-2,-2
dath,true blue,shadefizzle,danzou,0,-2,-2
fonzhappyface,moizilla,akared,mickey,1,-2,-2
ribs,asa,pairoducks,seth,0,-2,-2
ssj,nano,señor flaco,skywalkr000,0,-2,-2
tearbear,tyrant,lada,x,0,-2,-2
logic,gimr,boba tapioca,mocha,1,-2,-2
dath,true blue,akared,mickey,0,-2,-2
ribs,asa,ssj,nano,0,-2,-2
tearbear,tyrant,boba tapioca,mocha,0,-2,-2
dath,true blue,ribs,asa,0,-2,-2
tearbear,tyrant,dath,true blue,0,-2,-2
señor flaco,skywalkr000,bigmama,tango,1,-2,-2
bigmama,tango,pairoducks,seth,1,-2,-2
fonzhappyface,moizilla,shadefizzle,danzou,1,-2,-2
yung,the amazing busterino,tempest,erk,1,-2,-2
flawed,screwy,fedvsrafa,ruff!,1,-2,-2
logic,gimr,pairoducks,seth,0,-2,-2
lada,x,shadefizzle,danzou,0,-2,-2
ssj,nano,tempest,erk,0,-2,-2
akared,mickey,fedvsrafa,ruff!,1,-2,-2
logic,gimr,lada,x,1,-2,-2
ssj,nano,fedvsrafa,ruff!,1,-2,-2
ribs,asa,lada,x,1,-2,-2
boba tapioca,mocha,fedvsrafa,ruff!,0,-2,-2
lada,x,boba tapioca,mocha,1,-2,-2
dath,true blue,boba tapioca,mocha,0,-2,-2
eazy,h4voc,djaraxxus,oki,1,0,2
nakat,false,djaraxxus,oki,0,2,1
neki,skyline,neon ness,athena21,0,2,0
weegee,sassy,thellamagod,mf space,0,2,0
snoop,pollo,the clobster,tg,0,2,1
day,akiro,crzy_ec || dabvillefl,coolbrow,0,2,0
chair,black_dynowright,irish,blueguy,0,2,0
zex,skywilliams,kudurru,espeonvalentine,0,2,0
churro,brobear,corimon,zomb,0,2,0
nakat,false,neki,skyline,0,2,0
weegee,sassy,snoop,pollo,1,1,2
day,akiro,chair,black_dynowright,0,2,0
zex,skywilliams,churro,brobear,0,2,0
nakat,false,snoop,pollo,0,2,0
day,akiro,zex,skywilliams,1,0,2
nakat,false,zex,skywilliams,0,2,0
corimon,zomb,eazy,h4voc,0,2,0
corimon,zomb,kudurru,espeonvalentine,1,1,2
irish,blueguy,crzy_ec || dabvillefl,coolbrow,1,0,2
the clobster,tg,thellamagod,mf space,1,0,2
neon ness,athena21,djaraxxus,oki,1,0,2
weegee,sassy,kudurru,espeonvalentine,0,2,0
neki,skyline,crzy_ec || dabvillefl,coolbrow,0,2,1
churro,brobear,thellamagod,mf space,0,2,0
chair,black_dynowright,djaraxxus,oki,1,0,2
weegee,sassy,neki,skyline,0,2,1
churro,brobear,djaraxxus,oki,0,2,1
day,akiro,weegee,sassy,0,2,0
snoop,pollo,churro,brobear,1,0,2
day,akiro,churro,brobear,1,1,2
zex,skywilliams,churro,brobear,0,-2,-2
kiwi,andyyyyyyy,2scoops thehomie,akito555,1,-2,-2
9b,earth,2scoops thehomie,akito555,0,-2,-2
aus,fampy,justice,rcs_jr,1,-2,-2
max ketchum,angel cortes,sf citi,funny,0,-2,-2
kossismoss,batshark,r.o.m.,charger,0,-2,-2
ss,k9sbruce,neiled it,jucotastic,0,-2,-2
beast,vonsilvermoon,dewey,pferschaw,0,-2,-2
big d,firefly,kipa,eden,0,-2,-2
skaterjayy,yoshibro1,codytappen,majesticrhino,0,-2,-2
9b,earth,justice,rcs_jr,0,-2,-2
max ketchum,angel cortes,kossismoss,batshark,0,-2,-2
ss,k9sbruce,beast,vonsilvermoon,0,-2,-2
big d,firefly,skaterjayy,yoshibro1,0,-2,-2
9b,earth,max ketchum,angel cortes,0,-2,-2
ss,k9sbruce,big d,firefly,1,-2,-2
9b,earth,big d,firefly,0,2,0
codytappen,majesticrhino,kiwi,andyyyyyyy,0,-2,-2
codytappen,majesticrhino,kipa,eden,1,-2,-2
dewey,pferschaw,neiled it,jucotastic,0,-2,-2
r.o.m.,charger,sf citi,funny,0,-2,-2
aus,fampy,2scoops thehomie,akito555,1,-2,-2
kossismoss,batshark,kipa,eden,0,-2,-2
justice,rcs_jr,dewey,pferschaw,0,-2,-2
skaterjayy,yoshibro1,r.o.m.,charger,1,-2,-2
beast,vonsilvermoon,2scoops thehomie,akito555,0,-2,-2
kossismoss,batshark,justice,rcs_jr,1,-2,-2
r.o.m.,charger,beast,vonsilvermoon,1,-2,-2
ss,k9sbruce,justice,rcs_jr,0,-2,-2
max ketchum,angel cortes,beast,vonsilvermoon,0,-2,-2
ss,k9sbruce,max ketchum,angel cortes,0,-2,-2
big d,firefly,ss,k9sbruce,0,-2,-2
sycko,walrus,paw,verse,1,0,2
komorikiri,ranai,paw,verse,0,2,0
poisonhealth,mablump,scourge,pump magic,1,0,2
captain l,focus,crackle,krc_dub,0,2,0
u.warrior,fire,yungmilford,jacobgb24,0,0,-1
6wx,xzax,misterrquentin,horse,0,2,0
shamsy,rockmix,branflakes,james j,0,2,0
denti,player-1,jibca,bphan,0,2,0
flo,spud,risu,bunmira,0,2,0
komorikiri,ranai,scourge,pump magic,0,2,0
captain l,focus,u.warrior,fire,0,0,-1
6wx,xzax,shamsy,rockmix,0,2,0
denti,player-1,flo,spud,0,2,0
komorikiri,ranai,captain l,focus,0,2,0
6wx,xzax,denti,player-1,0,2,0
komorikiri,ranai,6wx,xzax,0,2,0
risu,bunmira,sycko,walrus,0,2,0
risu,bunmira,jibca,bphan,1,0,2
branflakes,james j,misterrquentin,horse,1,0,2
yungmilford,jacobgb24,crackle,krc_dub,1,-1,0
poisonhealth,mablump,paw,verse,1,0,2
u.warrior,fire,jibca,bphan,1,-1,0
scourge,pump magic,misterrquentin,horse,1,0,2
flo,spud,crackle,krc_dub,1,0,2
shamsy,rockmix,paw,verse,0,2,0
jibca,bphan,misterrquentin,horse,1,0,2
crackle,krc_dub,shamsy,rockmix,1,0,2
denti,player-1,misterrquentin,horse,0,2,0
captain l,focus,shamsy,rockmix,0,2,0
denti,player-1,captain l,focus,1,0,2
6wx,xzax,captain l,focus,0,-2,-2
sense,swift,dr. wa,xnpio,1,-2,-2
dkwill,vinnie,dr. wa,xnpio,0,-2,-2
cbkreme,varia_gamre,zori,dj fliphop,1,-2,-2
boscotty,greenbeast,baister09,sfw crits,1,-2,-2
imhip,wiigi,peradux,pickles_md,0,-2,-2
ryo,sol,sirreal,kitka,0,-2,-2
panhandlerspudd,donconsenapi,bandit,rage,0,-2,-2
kei,lucia,echobo,tuner,0,-2,-2
qt | haystack,jeffen,ikd!,tri4cd,0,-2,-2
dkwill,vinnie,zori,dj fliphop,0,-2,-2
baister09,sfw crits,imhip,wiigi,1,-2,-2
ryo,sol,panhandlerspudd,donconsenapi,0,-2,-2
kei,lucia,qt | haystack,jeffen,1,-2,-2
dkwill,vinnie,imhip,wiigi,0,-2,-2
ryo,sol,qt | haystack,jeffen,0,-2,-2
dkwill,vinnie,ryo,sol,1,-2,-2
ikd!,tri4cd,sense,swift,1,-2,-2
sense,swift,echobo,tuner,0,-2,-2
bandit,rage,sirreal,kitka,0,-2,-2
peradux,pickles_md,boscotty,greenbeast,1,-2,-2
cbkreme,varia_gamre,dr. wa,xnpio,1,0,2
baister09,sfw crits,sense,swift,0,-2,-2
zori,dj fliphop,bandit,rage,0,-2,-2
kei,lucia,boscotty,greenbeast,0,-2,-2
panhandlerspudd,donconsenapi,dr. wa,xnpio,0,2,0
baister09,sfw crits,zori,dj fliphop,0,-2,-2
kei,lucia,panhandlerspudd,donconsenapi,0,-2,-2
qt | haystack,jeffen,baister09,sfw crits,0,-2,-2
imhip,wiigi,kei,lucia,1,-2,-2
qt | haystack,jeffen,kei,lucia,1,-2,-2
dkwill,vinnie,kei,lucia,0,-2,-2
arikie,platypus,dice,mojo joe,0,-2,-2
larry lurr,void,arikie,platypus,0,-2,-2
triple r,jezmo,dijjy,jacob,0,-2,-2
manzano,nalga,kallor,stigmata,0,-2,-2
coffeeblack,chrim foish,ikanda,spiderivas,1,-1,0
shaky,nitro,saladin,kswz,0,-2,-2
supersega,top ramen,marathon,glitch,0,-2,-2
dainosuke,shimitake,blitz,jodi bleek,0,-2,-2
sarcasm,sin,toez,gad,0,-2,-2
larry lurr,void,triple r,jezmo,0,-2,-2
manzano,nalga,ikanda,spiderivas,0,-2,-2
shaky,nitro,supersega,top ramen,0,-2,-2
dainosuke,shimitake,sarcasm,sin,0,-2,-2
larry lurr,void,manzano,nalga,0,-2,-2
shaky,nitro,dainosuke,shimitake,0,-2,-2
larry lurr,void,shaky,nitro,0,-2,-2
toez,gad,dice,mojo joe,0,0,-1
toez,gad,blitz,jodi bleek,1,-2,-2
marathon,glitch,saladin,kswz,1,-2,-2
coffeeblack,chrim foish,kallor,stigmata,1,-2,-2
dijjy,jacob,arikie,platypus,1,-2,-2
ikanda,spiderivas,blitz,jodi bleek,1,-2,-2
triple r,jezmo,saladin,kswz,0,-2,-2
sarcasm,sin,kallor,stigmata,1,-2,-2
supersega,top ramen,arikie,platypus,1,-2,-2
blitz,jodi bleek,triple r,jezmo,1,-2,-2
kallor,stigmata,arikie,platypus,1,-2,-2
dainosuke,shimitake,triple r,jezmo,0,-2,-2
manzano,nalga,arikie,platypus,1,-2,-2
dainosuke,shimitake,arikie,platypus,0,-2,-2
shaky,nitro,dainosuke,shimitake,0,-2,-2
luck7,vortex,c4,snorlaxplox,0,-2,-2
tweek,dmg ryuga,luck7,vortex,0,-2,-2
jkidrauhl,runer,blackdragon154,mr.sir,0,-2,-2
filip,rin,senorluigi,cobi,0,-2,-2
eval,sk92,seymourstyle,pkpenguin,0,-2,-2
slayerz,crow,ivan,merv,0,-2,-2
k10,qt lift,taptap,waifu,0,-2,-2
espy,seagull joe,ck momo,valkore,0,-2,-2
jaaahsh,spinr,corona,fuze,0,-2,-2
tweek,dmg ryuga,jkidrauhl,runer,0,-2,-2
filip,rin,eval,sk92,0,-2,-2
slayerz,crow,k10,qt lift,0,-2,-2
espy,seagull joe,jaaahsh,spinr,0,-2,-2
tweek,dmg ryuga,filip,rin,0,-2,-2
slayerz,crow,espy,seagull joe,0,-2,-2
tweek,dmg ryuga,slayerz,crow,0,-2,-2
corona,fuze,c4,snorlaxplox,1,-2,-2
c4,snorlaxplox,ck momo,valkore,0,-2,-2
taptap,waifu,ivan,merv,1,-2,-2
seymourstyle,pkpenguin,senorluigi,cobi,1,-2,-2
blackdragon154,mr.sir,luck7,vortex,1,-2,-2
eval,sk92,c4,snorlaxplox,0,-2,-2
jkidrauhl,runer,ivan,merv,1,-2,-2
jaaahsh,spinr,senorluigi,cobi,0,-2,-2
k10,qt lift,luck7,vortex,1,-2,-2
eval,sk92,ivan,merv,0,-2,-2
jaaahsh,spinr,luck7,vortex,1,-2,-2
espy,seagull joe,eval,sk92,0,-2,-2
filip,rin,luck7,vortex,0,-2,-2
espy,seagull joe,filip,rin,1,-2,-2
slayerz,crow,filip,rin,0,-2,-2
zenyou,panda,clintombment,garth wolf,0,2,0
zenyou,panda,remzi,pink fresh,1,1,2
zenyou,panda,shofu,phenom,0,2,0
zenyou,panda,blink,iiggy,0,2,0
ethene,avian,nsync,glenjamin,0,2,0
parkachu0,drowninfish,ethene,avian,1,0,2
parkachu0,drowninfish,moog,bask 3xa,1,0,2
gpik,gshark,t1mmy,t0mmii,0,0,-1
gpik,gshark,gdx,lacmeezy,1,0,2
remzi,pink fresh,t1mmy,t0mmii,0,2,0
remzi,pink fresh,blink,iiggy,0,-2,-2
remzi,pink fresh,gdx,lacmeezy,0,2,0
mjg,fow,ethene,avian,0,2,0
mjg,fow,remzi,pink fresh,0,2,0
mjg,fow,moog,bask 3xa,0,2,0
mjg,fow,mew2king,zinoto,0,2,0
2manycooks,kuraudo,moog,bask 3xa,1,0,2
2manycooks,kuraudo,the_pho_eater,liger storm,0,2,0
mew2king,zinoto,zenyou,panda,0,2,0
mew2king,zinoto,remzi,pink fresh,0,-2,-2
mew2king,zinoto,2manycooks,kuraudo,0,2,0
mew2king,zinoto,nsync,glenjamin,0,2,0
shofu,phenom,clintombment,garth wolf,0,2,0
shofu,phenom,ethene,avian,0,2,0
shofu,phenom,moog,bask 3xa,1,0,2
the_pho_eater,liger storm,nsync,glenjamin,1,-1,0
blink,iiggy,gpik,gshark,0,2,0
blink,iiggy,moog,bask 3xa,0,2,0
risai,juto,shofu,phenom,1,0,2
risai,juto,blink,iiggy,1,0,2
gdx,lacmeezy,shofu,phenom,1,1,2
jaxas,9tales,rhythm,champagne papi,1,0,2
heero,day,rhythm,champagne papi,0,2,0
piilevin,yellocake,gcfox,seris,0,2,1
teb,soulimar,relic,ja3,0,2,0
warchief,strides,probeans,apologyman,0,2,0
nietono,rain,jaice,ghost,0,2,0
srs| happa,8bit saint,seo,rubrub el conquistador,1,0,2
irji,raptor,zork,mattman,0,2,0
filthy,dr. fuego,paul,patch,1,0,2
heero,day,piilevin,yellocake,0,2,0
teb,soulimar,warchief,strides,0,2,0
nietono,rain,seo,rubrub el conquistador,0,2,0
irji,raptor,paul,patch,0,2,0
heero,day,teb,soulimar,0,2,0
nietono,rain,irji,raptor,0,2,0
heero,day,nietono,rain,1,0,2
filthy,dr. fuego,jaxas,9tales,1,0,2
jaxas,9tales,zork,mattman,0,2,1
srs| happa,8bit saint,jaice,ghost,1,0,2
probeans,apologyman,relic,ja3,0,-2,-2
gcfox,seris,rhythm,champagne papi,0,2,0
warchief,strides,jaxas,9tales,0,2,1
piilevin,yellocake,jaice,ghost,1,0,2
paul,patch,probeans,apologyman,0,2,1
seo,rubrub el conquistador,gcfox,seris,0,2,0
warchief,strides,jaice,ghost,1,0,2
paul,patch,seo,rubrub el conquistador,0,2,1
irji,raptor,jaice,ghost,1,0,2
teb,soulimar,paul,patch,0,2,0
jaice,ghost,teb,soulimar,1,-2,-2
heero,day,teb,soulimar,0,-2,-2
wac,interloper,domin0,tm87,0,2,0
seibrik,nickriddle,wac,interloper,0,2,0
aubfox,blazed chumpi,sm,bam,1,0,2
nonexistentdad,zan,nessiroth,jaz,0,2,0
vexx,chevaca,aphro,knife,1,0,2
ito,falln,meowmc,g~man, the cosmic destroyer,0,2,0
ultranick24,yoshiller,trager,pkraiden,0,2,0
jtails,rachow,mijo fuego,misterq,0,2,1
djltheescapade,hatmadder,tmakk,maiko,1,0,2
seibrik,nickriddle,sm,bam,0,2,1
nonexistentdad,zan,aphro,knife,0,2,0
ito,falln,ultranick24,yoshiller,0,2,0
jtails,rachow,tmakk,maiko,0,2,0
seibrik,nickriddle,nonexistentdad,zan,0,2,0
ito,falln,jtails,rachow,0,2,0
seibrik,nickriddle,ito,falln,1,0,2
djltheescapade,hatmadder,domin0,tm87,1,0,2
domin0,tm87,mijo fuego,misterq,1,0,2
trager,pkraiden,meowmc,g~man, the cosmic destroyer,1,0,2
vexx,chevaca,nessiroth,jaz,1,0,2
aubfox,blazed chumpi,wac,interloper,1,0,2
aphro,knife,mijo fuego,misterq,0,2,0
sm,bam,meowmc,g~man, the cosmic destroyer,0,2,0
tmakk,maiko,nessiroth,jaz,1,0,2
ultranick24,yoshiller,wac,interloper,0,2,0
aphro,knife,sm,bam,0,2,0
nessiroth,jaz,ultranick24,yoshiller,0,2,0
jtails,rachow,aphro,knife,1,0,2
nonexistentdad,zan,nessiroth,jaz,0,2,0
aphro,knife,nonexistentdad,zan,1,1,2
seibrik,nickriddle,nonexistentdad,zan,0,-2,-2
das,waffles,jmaisenpai,allday napper,0,2,1
ally,trela,das,waffles,0,2,0
fayt,redpilledangel,little shocker,kitsune,0,2,0
avalon,atomsk,rice,sean,0,2,0
gloomy,vash,toast,moose,0,2,0
waymas,ryuk,amp,ikez,0,2,0
michaelthegoat,pkp,lord snow,heartbeet,1,0,2
fatality,acid,dayz,ufo,0,2,0
melonz,n7neji,qt chibi,lynx,0,0,-1
ally,trela,fayt,redpilledangel,0,2,0
avalon,atomsk,gloomy,vash,0,-2,-2
waymas,ryuk,lord snow,heartbeet,0,2,0
fatality,acid,melonz,n7neji,0,2,1
ally,trela,avalon,atomsk,0,2,0
waymas,ryuk,fatality,acid,1,0,2
ally,trela,fatality,acid,0,2,0
qt chibi,lynx,jmaisenpai,allday napper,1,-1,0
jmaisenpai,allday napper,dayz,ufo,0,2,0
michaelthegoat,pkp,amp,ikez,1,0,2
toast,moose,rice,sean,1,0,2
little shocker,kitsune,das,waffles,1,-2,-2
gloomy,vash,jmaisenpai,allday napper,0,0,-1
fayt,redpilledangel,amp,ikez,1,0,2
melonz,n7neji,rice,sean,1,0,2
lord snow,heartbeet,das,waffles,1,0,2
gloomy,vash,amp,ikez,0,2,0
rice,sean,das,waffles,0,2,0
waymas,ryuk,gloomy,vash,0,2,0
avalon,atomsk,rice,sean,1,0,2
waymas,ryuk,rice,sean,1,1,2
fatality,acid,rice,sean,0,-2,-2
zero,nairo,pugwest,marss,1,1,2
esam,mvd,dabuz,hyuga,1,1,2
mr.r,abadango,tearbear,tyrant,0,2,0
nakat,false,9b,earth,1,0,2
pugwest,marss,dabuz,hyuga,0,2,1
mr.r,abadango,9b,earth,0,2,1
pugwest,marss,mr.r,abadango,0,-2,-2
karna,the wall,exodia,alphicans,1,0,2
umeki,salena,boba tapioca,mocha,0,2,0
villain,trevonte,churro,brobear,0,2,0
mrconcon,angbad,ss,k9sbruce,0,2,0
rich brown,z,dj jack,xaltis,1,1,2
dath,true blue,ky,slither2hunter,0,2,0
zex,skywilliams,virus,legit,1,0,2
big d,firefly,j!,rom,0,2,0
exodia,alphicans,umeki,salena,1,0,2
villain,trevonte,mrconcon,angbad,0,2,1
dj jack,xaltis,dath,true blue,0,2,0
virus,legit,big d,firefly,1,0,2
nakat,false,umeki,salena,1,1,2
tearbear,tyrant,villain,trevonte,0,2,1
esam,mvd,dj jack,xaltis,1,0,2
zero,nairo,big d,firefly,0,2,0
umeki,salena,tearbear,tyrant,1,1,2
dj jack,xaltis,zero,nairo,1,0,2
dabuz,hyuga,tearbear,tyrant,0,2,0
9b,earth,zero,nairo,1,0,2
dabuz,hyuga,zero,nairo,0,-2,-2
komorikiri,ranai,ryo,sol,0,2,0
larry lurr,void,tweek,dmg ryuga,0,2,1
mjg,fow,nietono,rain,1,1,2
ito,falln,ally,trela,1,0,2
komorikiri,ranai,larry lurr,void,0,2,0
nietono,rain,ally,trela,0,2,1
komorikiri,ranai,nietono,rain,0,-2,-2
6wx,xzax,remzi,pink fresh,1,0,2
dkwill,vinnie,teb,soulimar,0,2,1
shaky,nitro,nonexistentdad,zan,0,2,0
slayerz,crow,rice,sean,1,-1,0
mew2king,zinoto,captain l,focus,0,2,0
heero,day,kei,lucia,0,2,0
seibrik,nickriddle,dainosuke,shimitake,0,2,0
fatality,acid,filip,rin,0,2,0
remzi,pink fresh,dkwill,vinnie,1,1,2
shaky,nitro,rice,sean,0,2,0
mew2king,zinoto,heero,day,0,2,1
seibrik,nickriddle,fatality,acid,1,0,2
ito,falln,dkwill,vinnie,0,2,1
mjg,fow,shaky,nitro,0,2,1
tweek,dmg ryuga,mew2king,zinoto,0,2,1
ryo,sol,fatality,acid,0,2,1
ito,falln,mjg,fow,1,1,2
tweek,dmg ryuga,ryo,sol,1,1,2
larry lurr,void,mjg,fow,1,0,2
ally,trela,ryo,sol,0,2,1
mjg,fow,ally,trela,0,-2,-2
pugwest,marss,mr.r,abadango,1,2,3
komorikiri,ranai,nietono,rain,0,3,1
mr.r,abadango,komorikiri,ranai,1,0,3
komorikiri,ranai,zero,nairo,1,2,3
