T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
mrconcon,tearbear,you3,kei,0,-2,-2
stigmata,senpai,dumpy,lightspeed,0,2,0
burst,craftis,bigdaddy,el yoshi,0,2,0
dom,stylesx2,shadefizzle,danzou,0,2,0
dyr,fatality,cpt.hentai,senpai,0,2,0
flo,nova!,swiftwolf,glenjamin,0,2,0
regi shikimi,ic,pkraiden,trager,0,0,-1
zoan,vivid,dylanator,taco,0,2,0
mr.r,s1,stigmata,senpai,0,2,0
burst,craftis,dom,stylesx2,1,0,2
dyr,fatality,flo,nova!,0,2,0
regi shikimi,ic,zoan,vivid,0,2,1
mr.r,s1,dom,stylesx2,0,2,0
dyr,fatality,regi shikimi,ic,0,2,0
mr.r,s1,dyr,fatality,0,2,0
bigdaddy,el yoshi,shadefizzle,danzou,0,2,0
cpt.hentai,senpai,swiftwolf,glenjamin,0,2,0
pkraiden,trager,dylanator,taco,0,2,0
zoan,vivid,dumpy,lightspeed,0,2,0
flo,nova!,bigdaddy,el yoshi,1,0,2
burst,craftis,cpt.hentai,senpai,0,2,0
stigmata,senpai,pkraiden,trager,1,0,2
zoan,vivid,bigdaddy,el yoshi,0,2,0
burst,craftis,pkraiden,trager,0,2,1
dom,stylesx2,zoan,vivid,1,0,2
regi shikimi,ic,burst,craftis,0,2,1
zoan,vivid,regi shikimi,ic,1,0,2
dyr,fatality,regi shikimi,ic,0,-2,-2
magnadx,waael,braixen,fedvsrafa,1,0,2
fwed,z,bootliss,momo,0,2,0
captain andrew,dynamo,blank-,passion,0,2,0
ocean,8bitman,vajmuas,pov | carvia,0,2,1
smerky,coolbeans,bamo,branflakes,0,2,0
light shad,darkshad,jmai senpai,allday napper,0,2,0
gpik,blackdynowright,solid,ollie,1,0,2
marss,pugwest,braixen,fedvsrafa,0,2,0
fwed,z,captain andrew,dynamo,0,2,1
ocean,8bitman,smerky,coolbeans,0,2,1
light shad,darkshad,solid,ollie,1,0,2
marss,pugwest,fwed,z,0,2,0
ocean,8bitman,solid,ollie,1,0,2
marss,pugwest,solid,ollie,0,2,0
bootliss,momo,blank-,passion,0,2,0
vajmuas,pov | carvia,bamo,branflakes,0,2,0
jmai senpai,allday napper,gpik,blackdynowright,1,0,2
light shad,darkshad,magnadx,waael,0,2,1
smerky,coolbeans,bootliss,momo,0,2,0
captain andrew,dynamo,vajmuas,pov | carvia,1,1,2
braixen,fedvsrafa,gpik,blackdynowright,0,2,0
light shad,darkshad,smerky,coolbeans,0,2,0
vajmuas,pov | carvia,braixen,fedvsrafa,1,0,2
fwed,z,light shad,darkshad,0,2,0
ocean,8bitman,braixen,fedvsrafa,1,1,2
fwed,z,braixen,fedvsrafa,1,0,2
solid,ollie,braixen,fedvsrafa,0,-2,-2
heisenberg,airmac,tarn,presentiment,0,2,0
afro smash,silentdoom,mother's boy,tundra,0,2,0
yura,artik,espeonvalentine,kudurru,0,2,0
tyrant,shaky,doc!!,spider,0,2,0
kmoney,kyzon xin,adair,shallow pockets,0,2,0
puppeh,sova unknown,pc principal,jackie peanuts,0,2,0
ren,agape,reqzee,batmayne,1,0,2
samsora,dabuz,heisenberg,airmac,0,2,0
afro smash,silentdoom,yura,artik,1,0,2
tyrant,shaky,kmoney,kyzon xin,0,2,0
puppeh,sova unknown,reqzee,batmayne,0,2,0
samsora,dabuz,yura,artik,0,2,0
tyrant,shaky,puppeh,sova unknown,0,2,1
samsora,dabuz,tyrant,shaky,1,1,2
mother's boy,tundra,espeonvalentine,kudurru,0,2,0
doc!!,spider,adair,shallow pockets,0,2,0
pc principal,jackie peanuts,ren,agape,0,2,0
reqzee,batmayne,tarn,presentiment,0,0,-1
kmoney,kyzon xin,mother's boy,tundra,0,2,0
afro smash,silentdoom,doc!!,spider,0,2,0
heisenberg,airmac,pc principal,jackie peanuts,1,0,2
reqzee,batmayne,kmoney,kyzon xin,0,2,0
afro smash,silentdoom,pc principal,jackie peanuts,0,2,1
yura,artik,reqzee,batmayne,0,2,0
puppeh,sova unknown,afro smash,silentdoom,1,0,2
yura,artik,afro smash,silentdoom,1,1,2
samsora,dabuz,afro smash,silentdoom,0,-2,-2
idetic,rude,t-ryx,wywy,0,2,0
moog,bask 3xa,berd,haz,0,2,1
vikkikitty,dj jack,big sean,york,0,2,0
jtails,zenyou,aurachi,jibca,0,2,0
look|moonshine,double a battery,lolo,chinito,1,1,2
jk,lycan,mono,s4rbassi,0,2,0
