T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
cloak n swagger,mrbkainx,kamikaze,seren,1,0,2
promaelia,brianydg,rex,airlift,0,2,0
frozen,bow,po,[scarf]™,0,2,0
apple,james,bae,deployment,0,2,0
supakmw,eldo,mrnick,chuckbass,1,0,2
zinoto,day,file,dunkchai,0,2,0
sploosh,scs_dr_greed,applejacks,yamin4,0,2,0
mr.r,trela,kamikaze,seren,0,2,0
promaelia,brianydg,frozen,bow,0,2,0
apple,james,mrnick,chuckbass,0,2,0
zinoto,day,sploosh,scs_dr_greed,0,2,0
mr.r,trela,promaelia,brianydg,0,2,0
apple,james,zinoto,day,0,2,0
mr.r,trela,apple,james,0,2,1
applejacks,yamin4,tras,kuna-chu,1,1,2
po,[scarf]™,cakesofspan,freesk,0,2,0
tras,kuna-chu,file,dunkchai,1,0,2
supakmw,eldo,bae,deployment,1,0,2
po,[scarf]™,rex,airlift,0,2,0
cloak n swagger,mrbkainx,amp_mtnx,screaminglobsters,1,0,2
frozen,bow,file,dunkchai,0,2,0
kamikaze,seren,bae,deployment,0,2,0
sploosh,scs_dr_greed,po,[scarf]™,1,0,2
mrnick,chuckbass,amp_mtnx,screaminglobsters,1,0,2
frozen,bow,kamikaze,seren,0,2,0
po,[scarf]™,amp_mtnx,screaminglobsters,0,2,0
zinoto,day,frozen,bow,1,0,2
promaelia,brianydg,po,[scarf]™,0,2,0
frozen,bow,promaelia,brianydg,0,2,0
apple,james,frozen,bow,0,-2,-2
missphaser,cocoacannon,eightfold path h-man,cilvanis,1,-2,-2
daga,kelp,black rob,hellmatic85,0,-2,-2
abadango,vinnie,eightfold path h-man,cilvanis,0,-2,-2
banshee,evab,hero,splash damage,1,-2,-2
sigtrick,dragoniota,vash,mfs,0,-2,-2
syndicate318,mean as custard,z8,crits,1,-2,-2
port,8bitman,daga,kelp,0,-2,-2
abobo,parzival,punisher,jr,0,-2,-2
logic,acid,pwnzorprod,echo [hashi],0,-2,-2
mojo8675309,lvl3,kai,stockfield,0,-2,-2
abadango,vinnie,hero,splash damage,0,-2,-2
sigtrick,dragoniota,z8,crits,0,-2,-2
port,8bitman,abobo,parzival,0,-2,-2
logic,acid,mojo8675309,lvl3,0,-2,-2
abadango,vinnie,sigtrick,dragoniota,0,-2,-2
port,8bitman,logic,acid,0,-2,-2
abadango,vinnie,port,8bitman,0,-2,-2
kai,stockfield,missphaser,cocoacannon,1,-2,-2
syndicate318,mean as custard,black rob,hellmatic85,0,-2,-2
missphaser,cocoacannon,pwnzorprod,echo [hashi],1,-2,-2
punisher,jr,daga,kelp,0,-2,-2
syndicate318,mean as custard,vash,mfs,1,-2,-2
banshee,evab,eightfold path h-man,cilvanis,1,-2,-2
z8,crits,pwnzorprod,echo [hashi],0,-2,-2
hero,splash damage,punisher,jr,0,-2,-2
mojo8675309,lvl3,vash,mfs,1,-2,-2
abobo,parzival,eightfold path h-man,cilvanis,1,-2,-2
z8,crits,hero,splash damage,1,-2,-2
vash,mfs,eightfold path h-man,cilvanis,1,-2,-2
logic,acid,hero,splash damage,0,-2,-2
sigtrick,dragoniota,eightfold path h-man,cilvanis,1,-2,-2
logic,acid,eightfold path h-man,cilvanis,0,-2,-2
port,8bitman,logic,acid,0,-2,-2
final smasher,poyo,deathorse,bread [adamo],0,2,1
luna,tomba,twane,gubb,1,1,2
nairo,zero,final smasher,poyo,0,-2,-2
pelca,hood,goldn,uno,0,-2,-2
kassandranova,kiwi,geliscon,pursuit,0,-2,-2
fox!?,wolf,ahmad,bilal,0,-2,-2
kipdog,smasher1001,twane,gubb,0,-2,-2
uranus,enjoi,drift wiz,darknight326,0,-2,-2
iota,techei,okay,mariokartmoney,0,-2,-2
rickles,tyroy,matumakka,roymyboi,0,-2,-2
nairo,zero,pelca,hood,0,-2,-2
kassandranova,kiwi,fox!?,wolf,0,-2,-2
kipdog,smasher1001,uranus,enjoi,0,-2,-2
iota,techei,rickles,tyroy,1,-2,-2
nairo,zero,kassandranova,kiwi,0,-2,-2
kipdog,smasher1001,rickles,tyroy,1,-2,-2
nairo,zero,rickles,tyroy,0,-2,-2
matumakka,roymyboi,deathorse,bread [adamo],1,-2,-2
ahmad,bilal,luna,tomba,1,-2,-2
deathorse,bread [adamo],okay,mariokartmoney,0,-2,-2
drift wiz,darknight326,twane,gubb,0,-2,-2
luna,tomba,geliscon,pursuit,0,-2,-2
goldn,uno,final smasher,poyo,0,-2,-2
fox!?,wolf,deathorse,bread [adamo],1,-2,-2
pelca,hood,drift wiz,darknight326,0,-2,-2
iota,techei,luna,tomba,0,-2,-2
uranus,enjoi,goldn,uno,1,-2,-2
deathorse,bread [adamo],pelca,hood,1,-2,-2
iota,techei,goldn,uno,1,-2,-2
kipdog,smasher1001,pelca,hood,0,-2,-2
kassandranova,kiwi,goldn,uno,1,-2,-2
kipdog,smasher1001,goldn,uno,1,-2,-2
rickles,tyroy,goldn,uno,0,-2,-2
weird_waluigi_233,ebat,donaldfaison,zachbraff,0,2,0
weird_waluigi_233,ebat,venia,gains,1,0,2
tykujo,cubite,leaf fc,kresent,1,0,2
tykujo,cubite,tantaco,jakat,1,1,2
fiercetaint,meccs,boost,guy hero,0,2,0
fiercetaint,meccs,venia,gains,0,2,1
brawlman1000,jester,gw3n,twocents,0,2,0
brawlman1000,jester,leaf fc,kresent,1,1,2
brawlman1000,jester,shyguyslim,irsorcer,0,2,0
shadow [bagby],slothstyle,gw3n,twocents,0,2,0
mvd,esam,fiercetaint,meccs,0,2,0
mvd,esam,leaf fc,kresent,0,-2,-2
mvd,esam,leaf fc,kresent,0,2,0
mvd,esam,tantaco,jakat,0,2,0
mvd,esam,raptor,ribs,1,0,2
wushuknight,tutu,yucas,saber,1,0,2
leaf fc,kresent,fiercetaint,meccs,0,2,0
leaf fc,kresent,yucas,saber,0,2,0
lonk,tsmooth,shadow [bagby],slothstyle,1,0,2
donaldfaison,zachbraff,yucas,saber,1,0,2
tantaco,jakat,shadow [bagby],slothstyle,0,2,0
shyguyslim,irsorcer,lonk,tsmooth,0,2,1
shyguyslim,irsorcer,venia,gains,1,0,2
boost,guy hero,weird_waluigi_233,ebat,0,2,0
boost,guy hero,shadow [bagby],slothstyle,0,2,0
boost,guy hero,leaf fc,kresent,1,1,2
venia,gains,fiercetaint,meccs,1,0,2
venia,gains,tantaco,jakat,0,2,0
raptor,ribs,brawlman1000,jester,0,2,0
raptor,ribs,yucas,saber,0,2,0
raptor,ribs,mikalott,cap,0,2,0
mikalott,cap,wushuknight,tutu,0,2,0
mikalott,cap,tantaco,jakat,1,0,2
ohko,shken,shroomzee,loop,0,-2,-2
nakat,void,ohko,shken,0,-2,-2
gael,kam,areeenen,k-phat,0,-2,-2
icymist,mav,derdds,dz,0,-2,-2
mallow,ch0k0 nach0,vanish,keke,0,-2,-2
acestarthe3rd,mister eric,kevinwut,pokevsim,0,-2,-2
ice egg,masterofzoroark,ferey,samr,1,-2,-2
day,static,urgaan,d-fizzle,0,-2,-2
giggles,raydor,ampersand,snackmoney,0,-2,-2
nakat,void,gael,kam,0,-2,-2
icymist,mav,mallow,ch0k0 nach0,0,-2,-2
acestarthe3rd,mister eric,ferey,samr,0,-2,-2
day,static,giggles,raydor,0,-2,-2
nakat,void,icymist,mav,0,-2,-2
acestarthe3rd,mister eric,day,static,1,-2,-2
nakat,void,day,static,0,-2,-2
ampersand,snackmoney,shroomzee,loop,1,-2,-2
shroomzee,loop,urgaan,d-fizzle,1,-2,-2
ice egg,masterofzoroark,kevinwut,pokevsim,1,-2,-2
vanish,keke,derdds,dz,1,-2,-2
areeenen,k-phat,ohko,shken,1,-2,-2
mallow,ch0k0 nach0,urgaan,d-fizzle,1,-2,-2
gael,kam,kevinwut,pokevsim,0,-2,-2
giggles,raydor,derdds,dz,1,-2,-2
ferey,samr,ohko,shken,1,-2,-2
urgaan,d-fizzle,gael,kam,1,-2,-2
derdds,dz,ohko,shken,0,-2,-2
acestarthe3rd,mister eric,gael,kam,0,-2,-2
icymist,mav,derdds,dz,0,-2,-2
acestarthe3rd,mister eric,icymist,mav,1,0,2
day,static,icymist,mav,0,-2,-2
bananas,ubl_soul,uprowr,mgod,0,-2,-2
dickl,energy,nirvashv7,angryteacher,0,-2,-2
player-1,scatt,bananas,ubl_soul,0,-2,-2
equin0x,eclipse,gains,dkbill,1,-2,-2
seibrik,vikkikitty,snoop zog,khakis,0,-2,-2
hybrid,trashboat,ranger,shadow [ross],1,-2,-2
ross,nasubi,dickl,energy,0,-2,-2
pasta,tunnelsnakesrule,kitkat,scepko,1,-2,-2
zd,bonz,vegeta,angabur,0,-2,-2
generalconfusion,mrmagoffin,tokyo,lag chaos,0,-2,-2
player-1,scatt,gains,dkbill,0,-2,-2
seibrik,vikkikitty,ranger,shadow [ross],0,-2,-2
ross,nasubi,kitkat,scepko,0,-2,-2
zd,bonz,generalconfusion,mrmagoffin,0,-2,-2
player-1,scatt,seibrik,vikkikitty,0,-2,-2
ross,nasubi,zd,bonz,0,-2,-2
player-1,scatt,ross,nasubi,0,-2,-2
tokyo,lag chaos,uprowr,mgod,0,-2,-2
hybrid,trashboat,nirvashv7,angryteacher,1,-2,-2
tokyo,lag chaos,vegeta,angabur,0,-2,-2
pasta,tunnelsnakesrule,dickl,energy,1,-2,-2
nirvashv7,angryteacher,snoop zog,khakis,1,-2,-2
equin0x,eclipse,bananas,ubl_soul,1,-2,-2
ranger,shadow [ross],tokyo,lag chaos,1,-2,-2
gains,dkbill,dickl,energy,0,-2,-2
generalconfusion,mrmagoffin,snoop zog,khakis,1,-2,-2
kitkat,scepko,bananas,ubl_soul,0,-2,-2
tokyo,lag chaos,gains,dkbill,0,-2,-2
snoop zog,khakis,kitkat,scepko,0,-2,-2
zd,bonz,tokyo,lag chaos,1,-2,-2
seibrik,vikkikitty,snoop zog,khakis,0,-2,-2
tokyo,lag chaos,seibrik,vikkikitty,1,-2,-2
ross,nasubi,seibrik,vikkikitty,0,-2,-2
master j.j.,mr. roo,treeborn,blackwing,0,2,0
tension,seagull joe,master j.j.,mr. roo,0,2,0
babycakes,bulacaflocka,loons,burn heal,0,2,0
rooky,hazmatt,stryker,xoldren,0,2,0
foxxyfiend,snurfsnarf,missatari,mattatari,0,2,0
true blue,nickriddle,goaty,zebbs,0,2,0
nick [marcinkowski],kden,skides,tweli,1,0,2
richie business,biddy,rubrub el conquistador,seo,0,0,-1
yohhero,supersayianrenan,n0ble,sds-envy,0,-2,-2
tension,seagull joe,babycakes,bulacaflocka,0,2,0
rooky,hazmatt,foxxyfiend,snurfsnarf,0,2,0
true blue,nickriddle,skides,tweli,0,2,0
richie business,biddy,yohhero,supersayianrenan,0,-2,-2
tension,seagull joe,rooky,hazmatt,0,2,0
true blue,nickriddle,richie business,biddy,1,1,2
tension,seagull joe,richie business,biddy,1,0,2
n0ble,sds-envy,treeborn,blackwing,0,0,-1
n0ble,sds-envy,rubrub el conquistador,seo,1,0,2
nick [marcinkowski],kden,goaty,zebbs,0,2,0
missatari,mattatari,stryker,xoldren,0,-2,-2
loons,burn heal,master j.j.,mr. roo,0,2,0
foxxyfiend,snurfsnarf,rubrub el conquistador,seo,0,2,0
babycakes,bulacaflocka,nick [marcinkowski],kden,0,2,0
yohhero,supersayianrenan,missatari,mattatari,0,2,0
skides,tweli,loons,burn heal,0,2,0
foxxyfiend,snurfsnarf,babycakes,bulacaflocka,0,2,0
yohhero,supersayianrenan,skides,tweli,0,2,1
true blue,nickriddle,foxxyfiend,snurfsnarf,0,2,0
rooky,hazmatt,yohhero,supersayianrenan,0,2,0
true blue,nickriddle,rooky,hazmatt,1,0,2
tension,seagull joe,rooky,hazmatt,0,-2,-2
aava,fulla,hiv+,froge,0,2,0
blinkrider,squeg,ninjaraf,slow hand,1,0,2
ryuga,rayquaza07,aava,fulla,0,2,0
chump,versaggi,chaos,k,1,1,2
coreo,cree318,horse,misterrquentin,1,1,2
leo,spt,starfy,royal,0,2,1
jebb,xanos,ninjaraf,slow hand,0,2,0
mr.watchandlearn,well dressed jem,proj r mlgsyd,proj r_ml_mastercore,1,1,2
lingling,snakeee,p1ckst3r,mashk7,0,2,0
volpi,kennef,chiefreaper,arcwarrior76,0,2,0
ryuga,rayquaza07,chaos,k,0,2,0
horse,misterrquentin,leo,spt,1,1,2
jebb,xanos,proj r mlgsyd,proj r_ml_mastercore,0,2,0
lingling,snakeee,volpi,kennef,0,2,0
ryuga,rayquaza07,leo,spt,0,2,0
jebb,xanos,lingling,snakeee,1,1,2
ryuga,rayquaza07,lingling,snakeee,0,2,0
chiefreaper,arcwarrior76,hiv+,froge,1,0,2
starfy,royal,blinkrider,squeg,0,2,0
hiv+,froge,p1ckst3r,mashk7,1,0,2
mr.watchandlearn,well dressed jem,ninjaraf,slow hand,1,0,2
starfy,royal,coreo,cree318,1,0,2
chump,versaggi,aava,fulla,1,1,2
horse,misterrquentin,p1ckst3r,mashk7,0,2,0
chaos,k,ninjaraf,slow hand,1,0,2
volpi,kennef,coreo,cree318,1,0,2
proj r mlgsyd,proj r_ml_mastercore,aava,fulla,0,2,0
horse,misterrquentin,ninjaraf,slow hand,0,2,0
coreo,cree318,proj r mlgsyd,proj r_ml_mastercore,0,2,0
jebb,xanos,horse,misterrquentin,0,2,0
leo,spt,coreo,cree318,0,2,0
jebb,xanos,leo,spt,0,2,0
lingling,snakeee,jebb,xanos,0,-2,-2
geno [schaufelberger],gamestar,sd_angululu,mazmitaz,1,-2,-2
objekshin,dankness,viral,kaden,0,-2,-2
noble|sol,ryo,sd_angululu,mazmitaz,0,-2,-2
rekshadow,rekgrizzly,aweshucks,deathmelon,1,-2,-2
chrim foish,astro,crita,shadowkilla0212,0,-2,-2
reef,van,jojo,heavylobster,0,-2,-2
dark wizzy,wadi,objekshin,dankness,0,-2,-2
amaya,ｈｉｔｏｒｉ,mart,eroc,1,-2,-2
ten,bc luck,pj,fick,0,-2,-2
powersfire,youngwolf97,jettset,acmenes,0,-2,-2
noble|sol,ryo,aweshucks,deathmelon,0,-2,-2
chrim foish,astro,reef,van,0,-2,-2
dark wizzy,wadi,mart,eroc,0,-2,-2
ten,bc luck,powersfire,youngwolf97,0,-2,-2
noble|sol,ryo,chrim foish,astro,0,-2,-2
dark wizzy,wadi,ten,bc luck,0,-2,-2
noble|sol,ryo,dark wizzy,wadi,0,-2,-2
jettset,acmenes,geno [schaufelberger],gamestar,0,-2,-2
jojo,heavylobster,viral,kaden,1,-2,-2
jettset,acmenes,pj,fick,0,-2,-2
amaya,ｈｉｔｏｒｉ,objekshin,dankness,1,-2,-2
viral,kaden,crita,shadowkilla0212,0,-2,-2
rekshadow,rekgrizzly,sd_angululu,mazmitaz,0,-2,-2
reef,van,jettset,acmenes,0,-2,-2
aweshucks,deathmelon,objekshin,dankness,0,-2,-2
powersfire,youngwolf97,viral,kaden,1,-2,-2
mart,eroc,rekshadow,rekgrizzly,0,-2,-2
reef,van,aweshucks,deathmelon,0,2,1
viral,kaden,mart,eroc,1,-2,-2
ten,bc luck,reef,van,0,2,0
chrim foish,astro,mart,eroc,0,-2,-2
ten,bc luck,chrim foish,astro,1,0,2
dark wizzy,wadi,chrim foish,astro,0,-2,-2
action john,kaizo,sopwith synapsid,mrmanikatti,0,-2,-2
gomamugitya,taiheita,action john,kaizo,0,-2,-2
blazerike,cod,hark,wizdorf,1,-2,-2
skwiggs,f.o.e.,wilt,clsmandalore,0,-2,-2
melbo,spaceman,akaboshi,zepdragon,0,-2,-2
6wx,rango,jerry,skippy,0,-2,-2
nick78,javi,bean,atro,0,0,-1
jjrockets,winks,frog,rooster [waddell],0,-2,-2
rachow,jtails,wubz,ojwaddler,0,-2,-2
gomamugitya,taiheita,hark,wizdorf,0,-2,-2
skwiggs,f.o.e.,melbo,spaceman,0,-2,-2
6wx,rango,nick78,javi,0,-2,-2
jjrockets,winks,rachow,jtails,0,-2,-2
gomamugitya,taiheita,skwiggs,f.o.e.,0,-2,-2
6wx,rango,jjrockets,winks,1,-2,-2
gomamugitya,taiheita,jjrockets,winks,0,-2,-2
wubz,ojwaddler,sopwith synapsid,mrmanikatti,0,-2,-2
wubz,ojwaddler,frog,rooster [waddell],0,-2,-2
bean,atro,jerry,skippy,1,-1,0
akaboshi,zepdragon,wilt,clsmandalore,0,-2,-2
blazerike,cod,action john,kaizo,1,-2,-2
melbo,spaceman,wubz,ojwaddler,0,-2,-2
hark,wizdorf,jerry,skippy,0,-2,-2
rachow,jtails,akaboshi,zepdragon,0,-2,-2
nick78,javi,action john,kaizo,0,-2,-2
melbo,spaceman,hark,wizdorf,0,-2,-2
rachow,jtails,nick78,javi,0,-2,-2
6wx,rango,melbo,spaceman,0,-2,-2
skwiggs,f.o.e.,rachow,jtails,1,-2,-2
6wx,rango,rachow,jtails,0,-2,-2
jjrockets,winks,6wx,rango,0,-2,-2
lazyboredom,veen,five,kong,0,0,-1
lazyboredom,veen,shuzen,stretch,0,2,0
lazyboredom,veen,average joe,kenrawr,0,2,0
goomba,relentless,erics,nickman,0,2,0
chillava,toastonfir3,goomba,relentless,1,0,2
chillava,toastonfir3,aids,codaption,0,2,0
erk,tsutori,mattcarterwa,oliver,1,1,2
wumbo,chao,chillava,toastonfir3,1,0,2
wumbo,chao,buggy,pyro [bardenett],0,2,0
wumbo,chao,stupidtown,nickname,0,2,0
mattcarterwa,oliver,goomba,relentless,1,0,2
mattcarterwa,oliver,constable lemon,sharrrk,0,2,0
erics,nickman,rudy,kaboom,0,2,1
erics,nickman,erk,tsutori,1,1,2
rice,falln,lazyboredom,veen,1,0,2
rice,falln,rudy,kaboom,0,2,0
rice,falln,goomba,relentless,0,2,0
rice,falln,erk,tsutori,0,2,0
stupidtown,nickname,rudy,kaboom,1,1,2
adhd,fabled,chillava,toastonfir3,0,2,0
adhd,fabled,buggy,pyro [bardenett],0,2,0
adhd,fabled,shuzen,stretch,1,0,2
aids,codaption,five,kong,0,0,-1
aids,codaption,shuzen,stretch,1,0,2
shuzen,stretch,wumbo,chao,0,2,0
shuzen,stretch,mattcarterwa,oliver,0,2,0
shuzen,stretch,rice,falln,1,0,2
average joe,kenrawr,goomba,relentless,0,2,0
average joe,kenrawr,rice,falln,0,-2,-2
average joe,kenrawr,constable lemon,sharrrk,0,2,0
average joe,kenrawr,adhd,fabled,0,2,0
quills and frills,stob,doddy,bumbrshoot,0,2,0
lousypanda,skance,p2p with gibus,bugcatcherwill,1,0,2
mr.ii,amsa,quills and frills,stob,0,2,0
hamstarr96,science,j dog,kh1com2,0,0,-1
rupee,kneesus,chrispy,bsquared,0,0,-1
psychomyko,marko polo,jeff,b-roccoli,0,2,0
lof hackoru,tweek,p2p with gibus,bugcatcherwill,0,2,0
seven,enker,volt,upr | midnight,0,2,1
sova unknown,dasboot,hd,volegase,1,1,2
spork,kurse,ash ketchum,lahvonyay,1,1,2
mr.ii,amsa,hamstarr96,science,0,2,0
rupee,kneesus,psychomyko,marko polo,1,0,2
lof hackoru,tweek,seven,enker,0,2,0
hd,volegase,ash ketchum,lahvonyay,0,2,0
mr.ii,amsa,psychomyko,marko polo,0,2,0
lof hackoru,tweek,hd,volegase,0,2,1
mr.ii,amsa,lof hackoru,tweek,1,1,2
spork,kurse,doddy,bumbrshoot,1,0,2
jeff,b-roccoli,lousypanda,skance,1,0,2
doddy,bumbrshoot,sova unknown,dasboot,1,0,2
volt,upr | midnight,p2p with gibus,bugcatcherwill,1,0,2
lousypanda,skance,chrispy,bsquared,0,2,0
j dog,kh1com2,quills and frills,stob,1,-1,0
rupee,kneesus,sova unknown,dasboot,0,2,0
hamstarr96,science,p2p with gibus,bugcatcherwill,1,0,2
ash ketchum,lahvonyay,lousypanda,skance,1,0,2
seven,enker,quills and frills,stob,0,2,1
rupee,kneesus,p2p with gibus,bugcatcherwill,1,0,2
lousypanda,skance,seven,enker,0,2,0
hd,volegase,p2p with gibus,bugcatcherwill,1,0,2
psychomyko,marko polo,lousypanda,skance,0,2,0
p2p with gibus,bugcatcherwill,psychomyko,marko polo,1,0,2
mr.ii,amsa,psychomyko,marko polo,0,-2,-2
boty,rylo ken,nina,voldus,1,1,2
catastrophe,tonic,skaiza,mothwile,1,0,2
ash23,remzi,nina,voldus,0,2,0
soulvaccine,wd40,brosep haydn,nepfur,1,1,2
gadiel,thatguy,andrew,scott,0,2,0
bun,loafers,joe bee,shoop2u,0,2,1
hoh_jayy,supergirlkels,skaiza,mothwile,0,2,0
greg,jfk,vindraxx,powerplaya,0,2,1
dugan,rosie,flanneldorf,breeze,0,2,0
donquavious,sunseeds,macho,gmar,0,2,0
ash23,remzi,brosep haydn,nepfur,0,2,1
gadiel,thatguy,bun,loafers,0,2,0
hoh_jayy,supergirlkels,greg,jfk,0,2,0
dugan,rosie,donquavious,sunseeds,0,2,0
ash23,remzi,gadiel,thatguy,0,2,0
hoh_jayy,supergirlkels,dugan,rosie,0,2,1
ash23,remzi,hoh_jayy,supergirlkels,1,0,2
macho,gmar,boty,rylo ken,1,0,2
joe bee,shoop2u,catastrophe,tonic,1,1,2
boty,rylo ken,flanneldorf,breeze,1,1,2
vindraxx,powerplaya,skaiza,mothwile,0,2,0
catastrophe,tonic,andrew,scott,0,2,1
soulvaccine,wd40,nina,voldus,0,2,0
bun,loafers,flanneldorf,breeze,0,2,0
brosep haydn,nepfur,vindraxx,powerplaya,0,2,0
donquavious,sunseeds,catastrophe,tonic,0,2,0
greg,jfk,soulvaccine,wd40,0,2,1
bun,loafers,brosep haydn,nepfur,1,0,2
donquavious,sunseeds,greg,jfk,0,2,0
dugan,rosie,brosep haydn,nepfur,1,0,2
gadiel,thatguy,donquavious,sunseeds,0,2,0
brosep haydn,nepfur,gadiel,thatguy,1,0,2
ash23,remzi,gadiel,thatguy,0,-2,-2
derp,saijicani,pulse,chud,0,0,-1
kensei,electron,intice,rai,1,1,2
mr.e,dkwill,derp,saijicani,0,2,0
feedthebirds,ppman,engine,gameover,1,0,2
[t.t.d] pbk l emg l blacktwins13,v115,tedgar,donutgames43,0,2,0
wookie_jesus,psufoxy,wakka,yerboimp,1,0,2
tantalus,zephyr,intice,rai,0,2,0
hiro,black yoshi,koopa,toast,0,2,0
hertz,cacogen,welches,notos,0,2,0
aj,danno,mikeron,gleonn,1,0,2
mr.e,dkwill,engine,gameover,0,2,0
[t.t.d] pbk l emg l blacktwins13,v115,wakka,yerboimp,0,2,0
tantalus,zephyr,hiro,black yoshi,1,0,2
hertz,cacogen,mikeron,gleonn,0,2,0
mr.e,dkwill,[t.t.d] pbk l emg l blacktwins13,v115,0,2,0
hiro,black yoshi,hertz,cacogen,1,1,2
mr.e,dkwill,hertz,cacogen,0,2,0
aj,danno,pulse,chud,0,0,-1
wookie_jesus,psufoxy,kensei,electron,1,0,2
aj,danno,welches,notos,0,2,1
koopa,toast,intice,rai,1,0,2
kensei,electron,tedgar,donutgames43,0,2,1
feedthebirds,ppman,derp,saijicani,0,2,0
wakka,yerboimp,aj,danno,0,2,0
engine,gameover,intice,rai,1,0,2
mikeron,gleonn,kensei,electron,1,0,2
tantalus,zephyr,feedthebirds,ppman,0,2,0
wakka,yerboimp,intice,rai,1,1,2
kensei,electron,tantalus,zephyr,1,0,2
hiro,black yoshi,intice,rai,0,2,0
[t.t.d] pbk l emg l blacktwins13,v115,tantalus,zephyr,0,2,0
hiro,black yoshi,[t.t.d] pbk l emg l blacktwins13,v115,1,0,2
hertz,cacogen,[t.t.d] pbk l emg l blacktwins13,v115,0,-2,-2
anti,ally,richie business,biddy,0,2,0
saj,xaltis,ryuga,rayquaza07,1,0,2
mr.r,trela,noble|sol,ryo,0,2,1
abadango,vinnie,gomamugitya,taiheita,1,0,2
nairo,zero,lazyboredom,veen,0,2,0
raptor,ribs,lof hackoru,tweek,1,1,2
nakat,void,hoh_jayy,supergirlkels,1,1,2
player-1,scatt,mr.e,dkwill,1,1,2
anti,ally,ryuga,rayquaza07,1,1,2
mr.r,trela,gomamugitya,taiheita,1,0,2
nairo,zero,lof hackoru,tweek,0,2,0
hoh_jayy,supergirlkels,mr.e,dkwill,1,0,2
ryuga,rayquaza07,gomamugitya,taiheita,1,0,3
nairo,zero,mr.e,dkwill,0,3,0
gomamugitya,taiheita,nairo,zero,0,3,2
gomamugitya,taiheita,nairo,zero,1,1,3
